USGS	11458000	2023-02-28 19:45	PST	1840	A
USGS	11458000	2023-02-28 20:00	PST	1840	A
USGS	11458000	2023-02-28 20:15	PST	1830	A
USGS	11458000	2023-02-28 20:30	PST	1840	A
USGS	11458000	2023-02-28 20:45	PST	1840	A
USGS	11458000	2023-02-28 21:00	PST	1840	A
USGS	11458000	2023-02-28 21:15	PST	1840	A
USGS	11458000	2023-02-28 21:30	PST	1840	A
USGS	11458000	2023-02-28 21:45	PST	1850	A
USGS	11458000	2023-02-28 22:00	PST	1850	A
USGS	11458000	2023-02-28 22:15	PST	1850	A
USGS	11458000	2023-02-28 22:30	PST	1860	A
USGS	11458000	2023-02-28 22:45	PST	1850	A
USGS	11458000	2023-02-28 23:00	PST	1850	A
USGS	11458000	2023-02-28 23:15	PST	1850	A
USGS	11458000	2023-02-28 23:30	PST	1840	A
USGS	11458000	2023-02-28 23:45	PST	1820	A
USGS	11458000	2023-03-01 00:00	PST	1830	A
USGS	11458000	2023-03-01 00:15	PST	1810	A
USGS	11458000	2023-03-01 00:30	PST	1810	A
USGS	11458000	2023-03-01 00:45	PST	1800	A
USGS	11458000	2023-03-01 01:00	PST	1790	A
USGS	11458000	2023-03-01 01:15	PST	1790	A
USGS	11458000	2023-03-01 01:30	PST	1780	A
USGS	11458000	2023-03-01 01:45	PST	1760	A
USGS	11458000	2023-03-01 02:00	PST	1760	A
USGS	11458000	2023-03-01 02:15	PST	1750	A
USGS	11458000	2023-03-01 02:30	PST	1740	A
USGS	11458000	2023-03-01 02:45	PST	1730	A
USGS	11458000	2023-03-01 03:00	PST	1720	A
USGS	11458000	2023-03-01 03:15	PST	1700	A
USGS	11458000	2023-03-01 03:30	PST	1690	A
USGS	11458000	2023-03-01 03:45	PST	1690	A
USGS	11458000	2023-03-01 04:00	PST	1690	A
USGS	11458000	2023-03-01 04:15	PST	1670	A
USGS	11458000	2023-03-01 04:30	PST	1640	A
USGS	11458000	2023-03-01 04:45	PST	1630	A
USGS	11458000	2023-03-01 05:00	PST	1620	A
USGS	11458000	2023-03-01 05:15	PST	1610	A
USGS	11458000	2023-03-01 05:30	PST	1610	A
USGS	11458000	2023-03-01 05:45	PST	1600	A
USGS	11458000	2023-03-01 06:00	PST	1580	A
USGS	11458000	2023-03-01 06:15	PST	1570	A
USGS	11458000	2023-03-01 06:30	PST	1570	A
USGS	11458000	2023-03-01 06:45	PST	1550	A
USGS	11458000	2023-03-01 07:00	PST	1540	A
USGS	11458000	2023-03-01 07:15	PST	1530	A
USGS	11458000	2023-03-01 07:30	PST	1520	A
USGS	11458000	2023-03-01 07:45	PST	1520	A
USGS	11458000	2023-03-01 08:00	PST	1510	A
USGS	11458000	2023-03-01 08:15	PST	1480	A
USGS	11458000	2023-03-01 08:30	PST	1480	A
USGS	11458000	2023-03-01 08:45	PST	1470	A
USGS	11458000	2023-03-01 09:00	PST	1460	A
USGS	11458000	2023-03-01 09:15	PST	1440	A
USGS	11458000	2023-03-01 09:30	PST	1450	A
USGS	11458000	2023-03-01 09:45	PST	1440	A
USGS	11458000	2023-03-01 10:00	PST	1430	A
USGS	11458000	2023-03-01 10:15	PST	1410	A
USGS	11458000	2023-03-01 10:30	PST	1400	A
USGS	11458000	2023-03-01 10:45	PST	1400	A
USGS	11458000	2023-03-01 11:00	PST	1390	A
USGS	11458000	2023-03-01 11:15	PST	1390	A
USGS	11458000	2023-03-01 11:30	PST	1410	A
USGS	11458000	2023-03-01 11:45	PST	1360	A
USGS	11458000	2023-03-01 12:00	PST	1350	A
USGS	11458000	2023-03-01 12:15	PST	1340	A
USGS	11458000	2023-03-01 12:30	PST	1330	A
USGS	11458000	2023-03-01 12:45	PST	1330	A
USGS	11458000	2023-03-01 13:00	PST	1320	A
USGS	11458000	2023-03-01 13:15	PST	1320	A
USGS	11458000	2023-03-01 13:30	PST	1300	A
USGS	11458000	2023-03-01 13:45	PST	1300	A
USGS	11458000	2023-03-01 14:00	PST	1290	A
USGS	11458000	2023-03-01 14:15	PST	1270	A
USGS	11458000	2023-03-01 14:30	PST	1270	A
USGS	11458000	2023-03-01 14:45	PST	1260	A
USGS	11458000	2023-03-01 15:00	PST	1250	A
USGS	11458000	2023-03-01 15:15	PST	1250	A
USGS	11458000	2023-03-01 15:30	PST	1250	A
USGS	11458000	2023-03-01 15:45	PST	1230	A
USGS	11458000	2023-03-01 16:00	PST	1230	A
USGS	11458000	2023-03-01 16:15	PST	1230	A
USGS	11458000	2023-03-01 16:30	PST	1220	A
USGS	11458000	2023-03-01 16:45	PST	1210	A
USGS	11458000	2023-03-01 17:00	PST	1210	A
USGS	11458000	2023-03-01 17:15	PST	1220	A
USGS	11458000	2023-03-01 17:30	PST	1200	A
USGS	11458000	2023-03-01 17:45	PST	1200	A
USGS	11458000	2023-03-01 18:00	PST	1200	A
USGS	11458000	2023-03-01 18:15	PST	1190	A
USGS	11458000	2023-03-01 18:30	PST	1170	A
USGS	11458000	2023-03-01 18:45	PST	1160	A
USGS	11458000	2023-03-01 19:00	PST	1160	A
USGS	11458000	2023-03-01 19:15	PST	1160	A
USGS	11458000	2023-03-01 19:30	PST	1150	A
USGS	11458000	2023-03-01 19:45	PST	1150	A
USGS	11458000	2023-03-01 20:00	PST	1140	A
USGS	11458000	2023-03-01 20:15	PST	1140	A
USGS	11458000	2023-03-01 20:30	PST	1160	A
USGS	11458000	2023-03-01 20:45	PST	1140	A
USGS	11458000	2023-03-01 21:00	PST	1120	A
USGS	11458000	2023-03-01 21:15	PST	1120	A
USGS	11458000	2023-03-01 21:30	PST	1120	A
USGS	11458000	2023-03-01 21:45	PST	1110	A
USGS	11458000	2023-03-01 22:00	PST	1110	A
USGS	11458000	2023-03-01 22:15	PST	1100	A
USGS	11458000	2023-03-01 22:30	PST	1090	A
USGS	11458000	2023-03-01 22:45	PST	1090	A
USGS	11458000	2023-03-01 23:00	PST	1080	A
USGS	11458000	2023-03-01 23:15	PST	1060	A
USGS	11458000	2023-03-01 23:30	PST	1070	A
USGS	11458000	2023-03-01 23:45	PST	1060	A
USGS	11458000	2023-03-02 00:00	PST	1060	A
USGS	11458000	2023-03-02 00:15	PST	1050	A
USGS	11458000	2023-03-02 00:30	PST	1040	A
USGS	11458000	2023-03-02 00:45	PST	1050	A
USGS	11458000	2023-03-02 01:00	PST	1040	A
USGS	11458000	2023-03-02 01:15	PST	1040	A
USGS	11458000	2023-03-02 01:30	PST	1030	A
USGS	11458000	2023-03-02 01:45	PST	1030	A
USGS	11458000	2023-03-02 02:00	PST	1020	A
USGS	11458000	2023-03-02 02:15	PST	1020	A
USGS	11458000	2023-03-02 02:30	PST	1010	A
USGS	11458000	2023-03-02 02:45	PST	1010	A
USGS	11458000	2023-03-02 03:00	PST	1000	A
USGS	11458000	2023-03-02 03:15	PST	1010	A
USGS	11458000	2023-03-02 03:30	PST	994	A
USGS	11458000	2023-03-02 03:45	PST	997	A
USGS	11458000	2023-03-02 04:00	PST	987	A
USGS	11458000	2023-03-02 04:15	PST	981	A
USGS	11458000	2023-03-02 04:30	PST	981	A
USGS	11458000	2023-03-02 04:45	PST	972	A
USGS	11458000	2023-03-02 05:00	PST	972	A
USGS	11458000	2023-03-02 05:15	PST	966	A
USGS	11458000	2023-03-02 05:30	PST	963	A
USGS	11458000	2023-03-02 05:45	PST	960	A
USGS	11458000	2023-03-02 06:00	PST	953	A
USGS	11458000	2023-03-02 06:15	PST	950	A
USGS	11458000	2023-03-02 06:30	PST	947	A
USGS	11458000	2023-03-02 06:45	PST	944	A
USGS	11458000	2023-03-02 07:00	PST	935	A
USGS	11458000	2023-03-02 07:15	PST	938	A
USGS	11458000	2023-03-02 07:30	PST	935	A
USGS	11458000	2023-03-02 07:45	PST	929	A
USGS	11458000	2023-03-02 08:00	PST	923	A
USGS	11458000	2023-03-02 08:15	PST	920	A
USGS	11458000	2023-03-02 08:30	PST	917	A
USGS	11458000	2023-03-02 08:45	PST	914	A
USGS	11458000	2023-03-02 09:00	PST	911	A
USGS	11458000	2023-03-02 09:15	PST	905	A
USGS	11458000	2023-03-02 09:30	PST	905	A
USGS	11458000	2023-03-02 09:45	PST	899	A
USGS	11458000	2023-03-02 10:00	PST	896	A
USGS	11458000	2023-03-02 10:15	PST	896	A
USGS	11458000	2023-03-02 10:30	PST	890	A
USGS	11458000	2023-03-02 10:45	PST	890	A
USGS	11458000	2023-03-02 11:00	PST	884	A
USGS	11458000	2023-03-02 11:15	PST	881	A
USGS	11458000	2023-03-02 11:30	PST	875	A
USGS	11458000	2023-03-02 11:45	PST	869	A
USGS	11458000	2023-03-02 12:00	PST	869	A
USGS	11458000	2023-03-02 12:15	PST	863	A
USGS	11458000	2023-03-02 12:30	PST	860	A
USGS	11458000	2023-03-02 12:45	PST	854	A
USGS	11458000	2023-03-02 13:00	PST	857	A
USGS	11458000	2023-03-02 13:15	PST	857	A
USGS	11458000	2023-03-02 13:30	PST	857	A
USGS	11458000	2023-03-02 13:45	PST	851	A
USGS	11458000	2023-03-02 14:00	PST	834	A
USGS	11458000	2023-03-02 14:15	PST	828	A
USGS	11458000	2023-03-02 14:30	PST	822	A
USGS	11458000	2023-03-02 14:45	PST	825	A
USGS	11458000	2023-03-02 15:00	PST	822	A
USGS	11458000	2023-03-02 15:15	PST	814	A
USGS	11458000	2023-03-02 15:30	PST	814	A
USGS	11458000	2023-03-02 15:45	PST	814	A
USGS	11458000	2023-03-02 16:00	PST	814	A
USGS	11458000	2023-03-02 16:15	PST	814	A
USGS	11458000	2023-03-02 16:30	PST	811	A
USGS	11458000	2023-03-02 16:45	PST	802	A
USGS	11458000	2023-03-02 17:00	PST	799	A
USGS	11458000	2023-03-02 17:15	PST	791	A
USGS	11458000	2023-03-02 17:30	PST	785	A
USGS	11458000	2023-03-02 17:45	PST	799	A
USGS	11458000	2023-03-02 18:00	PST	796	A
USGS	11458000	2023-03-02 18:15	PST	788	A
USGS	11458000	2023-03-02 18:30	PST	779	A
USGS	11458000	2023-03-02 18:45	PST	777	A
USGS	11458000	2023-03-02 19:00	PST	779	A
USGS	11458000	2023-03-02 19:15	PST	771	A
USGS	11458000	2023-03-02 19:30	PST	763	A
USGS	11458000	2023-03-02 19:45	PST	768	A
USGS	11458000	2023-03-02 20:00	PST	768	A
USGS	11458000	2023-03-02 20:15	PST	765	A
USGS	11458000	2023-03-02 20:30	PST	763	A
USGS	11458000	2023-03-02 20:45	PST	757	A
USGS	11458000	2023-03-02 21:00	PST	763	A
USGS	11458000	2023-03-02 21:15	PST	771	A
USGS	11458000	2023-03-02 21:30	PST	754	A
USGS	11458000	2023-03-02 21:45	PST	757	A
USGS	11458000	2023-03-02 22:00	PST	760	A
USGS	11458000	2023-03-02 22:15	PST	765	A
USGS	11458000	2023-03-02 22:30	PST	743	A
USGS	11458000	2023-03-02 22:45	PST	757	A
USGS	11458000	2023-03-02 23:00	PST	740	A
USGS	11458000	2023-03-02 23:15	PST	727	A
USGS	11458000	2023-03-02 23:30	PST	729	A
USGS	11458000	2023-03-02 23:45	PST	738	A
USGS	11458000	2023-03-03 00:00	PST	740	A
USGS	11458000	2023-03-03 00:15	PST	727	A
USGS	11458000	2023-03-03 00:30	PST	721	A
USGS	11458000	2023-03-03 00:45	PST	716	A
USGS	11458000	2023-03-03 01:00	PST	713	A
USGS	11458000	2023-03-03 01:15	PST	713	A
USGS	11458000	2023-03-03 01:30	PST	710	A
USGS	11458000	2023-03-03 01:45	PST	713	A
USGS	11458000	2023-03-03 02:00	PST	710	A
USGS	11458000	2023-03-03 02:15	PST	710	A
USGS	11458000	2023-03-03 02:30	PST	705	A
USGS	11458000	2023-03-03 02:45	PST	705	A
USGS	11458000	2023-03-03 03:00	PST	699	A
USGS	11458000	2023-03-03 03:15	PST	697	A
USGS	11458000	2023-03-03 03:30	PST	694	A
USGS	11458000	2023-03-03 03:45	PST	691	A
USGS	11458000	2023-03-03 04:00	PST	691	A
USGS	11458000	2023-03-03 04:15	PST	689	A
USGS	11458000	2023-03-03 04:30	PST	691	A
USGS	11458000	2023-03-03 04:45	PST	686	A
USGS	11458000	2023-03-03 05:00	PST	686	A
USGS	11458000	2023-03-03 05:15	PST	686	A
USGS	11458000	2023-03-03 05:30	PST	681	A
USGS	11458000	2023-03-03 05:45	PST	681	A
USGS	11458000	2023-03-03 06:00	PST	678	A
USGS	11458000	2023-03-03 06:15	PST	678	A
USGS	11458000	2023-03-03 06:30	PST	675	A
USGS	11458000	2023-03-03 06:45	PST	673	A
USGS	11458000	2023-03-03 07:00	PST	681	A
USGS	11458000	2023-03-03 07:15	PST	678	A
USGS	11458000	2023-03-03 07:30	PST	673	A
USGS	11458000	2023-03-03 07:45	PST	673	A
USGS	11458000	2023-03-03 08:00	PST	670	A
USGS	11458000	2023-03-03 08:15	PST	673	A
USGS	11458000	2023-03-03 08:30	PST	667	A
USGS	11458000	2023-03-03 08:45	PST	667	A
USGS	11458000	2023-03-03 09:00	PST	667	A
USGS	11458000	2023-03-03 09:15	PST	665	A
USGS	11458000	2023-03-03 09:30	PST	662	A
USGS	11458000	2023-03-03 09:45	PST	657	A
USGS	11458000	2023-03-03 10:00	PST	657	A
USGS	11458000	2023-03-03 10:15	PST	649	A
USGS	11458000	2023-03-03 10:30	PST	646	A
USGS	11458000	2023-03-03 10:45	PST	644	A
USGS	11458000	2023-03-03 11:00	PST	641	A
USGS	11458000	2023-03-03 11:15	PST	654	A
USGS	11458000	2023-03-03 11:30	PST	654	A
USGS	11458000	2023-03-03 11:45	PST	646	A
USGS	11458000	2023-03-03 12:00	PST	633	A
USGS	11458000	2023-03-03 12:15	PST	633	A
USGS	11458000	2023-03-03 12:30	PST	631	A
USGS	11458000	2023-03-03 12:45	PST	631	A
USGS	11458000	2023-03-03 13:00	PST	628	A
USGS	11458000	2023-03-03 13:15	PST	631	A
USGS	11458000	2023-03-03 13:30	PST	626	A
USGS	11458000	2023-03-03 13:45	PST	623	A
USGS	11458000	2023-03-03 14:00	PST	623	A
USGS	11458000	2023-03-03 14:15	PST	618	A
USGS	11458000	2023-03-03 14:30	PST	623	A
USGS	11458000	2023-03-03 14:45	PST	618	A
USGS	11458000	2023-03-03 15:00	PST	618	A
USGS	11458000	2023-03-03 15:15	PST	618	A
USGS	11458000	2023-03-03 15:30	PST	615	A
USGS	11458000	2023-03-03 15:45	PST	613	A
USGS	11458000	2023-03-03 16:00	PST	610	A
USGS	11458000	2023-03-03 16:15	PST	615	A
USGS	11458000	2023-03-03 16:30	PST	610	A
USGS	11458000	2023-03-03 16:45	PST	608	A
USGS	11458000	2023-03-03 17:00	PST	605	A
USGS	11458000	2023-03-03 17:15	PST	603	A
USGS	11458000	2023-03-03 17:30	PST	608	A
USGS	11458000	2023-03-03 17:45	PST	605	A
USGS	11458000	2023-03-03 18:00	PST	603	A
USGS	11458000	2023-03-03 18:15	PST	600	A
USGS	11458000	2023-03-03 18:30	PST	600	A
USGS	11458000	2023-03-03 18:45	PST	598	A
USGS	11458000	2023-03-03 19:00	PST	598	A
USGS	11458000	2023-03-03 19:15	PST	593	A
USGS	11458000	2023-03-03 19:30	PST	598	A
USGS	11458000	2023-03-03 19:45	PST	595	A
USGS	11458000	2023-03-03 20:00	PST	588	A
USGS	11458000	2023-03-03 20:15	PST	595	A
USGS	11458000	2023-03-03 20:30	PST	613	A
USGS	11458000	2023-03-03 20:45	PST	583	A
USGS	11458000	2023-03-03 21:00	PST	590	A
USGS	11458000	2023-03-03 21:15	PST	593	A
USGS	11458000	2023-03-03 21:30	PST	590	A
USGS	11458000	2023-03-03 21:45	PST	590	A
USGS	11458000	2023-03-03 22:00	PST	585	A
USGS	11458000	2023-03-03 22:15	PST	583	A
USGS	11458000	2023-03-03 22:30	PST	580	A
USGS	11458000	2023-03-03 22:45	PST	583	A
USGS	11458000	2023-03-03 23:00	PST	583	A
USGS	11458000	2023-03-03 23:15	PST	580	A
USGS	11458000	2023-03-03 23:30	PST	575	A
USGS	11458000	2023-03-03 23:45	PST	573	A
USGS	11458000	2023-03-04 00:00	PST	570	A
USGS	11458000	2023-03-04 00:15	PST	570	A
USGS	11458000	2023-03-04 00:30	PST	568	A
USGS	11458000	2023-03-04 00:45	PST	568	A
USGS	11458000	2023-03-04 01:00	PST	565	A
USGS	11458000	2023-03-04 01:15	PST	563	A
USGS	11458000	2023-03-04 01:30	PST	565	A
USGS	11458000	2023-03-04 01:45	PST	560	A
USGS	11458000	2023-03-04 02:00	PST	558	A
USGS	11458000	2023-03-04 02:15	PST	558	A
USGS	11458000	2023-03-04 02:30	PST	560	A
USGS	11458000	2023-03-04 02:45	PST	558	A
USGS	11458000	2023-03-04 03:00	PST	555	A
USGS	11458000	2023-03-04 03:15	PST	553	A
USGS	11458000	2023-03-04 03:30	PST	553	A
USGS	11458000	2023-03-04 03:45	PST	548	A
USGS	11458000	2023-03-04 04:00	PST	550	A
USGS	11458000	2023-03-04 04:15	PST	550	A
USGS	11458000	2023-03-04 04:30	PST	546	A
USGS	11458000	2023-03-04 04:45	PST	548	A
USGS	11458000	2023-03-04 05:00	PST	546	A
USGS	11458000	2023-03-04 05:15	PST	546	A
USGS	11458000	2023-03-04 05:30	PST	543	A
USGS	11458000	2023-03-04 05:45	PST	541	A
USGS	11458000	2023-03-04 06:00	PST	541	A
USGS	11458000	2023-03-04 06:15	PST	541	A
USGS	11458000	2023-03-04 06:30	PST	538	A
USGS	11458000	2023-03-04 06:45	PST	536	A
USGS	11458000	2023-03-04 07:00	PST	541	A
USGS	11458000	2023-03-04 07:15	PST	541	A
USGS	11458000	2023-03-04 07:30	PST	538	A
USGS	11458000	2023-03-04 07:45	PST	536	A
USGS	11458000	2023-03-04 08:00	PST	536	A
USGS	11458000	2023-03-04 08:15	PST	534	A
USGS	11458000	2023-03-04 08:30	PST	531	A
USGS	11458000	2023-03-04 08:45	PST	531	A
USGS	11458000	2023-03-04 09:00	PST	531	A
USGS	11458000	2023-03-04 09:15	PST	531	A
USGS	11458000	2023-03-04 09:30	PST	531	A
USGS	11458000	2023-03-04 09:45	PST	531	A
USGS	11458000	2023-03-04 10:00	PST	526	A
USGS	11458000	2023-03-04 10:15	PST	529	A
USGS	11458000	2023-03-04 10:30	PST	526	A
USGS	11458000	2023-03-04 10:45	PST	526	A
USGS	11458000	2023-03-04 11:00	PST	526	A
USGS	11458000	2023-03-04 11:15	PST	526	A
USGS	11458000	2023-03-04 11:30	PST	526	A
USGS	11458000	2023-03-04 11:45	PST	526	A
USGS	11458000	2023-03-04 12:00	PST	526	A
USGS	11458000	2023-03-04 12:15	PST	526	A
USGS	11458000	2023-03-04 12:30	PST	526	A
USGS	11458000	2023-03-04 12:45	PST	529	A
USGS	11458000	2023-03-04 13:00	PST	526	A
USGS	11458000	2023-03-04 13:15	PST	529	A
USGS	11458000	2023-03-04 13:30	PST	529	A
USGS	11458000	2023-03-04 13:45	PST	531	A
USGS	11458000	2023-03-04 14:00	PST	531	A
USGS	11458000	2023-03-04 14:15	PST	529	A
USGS	11458000	2023-03-04 14:30	PST	531	A
USGS	11458000	2023-03-04 14:45	PST	531	A
USGS	11458000	2023-03-04 15:00	PST	536	A
USGS	11458000	2023-03-04 15:15	PST	538	A
USGS	11458000	2023-03-04 15:30	PST	538	A
USGS	11458000	2023-03-04 15:45	PST	541	A
USGS	11458000	2023-03-04 16:00	PST	543	A
USGS	11458000	2023-03-04 16:15	PST	546	A
USGS	11458000	2023-03-04 16:30	PST	548	A
USGS	11458000	2023-03-04 16:45	PST	553	A
USGS	11458000	2023-03-04 17:00	PST	548	A
USGS	11458000	2023-03-04 17:15	PST	550	A
USGS	11458000	2023-03-04 17:30	PST	553	A
USGS	11458000	2023-03-04 17:45	PST	550	A
USGS	11458000	2023-03-04 18:00	PST	553	A
USGS	11458000	2023-03-04 18:15	PST	548	A
USGS	11458000	2023-03-04 18:30	PST	550	A
USGS	11458000	2023-03-04 18:45	PST	550	A
USGS	11458000	2023-03-04 19:00	PST	550	A
USGS	11458000	2023-03-04 19:15	PST	550	A
USGS	11458000	2023-03-04 19:30	PST	548	A
USGS	11458000	2023-03-04 19:45	PST	550	A
USGS	11458000	2023-03-04 20:00	PST	553	A
USGS	11458000	2023-03-04 20:15	PST	550	A
USGS	11458000	2023-03-04 20:30	PST	555	A
USGS	11458000	2023-03-04 20:45	PST	550	A
USGS	11458000	2023-03-04 21:00	PST	550	A
USGS	11458000	2023-03-04 21:15	PST	550	A
USGS	11458000	2023-03-04 21:30	PST	553	A
USGS	11458000	2023-03-04 21:45	PST	550	A
USGS	11458000	2023-03-04 22:00	PST	550	A
USGS	11458000	2023-03-04 22:15	PST	550	A
USGS	11458000	2023-03-04 22:30	PST	548	A
USGS	11458000	2023-03-04 22:45	PST	548	A
USGS	11458000	2023-03-04 23:00	PST	548	A
USGS	11458000	2023-03-04 23:15	PST	548	A
USGS	11458000	2023-03-04 23:30	PST	546	A
USGS	11458000	2023-03-04 23:45	PST	541	A
USGS	11458000	2023-03-05 00:00	PST	543	A
USGS	11458000	2023-03-05 00:15	PST	538	A
USGS	11458000	2023-03-05 00:30	PST	538	A
USGS	11458000	2023-03-05 00:45	PST	536	A
USGS	11458000	2023-03-05 01:00	PST	538	A
USGS	11458000	2023-03-05 01:15	PST	538	A
USGS	11458000	2023-03-05 01:30	PST	541	A
USGS	11458000	2023-03-05 01:45	PST	541	A
USGS	11458000	2023-03-05 02:00	PST	541	A
USGS	11458000	2023-03-05 02:15	PST	541	A
USGS	11458000	2023-03-05 02:30	PST	541	A
USGS	11458000	2023-03-05 02:45	PST	541	A
USGS	11458000	2023-03-05 03:00	PST	546	A
USGS	11458000	2023-03-05 03:15	PST	546	A
USGS	11458000	2023-03-05 03:30	PST	550	A
USGS	11458000	2023-03-05 03:45	PST	553	A
USGS	11458000	2023-03-05 04:00	PST	555	A
USGS	11458000	2023-03-05 04:15	PST	555	A
USGS	11458000	2023-03-05 04:30	PST	563	A
USGS	11458000	2023-03-05 04:45	PST	570	A
USGS	11458000	2023-03-05 05:00	PST	575	A
USGS	11458000	2023-03-05 05:15	PST	585	A
USGS	11458000	2023-03-05 05:30	PST	590	A
USGS	11458000	2023-03-05 05:45	PST	600	A
USGS	11458000	2023-03-05 06:00	PST	608	A
USGS	11458000	2023-03-05 06:15	PST	623	A
USGS	11458000	2023-03-05 06:30	PST	633	A
USGS	11458000	2023-03-05 06:45	PST	652	A
USGS	11458000	2023-03-05 07:00	PST	662	A
USGS	11458000	2023-03-05 07:15	PST	678	A
USGS	11458000	2023-03-05 07:30	PST	691	A
USGS	11458000	2023-03-05 07:45	PST	699	A
USGS	11458000	2023-03-05 08:00	PST	710	A
USGS	11458000	2023-03-05 08:15	PST	718	A
USGS	11458000	2023-03-05 08:30	PST	727	A
USGS	11458000	2023-03-05 08:45	PST	738	A
USGS	11458000	2023-03-05 09:00	PST	743	A
USGS	11458000	2023-03-05 09:15	PST	754	A
USGS	11458000	2023-03-05 09:30	PST	763	A
USGS	11458000	2023-03-05 09:45	PST	774	A
USGS	11458000	2023-03-05 10:00	PST	779	A
USGS	11458000	2023-03-05 10:15	PST	788	A
USGS	11458000	2023-03-05 10:30	PST	791	A
USGS	11458000	2023-03-05 10:45	PST	796	A
USGS	11458000	2023-03-05 11:00	PST	802	A
USGS	11458000	2023-03-05 11:15	PST	802	A
USGS	11458000	2023-03-05 11:30	PST	802	A
USGS	11458000	2023-03-05 11:45	PST	805	A
USGS	11458000	2023-03-05 12:00	PST	802	A
USGS	11458000	2023-03-05 12:15	PST	799	A
USGS	11458000	2023-03-05 12:30	PST	796	A
USGS	11458000	2023-03-05 12:45	PST	796	A
USGS	11458000	2023-03-05 13:00	PST	794	A
USGS	11458000	2023-03-05 13:15	PST	794	A
USGS	11458000	2023-03-05 13:30	PST	791	A
