#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 05 06 20 20 290  3.3  4.3 99.00 99.00 99.00 999 1021.5  12.0 999.0  10.3 99.0 99.00 
2024 05 06 20 30 281  3.1  4.3 99.00 99.00 99.00 999 1021.4  12.1 999.0  10.6 99.0 99.00 
2024 05 06 20 40 282  3.5  4.6  1.59 12.90  8.33 304 1021.3  12.1 999.0  10.5 99.0 99.00 
2024 05 06 20 50 283  3.4  4.2 99.00 99.00 99.00 999 1021.4  12.2 999.0  10.8 99.0 99.00 
2024 05 06 21 00 283  3.7  4.6 99.00 99.00 99.00 999 1021.4  12.2 999.0  10.9 99.0 99.00 
2024 05 06 21 10 282  3.7  4.8  1.33  9.09  7.81 307 1021.3  12.2 999.0  11.1 99.0 99.00 
2024 05 06 21 20 275  3.8  4.8 99.00 99.00 99.00 999 1021.1  12.2 999.0  11.1 99.0 99.00 
2024 05 06 21 30 278  4.1  5.4 99.00 99.00 99.00 999 1021.1  12.2 999.0  11.3 99.0 99.00 
2024 05 06 21 40 277  4.9  6.2  1.40 13.79  8.09 291 1021.0  12.1 999.0  11.2 99.0 99.00 
2024 05 06 21 50 278  5.2  6.3 99.00 99.00 99.00 999 1020.9  12.2 999.0  11.3 99.0 99.00 
2024 05 06 22 00 277  5.3  6.5 99.00 99.00 99.00 999 1020.8  12.1 999.0  11.3 99.0 99.00 
2024 05 06 22 10 273  5.2  6.5  1.33  8.33  7.69 301 1020.8  12.2 999.0  11.5 99.0 99.00 
2024 05 06 22 20 274  6.0  7.2 99.00 99.00 99.00 999 1020.7  12.2 999.0  11.4 99.0 99.00 
2024 05 06 22 30 274  6.0  7.1 99.00 99.00 99.00 999 1020.6  12.2 999.0  11.3 99.0 99.00 
2024 05 06 22 40 274  6.2  7.5  1.28  8.33  7.21 300 1020.6  12.2 999.0  11.4 99.0 99.00 
2024 05 06 22 50 276  6.2  7.5 99.00 99.00 99.00 999 1020.6  12.2 999.0  11.4 99.0 99.00 
2024 05 06 23 00 279  6.3  7.6 99.00 99.00 99.00 999 1020.5  12.2 999.0  11.5 99.0 99.00 
2024 05 06 23 10 278  5.9  7.4  1.32  9.09  6.91 298 1020.5  12.2 999.0  11.5 99.0 99.00 
2024 05 06 23 20 277  5.8  6.8 99.00 99.00 99.00 999 1020.3  12.2 999.0  11.5 99.0 99.00 
2024 05 06 23 30 275  5.7  7.0 99.00 99.00 99.00 999 1020.2  12.2 999.0  11.5 99.0 99.00 
2024 05 06 23 40 276  5.8  7.1  1.31  9.09  6.68 306 1020.2  12.3 999.0  11.6 99.0 99.00 
2024 05 06 23 50 276  6.1  7.3 99.00 99.00 99.00 999 1020.3  12.3 999.0  11.7 99.0 99.00 
2024 05 07 00 00 278  6.0  6.9 99.00 99.00 99.00 999 1020.3  12.3 999.0  11.8 99.0 99.00 
2024 05 07 00 10 277  6.1  7.6  1.23 12.90  6.62 295 1020.2  12.4 999.0  11.9 99.0 99.00 
2024 05 07 00 20 276  6.1  7.4 99.00 99.00 99.00 999 1020.1  12.4 999.0  11.9 99.0 99.00 
2024 05 07 00 30 279  6.4  7.8 99.00 99.00 99.00 999 1020.0  12.4 999.0  12.0 99.0 99.00 
2024 05 07 00 40 279  6.6  8.0  1.42 12.12  7.35 295 1020.0  12.4 999.0  12.0 99.0 99.00 
2024 05 07 00 50 280  6.5  8.3 99.00 99.00 99.00 999 1020.0  12.4 999.0  12.0 99.0 99.00 
2024 05 07 01 00 283  6.2  7.7 99.00 99.00 99.00 999 1019.9  12.4 999.0  12.0 99.0 99.00 
2024 05 07 01 10 290  6.5  7.7  1.46  9.09  7.44 308 1019.8  12.4 999.0  12.0 99.0 99.00 
2024 05 07 01 20 290  6.2  7.4 99.00 99.00 99.00 999 1019.7  12.3 999.0  11.8 99.0 99.00 
2024 05 07 01 30 292  6.0  7.4 99.00 99.00 99.00 999 1019.7  12.4 999.0  12.0 99.0 99.00 
2024 05 07 01 40 293  6.4  8.0  1.41 11.43  7.05 295 1019.7  12.3 999.0  11.9 99.0 99.00 
2024 05 07 01 50 299  6.6  7.9 99.00 99.00 99.00 999 1019.6  12.3 999.0  11.9 99.0 99.00 
2024 05 07 02 00 300  7.3  8.8 99.00 99.00 99.00 999 1019.6  12.2 999.0  11.8 99.0 99.00 
2024 05 07 02 10 297  7.1  8.5  1.27  9.09  6.76 309 1019.6  12.2 999.0  11.8 99.0 99.00 
2024 05 07 02 20 298  6.5  8.2 99.00 99.00 99.00 999 1019.6  12.2 999.0  11.8 99.0 99.00 
2024 05 07 02 30 299  6.2  7.5 99.00 99.00 99.00 999 1019.6  12.1 999.0  11.7 99.0 99.00 
2024 05 07 02 40 302  7.1  8.6  1.21 11.43  6.92 301 1019.6  12.1 999.0  11.6 99.0 99.00 
2024 05 07 02 50 301  7.5  9.1 99.00 99.00 99.00 999 1019.4  12.1 999.0  11.6 99.0 99.00 
2024 05 07 03 00 306  7.8 10.0 99.00 99.00 99.00 999 1019.5  12.0 999.0  11.6 99.0 99.00 
2024 05 07 03 10 303  7.0  8.7  1.29 10.81  6.74 300 1019.4  11.8 999.0  11.4 99.0 99.00 
2024 05 07 03 20 306  6.5  8.0 99.00 99.00 99.00 999 1019.3  11.7 999.0  11.0 99.0 99.00 
2024 05 07 03 30 311  6.9  8.4 99.00 99.00 99.00 999 1019.4  11.9 999.0  10.7 99.0 99.00 
2024 05 07 03 40 314  7.4  9.0  1.35 12.90  6.56 263 1019.4  11.9 999.0  10.6 99.0 99.00 
2024 05 07 03 50 315  7.6  9.3 99.00 99.00 99.00 999 1019.4  11.8 999.0  10.5 99.0 99.00 
2024 05 07 04 00 315  8.1  9.8 99.00 99.00 99.00 999 1019.6  11.8 999.0  10.4 99.0 99.00 
2024 05 07 04 10 312  8.0  9.9  1.34 10.81  5.81 299 1019.6  11.8 999.0  10.5 99.0 99.00 
2024 05 07 04 20 315  8.0  9.5 99.00 99.00 99.00 999 1019.7  11.8 999.0  10.4 99.0 99.00 
2024 05 07 04 30 315  7.8  9.9 99.00 99.00 99.00 999 1019.9  11.7 999.0  10.3 99.0 99.00 
2024 05 07 04 40 316  8.5 10.7  1.43 10.00  6.04 301 1020.0  11.8 999.0  10.1 99.0 99.00 
2024 05 07 04 50 316  8.5 10.6 99.00 99.00 99.00 999 1020.2  11.8 999.0  10.0 99.0 99.00 
2024 05 07 05 00 315  8.4 10.3 99.00 99.00 99.00 999 1020.2  11.8 999.0  10.0 99.0 99.00 
2024 05 07 05 10 311  8.0  9.4  1.45 10.81  5.81 302 1020.2  11.8 999.0  10.1 99.0 99.00 
2024 05 07 05 20 311  8.4 10.3 99.00 99.00 99.00 999 1020.2  11.7 999.0  10.1 99.0 99.00 
2024 05 07 05 30 310  7.9  9.6 99.00 99.00 99.00 999 1020.3  11.6 999.0  10.2 99.0 99.00 
2024 05 07 05 40 311  7.7  9.3  1.48 10.00  5.77 299 1020.4  11.5 999.0  10.2 99.0 99.00 
2024 05 07 05 50 311  7.7  9.2 99.00 99.00 99.00 999 1020.2  11.5 999.0  10.3 99.0 99.00 
2024 05 07 06 00 312  7.7  9.2 99.00 99.00 99.00 999 1020.2  11.4 999.0  10.3 99.0 99.00 
2024 05 07 06 10 313  7.6  9.2  1.43 10.81  5.61 303 1020.2  11.4 999.0  10.3 99.0 99.00 
2024 05 07 06 20 313  6.9  8.4 99.00 99.00 99.00 999 1020.1  11.3 999.0  10.1 99.0 99.00 
2024 05 07 06 30 313  7.1  9.3 99.00 99.00 99.00 999 1020.1  11.3 999.0  10.0 99.0 99.00 
2024 05 07 06 40 312  6.6  8.0  1.56 10.00  5.94 306 1020.1  11.3 999.0  10.0 99.0 99.00 
2024 05 07 06 50 310  6.7  8.2 99.00 99.00 99.00 999 1020.2  11.2 999.0   9.9 99.0 99.00 
2024 05 07 07 00 309  6.3  7.6 99.00 99.00 99.00 999 1020.1  11.2 999.0  10.0 99.0 99.00 
2024 05 07 07 10 318  6.2  7.5  1.43 10.81  5.54 300 1020.0  11.1 999.0  10.0 99.0 99.00 
2024 05 07 07 20 324  6.2  7.6 99.00 99.00 99.00 999 1020.1  11.1 999.0  10.0 99.0 99.00 
2024 05 07 07 30 319  5.7  6.8 99.00 99.00 99.00 999 1020.0  11.0 999.0  10.1 99.0 99.00 
2024 05 07 07 40 317  6.3  8.0  1.43 10.00  5.92 303 1019.9  11.0 999.0  10.2 99.0 99.00 
2024 05 07 07 50 318  7.6  9.7 99.00 99.00 99.00 999 1019.8  11.0 999.0   9.9 99.0 99.00 
2024 05 07 08 00 318  8.0  9.8 99.00 99.00 99.00 999 1019.7  11.0 999.0   9.7 99.0 99.00 
2024 05 07 08 10 317  8.5 10.5  1.56 11.43  5.94 293 1019.6  11.0 999.0   9.7 99.0 99.00 
2024 05 07 08 20 317  8.2  9.7 99.00 99.00 99.00 999 1019.6  11.0 999.0   9.7 99.0 99.00 
2024 05 07 08 30 316  8.0  9.6 99.00 99.00 99.00 999 1019.6  11.0 999.0   9.9 99.0 99.00 
2024 05 07 08 40 316  8.0 10.1  1.42 10.81  5.55 298 1019.6  10.9 999.0   9.8 99.0 99.00 
2024 05 07 08 50 316  8.3 10.0 99.00 99.00 99.00 999 1019.6  11.0 999.0   9.8 99.0 99.00 
2024 05 07 09 00 318  7.8  9.4 99.00 99.00 99.00 999 1019.7  11.0 999.0   9.7 99.0 99.00 
2024 05 07 09 10 318  8.0 11.0  1.59 10.00  5.82 293 1019.6  11.0 999.0   9.8 99.0 99.00 
2024 05 07 09 20 315  8.1  9.7 99.00 99.00 99.00 999 1019.5  10.9 999.0   9.6 99.0 99.00 
2024 05 07 09 30 313  8.2 10.1 99.00 99.00 99.00 999 1019.4  10.9 999.0   9.6 99.0 99.00 
2024 05 07 09 40 314  8.4 10.5  1.73 10.00  5.72 305 1019.3  10.9 999.0   9.5 99.0 99.00 
2024 05 07 09 50 315  8.8 10.8 99.00 99.00 99.00 999 1019.3  10.9 999.0   9.5 99.0 99.00 
2024 05 07 10 00 315  9.5 12.3 99.00 99.00 99.00 999 1019.2  10.9 999.0   9.4 99.0 99.00 
2024 05 07 10 10 314 10.2 13.1  1.67 10.81  5.24 280 1019.2  11.0 999.0   9.4 99.0 99.00 
2024 05 07 10 20 314 10.5 12.6 99.00 99.00 99.00 999 1019.2  10.9 999.0   9.4 99.0 99.00 
2024 05 07 10 30 315 10.9 13.3 99.00 99.00 99.00 999 1019.1  10.9 999.0   9.5 99.0 99.00 
2024 05 07 10 40 316 10.5 13.0  1.78  9.09  5.12 297 1019.2  10.8 999.0   9.5 99.0 99.00 
2024 05 07 10 50 317 10.8 13.5 99.00 99.00 99.00 999 1019.1  10.7 999.0   9.6 99.0 99.00 
2024 05 07 11 00 317 10.4 12.6 99.00 99.00 99.00 999 1019.1  10.7 999.0   9.6 99.0 99.00 
2024 05 07 11 10 317 10.5 13.3  1.82  9.09  5.28 301 1019.1  10.6 999.0   9.5 99.0 99.00 
2024 05 07 11 20 318 10.1 12.5 99.00 99.00 99.00 999 1019.0  10.6 999.0   9.5 99.0 99.00 
2024 05 07 11 30 320 10.8 13.7 99.00 99.00 99.00 999 1019.0  10.6 999.0   9.5 99.0 99.00 
2024 05 07 11 40 320 10.5 13.2  1.82  9.09  5.22 300 1018.9  10.5 999.0   9.5 99.0 99.00 
2024 05 07 11 50 320 10.3 12.9 99.00 99.00 99.00 999 1019.0  10.5 999.0   9.5 99.0 99.00 
2024 05 07 12 00 321 10.0 12.3 99.00 99.00 99.00 999 1019.0  10.5 999.0   9.6 99.0 99.00 
2024 05 07 12 10 321 10.3 13.2  2.04 10.00  5.45 298 1019.0  10.4 999.0   9.5 99.0 99.00 
2024 05 07 12 20 320  9.9 12.7 99.00 99.00 99.00 999 1019.0  10.5 999.0   9.4 99.0 99.00 
2024 05 07 12 30 320 10.8 13.4 99.00 99.00 99.00 999 1018.9  10.5 999.0   9.1 99.0 99.00 
2024 05 07 12 40 320 10.8 13.5  2.04  5.26  5.36 308 1018.9  10.6 999.0   9.0 99.0 99.00 
2024 05 07 12 50 321 11.3 13.4 99.00 99.00 99.00 999 1018.9  10.6 999.0   9.0 99.0 99.00 
2024 05 07 13 00 320 11.8 14.7 99.00 99.00 99.00 999 1018.9  10.6 999.0   9.1 99.0 99.00 
2024 05 07 13 10 320 11.4 13.6  2.00  5.56  5.39 309 1018.9  10.5 999.0   9.1 99.0 99.00 
2024 05 07 13 20 319 11.5 14.7 99.00 99.00 99.00 999 1018.8  10.5 999.0   9.1 99.0 99.00 
2024 05 07 13 30 320 11.5 13.9 99.00 99.00 99.00 999 1018.9  10.5 999.0   9.1 99.0 99.00 
2024 05 07 13 40 318 11.6 15.1  2.03  5.56  5.52 309 1018.7  10.5 999.0   8.9 99.0 99.00 
2024 05 07 13 50 319 12.6 15.5 99.00 99.00 99.00 999 1018.7  10.5 999.0   8.8 99.0 99.00 
2024 05 07 14 00 318 11.9 15.5 99.00 99.00 99.00 999 1018.9  10.5 999.0   8.8 99.0 99.00 
2024 05 07 14 10 317 11.3 14.0  2.24  5.88  5.62 312 1019.0  10.5 999.0   8.9 99.0 99.00 
2024 05 07 14 20 322 11.8 14.2 99.00 99.00 99.00 999 1019.1  10.5 999.0   9.0 99.0 99.00 
2024 05 07 14 30 326 11.1 14.2 99.00 99.00 99.00 999 1019.2  10.5 999.0   9.0 99.0 99.00 
2024 05 07 14 40 326 11.8 15.2  2.20  5.88  5.47 318 1019.0  10.5 999.0   8.8 99.0 99.00 
2024 05 07 14 50 325 12.4 15.2 99.00 99.00 99.00 999 1019.0  10.5 999.0   8.8 99.0 99.00 
2024 05 07 15 00 321 12.5 16.3 99.00 99.00 99.00 999 1019.2  10.5 999.0   9.0 99.0 99.00 
2024 05 07 15 10 321 12.2 15.1  2.33  5.88  5.47 318 1019.2  10.5 999.0   9.1 99.0 99.00 
2024 05 07 15 20 324 12.3 14.7 99.00 99.00 99.00 999 1019.2  10.4 999.0   9.2 99.0 99.00 
2024 05 07 15 30 324 12.0 15.3 99.00 99.00 99.00 999 1019.3  10.4 999.0   9.3 99.0 99.00 
2024 05 07 15 40 326 12.1 15.3  2.31  6.25  5.68 309 1019.4  10.4 999.0   9.3 99.0 99.00 
2024 05 07 15 50 326 11.4 14.7 99.00 99.00 99.00 999 1019.4  10.4 999.0   9.3 99.0 99.00 
2024 05 07 16 00 324 11.5 13.7 99.00 99.00 99.00 999 1019.4  10.4 999.0   9.3 99.0 99.00 
2024 05 07 16 10 324 11.2 13.9  2.32  6.67  5.73 310 1019.4  10.4 999.0   9.1 99.0 99.00 
2024 05 07 16 20 324 11.0 13.6 99.00 99.00 99.00 999 1019.4  10.4 999.0   9.0 99.0 99.00 
2024 05 07 16 30 323 11.4 14.0 99.00 99.00 99.00 999 1019.4  10.4 999.0   9.0 99.0 99.00 
2024 05 07 16 40 321 11.6 14.6  2.31  5.88  5.73 311 1019.2  10.4 999.0   8.9 99.0 99.00 
2024 05 07 16 50 318 11.5 14.3 99.00 99.00 99.00 999 1019.3  10.5 999.0   8.9 99.0 99.00 
2024 05 07 17 00 319 11.7 14.8 99.00 99.00 99.00 999 1019.3  10.5 999.0   8.8 99.0 99.00 
2024 05 07 17 10 319 12.2 15.4  2.39  6.25  5.88 315 1019.3  10.6 999.0   8.8 99.0 99.00 
2024 05 07 17 20 319 11.7 14.6 99.00 99.00 99.00 999 1019.2  10.6 999.0   8.8 99.0 99.00 
2024 05 07 17 30 320 11.3 14.1 99.00 99.00 99.00 999 1019.4  10.6 999.0   8.8 99.0 99.00 
2024 05 07 17 40 319 11.3 14.2  2.49  7.14  5.90 306 1019.5  10.6 999.0   8.7 99.0 99.00 
2024 05 07 17 50 318 11.3 13.9 99.00 99.00 99.00 999 1019.5  10.6 999.0   8.7 99.0 99.00 
2024 05 07 18 00 316 11.7 14.4 99.00 99.00 99.00 999 1019.6  10.7 999.0   8.8 99.0 99.00 
2024 05 07 18 10 316 11.3 13.6  2.25  6.25  5.68 314 1019.6  10.7 999.0   8.8 99.0 99.00 
2024 05 07 18 20 316 10.9 13.2 99.00 99.00 99.00 999 1019.6  10.7 999.0   8.9 99.0 99.00 
2024 05 07 18 30 317 10.6 12.8 99.00 99.00 99.00 999 1019.5  10.7 999.0   8.8 99.0 99.00 
2024 05 07 18 40 317 10.7 13.5  2.37  7.14  5.88 317 1019.6  10.7 999.0   8.8 99.0 99.00 
2024 05 07 18 50 317 10.7 13.3 99.00 99.00 99.00 999 1019.5  10.7 999.0   8.9 99.0 99.00 
2024 05 07 19 00 318 10.8 13.2 99.00 99.00 99.00 999 1019.5  10.7 999.0   8.8 99.0 99.00 
2024 05 07 19 10 317 10.8 14.6  2.34  6.67  5.86 316 1019.4  10.7 999.0   8.8 99.0 99.00 
2024 05 07 19 20 316 11.0 14.6 99.00 99.00 99.00 999 1019.2  10.8 999.0   8.7 99.0 99.00 
2024 05 07 19 30 318 10.9 14.3 99.00 99.00 99.00 999 1019.2  10.8 999.0   8.7 99.0 99.00 
2024 05 07 19 40 319 10.8 13.3  2.19  9.09  5.63 312 1019.2  10.8 999.0   8.6 99.0 99.00 
2024 05 07 19 50 318 10.9 13.7 99.00 99.00 99.00 999 1019.1  10.9 999.0   8.7 99.0 99.00 
2024 05 07 20 00 319 10.8 14.1 99.00 99.00 99.00 999 1019.1  10.9 999.0   8.7 99.0 99.00 
2024 05 07 20 10 318 10.3 12.9  2.42  6.67  5.98 316 1019.1  10.8 999.0   8.7 99.0 99.00 
2024 05 07 20 20 316 11.1 14.2 99.00 99.00 99.00 999 1018.9  10.9 999.0   8.9 99.0 99.00 
2024 05 07 20 30 319 11.2 14.6 99.00 99.00 99.00 999 1018.6  10.8 999.0   8.8 99.0 99.00 
2024 05 07 20 40 319 10.7 15.1  2.39  8.33  5.92 304 1018.7  10.9 999.0   8.9 99.0 99.00 
2024 05 07 20 50 317 10.9 14.7 99.00 99.00 99.00 999 1018.7  10.9 999.0   9.0 99.0 99.00 
2024 05 07 21 00 318 10.6 13.4 99.00 99.00 99.00 999 1018.7  10.9 999.0   8.9 99.0 99.00 
2024 05 07 21 10 316 10.5 15.5  2.43  6.67  5.97 315 1018.6  10.9 999.0   8.9 99.0 99.00 
2024 05 07 21 20 320 11.0 16.3 99.00 99.00 99.00 999 1018.6  11.0 999.0   8.8 99.0 99.00 
2024 05 07 21 30 319 10.2 14.6 99.00 99.00 99.00 999 1018.4  11.0 999.0   8.8 99.0 99.00 
2024 05 07 21 40 319 11.6 14.7  2.65  7.14  6.06 316 1018.2  11.0 999.0   8.9 99.0 99.00 
2024 05 07 21 50 319 11.4 16.3 99.00 99.00 99.00 999 1018.2  11.0 999.0   8.9 99.0 99.00 
2024 05 07 22 00 319 11.2 14.8 99.00 99.00 99.00 999 1017.9  11.0 999.0   9.0 99.0 99.00 
2024 05 07 22 10 319 10.6 16.7  2.48  5.56  5.73 323 1018.1  11.1 999.0   8.9 99.0 99.00 
2024 05 07 22 20 319 10.8 14.3 99.00 99.00 99.00 999 1017.9  11.0 999.0   8.9 99.0 99.00 
2024 05 07 22 30 322 11.8 15.4 99.00 99.00 99.00 999 1017.5  11.0 999.0   8.9 99.0 99.00 
2024 05 07 22 40 321 11.9 15.9  2.77  8.33  6.09 310 1017.6  11.0 999.0   8.8 99.0 99.00 
2024 05 07 22 50 320 11.8 15.9 99.00 99.00 99.00 999 1017.5  11.0 999.0   8.8 99.0 99.00 
2024 05 07 23 00 320 11.2 15.0 99.00 99.00 99.00 999 1017.4  11.0 999.0   8.8 99.0 99.00 
2024 05 07 23 10 320 11.7 14.7  2.83  7.69  6.22 320 1017.5  11.0 999.0   8.8 99.0 99.00 
2024 05 07 23 20 319 12.0 15.1 99.00 99.00 99.00 999 1017.4  11.1 999.0   8.7 99.0 99.00 
2024 05 07 23 30 319 11.7 14.9 99.00 99.00 99.00 999 1017.3  11.0 999.0   8.7 99.0 99.00 
2024 05 07 23 40 320 11.8 15.3  3.02  7.69  6.09 320 1017.3  11.1 999.0   8.7 99.0 99.00 
2024 05 07 23 50 320 11.8 15.1 99.00 99.00 99.00 999 1017.2  11.1 999.0   8.7 99.0 99.00 
2024 05 08 00 00 319 11.8 15.1 99.00 99.00 99.00 999 1017.2  11.1 999.0   8.7 99.0 99.00 
2024 05 08 00 10 319 12.3 15.1  2.86  8.33  6.16 315 1017.1  11.1 999.0   8.7 99.0 99.00 
2024 05 08 00 20 317 12.2 15.3 99.00 99.00 99.00 999 1017.0  11.1 999.0   8.7 99.0 99.00 
2024 05 08 00 30 316 12.1 15.5 99.00 99.00 99.00 999 1017.0  11.1 999.0   8.8 99.0 99.00 
2024 05 08 00 40 317 12.5 16.0  3.00  7.69  6.36 325 1016.9  11.1 999.0   8.8 99.0 99.00 
2024 05 08 00 50 317 12.7 15.8 99.00 99.00 99.00 999 1016.8  11.1 999.0   8.9 99.0 99.00 
2024 05 08 01 00 317 12.3 15.4 99.00 99.00 99.00 999 1016.8  11.1 999.0   8.9 99.0 99.00 
2024 05 08 01 10 316 12.7 15.9  2.90  6.67  6.02 324 1016.7  11.1 999.0   8.9 99.0 99.00 
2024 05 08 01 20 316 12.3 15.1 99.00 99.00 99.00 999 1016.7  11.1 999.0   9.0 99.0 99.00 
2024 05 08 01 30 314 12.2 15.5 99.00 99.00 99.00 999 1016.6  11.0 999.0   9.0 99.0 99.00 
2024 05 08 01 40 314 12.4 15.7  3.00  7.69  6.31 323 1016.5  11.0 999.0   9.1 99.0 99.00 
2024 05 08 01 50 315 12.5 16.0 99.00 99.00 99.00 999 1016.4  11.0 999.0   9.1 99.0 99.00 
2024 05 08 02 00 315 12.6 15.7 99.00 99.00 99.00 999 1016.4  11.0 999.0   9.1 99.0 99.00 
2024 05 08 02 10 312 12.6 15.3  2.92  9.09  6.34 312 1016.2  11.0 999.0   9.2 99.0 99.00 
2024 05 08 02 20 312 12.7 15.7 99.00 99.00 99.00 999 1016.1  11.0 999.0   9.3 99.0 99.00 
2024 05 08 02 30 313 12.6 15.5 99.00 99.00 99.00 999 1016.1  10.9 999.0   9.2 99.0 99.00 
2024 05 08 02 40 312 12.8 15.5  3.02  9.09  6.34 317 1016.0  11.0 999.0   9.2 99.0 99.00 
2024 05 08 02 50 311 12.4 15.8 99.00 99.00 99.00 999 1015.9  10.9 999.0   9.3 99.0 99.00 
2024 05 08 03 00 312 12.8 15.5 99.00 99.00 99.00 999 1015.8  10.9 999.0   9.3 99.0 99.00 
2024 05 08 03 10 314 12.7 14.9  2.88  9.09  6.39 312 1015.7  10.8 999.0   9.2 99.0 99.00 
2024 05 08 03 20 314 12.4 16.1 99.00 99.00 99.00 999 1015.6  10.8 999.0   9.3 99.0 99.00 
2024 05 08 03 30 314 12.2 15.4 99.00 99.00 99.00 999 1015.6  10.8 999.0   9.4 99.0 99.00 
2024 05 08 03 40 313 12.2 15.4  2.90  9.09  6.20 316 1015.6  10.8 999.0   9.4 99.0 99.00 
2024 05 08 03 50 315 11.4 14.4 99.00 99.00 99.00 999 1015.7  10.7 999.0   9.3 99.0 99.00 
2024 05 08 04 00 316 11.5 13.8 99.00 99.00 99.00 999 1015.8  10.8 999.0   9.4 99.0 99.00 
2024 05 08 04 10 317 11.4 14.6  2.97  9.09  6.43 320 1015.7  10.8 999.0   9.3 99.0 99.00 
2024 05 08 04 20 318 11.8 14.7 99.00 99.00 99.00 999 1015.6  10.8 999.0   9.3 99.0 99.00 
2024 05 08 04 30 317 12.2 15.8 99.00 99.00 99.00 999 1015.6  10.8 999.0   9.3 99.0 99.00 
2024 05 08 04 40 317 12.1 14.7  2.95 10.00  6.58 313 1015.6  10.8 999.0   9.4 99.0 99.00 
2024 05 08 04 50 317 11.4 14.1 99.00 99.00 99.00 999 1015.7  10.8 999.0   9.3 99.0 99.00 
2024 05 08 05 00 315 11.1 13.8 99.00 99.00 99.00 999 1015.8  10.8 999.0   9.3 99.0 99.00 
2024 05 08 05 10 315 11.3 13.8  3.01 10.00  6.72 305 1015.8  10.8 999.0   9.2 99.0 99.00 
2024 05 08 05 20 314 11.6 14.8 99.00 99.00 99.00 999 1015.7  10.8 999.0   9.2 99.0 99.00 
2024 05 08 05 30 314 11.9 15.1 99.00 99.00 99.00 999 1015.7  10.8 999.0   9.2 99.0 99.00 
2024 05 08 05 40 316 11.7 15.2  3.09  9.09  6.67 318 1015.7  10.8 999.0   9.2 99.0 99.00 
2024 05 08 05 50 317 11.5 15.7 99.00 99.00 99.00 999 1015.7  10.9 999.0   9.2 99.0 99.00 
2024 05 08 06 00 318 11.0 14.2 99.00 99.00 99.00 999 1015.7  10.8 999.0   9.2 99.0 99.00 
2024 05 08 06 10 317 11.0 14.2  3.31 10.00  6.92 313 1015.7  10.8 999.0   9.2 99.0 99.00 
2024 05 08 06 20 317 10.6 13.7 99.00 99.00 99.00 999 1015.7  10.7 999.0   9.1 99.0 99.00 
2024 05 08 06 30 318 11.1 13.8 99.00 99.00 99.00 999 1015.6  10.8 999.0   9.2 99.0 99.00 
2024 05 08 06 40 320 11.0 13.3  3.00 10.81  6.81 310 1015.6  10.8 999.0   9.2 99.0 99.00 
2024 05 08 06 50 321 10.9 12.8 99.00 99.00 99.00 999 1015.7  10.7 999.0   9.1 99.0 99.00 
2024 05 08 07 00 319 10.8 13.0 99.00 99.00 99.00 999 1015.6  10.7 999.0   9.2 99.0 99.00 
2024 05 08 07 10 319 10.8 13.9  3.09 10.00  7.02 316 1015.7  10.7 999.0   9.2 99.0 99.00 
2024 05 08 07 20 319 10.8 13.3 99.00 99.00 99.00 999 1015.8  10.7 999.0   9.3 99.0 99.00 
2024 05 08 07 30 318 10.4 13.0 99.00 99.00 99.00 999 1015.7  10.6 999.0   9.2 99.0 99.00 
2024 05 08 07 40 318 10.4 12.8  2.95 10.81  6.85 309 1015.8  10.6 999.0   9.2 99.0 99.00 
2024 05 08 07 50 320 10.6 13.5 99.00 99.00 99.00 999 1015.7  10.6 999.0   9.2 99.0 99.00 
2024 05 08 08 00 323 10.6 12.9 99.00 99.00 99.00 999 1015.7  10.6 999.0   9.2 99.0 99.00 
2024 05 08 08 10 323 10.5 13.6  3.00 10.00  7.03 313 1015.7  10.6 999.0   9.2 99.0 99.00 
2024 05 08 08 20 323 10.3 12.6 99.00 99.00 99.00 999 1015.5  10.6 999.0   9.3 99.0 99.00 
2024 05 08 08 30 327 10.3 12.5 99.00 99.00 99.00 999 1015.5  10.6 999.0   9.3 99.0 99.00 
2024 05 08 08 40 326  9.9 12.4  2.99  9.09  6.91 317 1015.4  10.5 999.0   9.2 99.0 99.00 
2024 05 08 08 50 325 10.0 12.4 99.00 99.00 99.00 999 1015.3  10.6 999.0   9.3 99.0 99.00 
2024 05 08 09 00 322 10.1 12.0 99.00 99.00 99.00 999 1015.3  10.6 999.0   9.3 99.0 99.00 
2024 05 08 09 10 323 10.1 12.5  2.83 10.00  6.71 317 1015.2  10.5 999.0   9.2 99.0 99.00 
2024 05 08 09 20 322  9.8 12.3 99.00 99.00 99.00 999 1015.3  10.5 999.0   9.3 99.0 99.00 
2024 05 08 09 30 322  9.8 12.5 99.00 99.00 99.00 999 1015.3  10.4 999.0   9.3 99.0 99.00 
2024 05 08 09 40 322 10.0 12.9  2.95 10.00  7.06 315 1015.3  10.4 999.0   9.3 99.0 99.00 
2024 05 08 09 50 323 10.0 12.6 99.00 99.00 99.00 999 1015.2  10.4 999.0   9.4 99.0 99.00 
2024 05 08 10 00 322 10.1 12.8 99.00 99.00 99.00 999 1015.3  10.3 999.0   9.3 99.0 99.00 
