#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 06 05 07 50 320 10.2 12.9 99.00 99.00 99.00 999 1012.4  11.4 999.0  11.0 99.0 99.00 
2024 06 05 08 00 320 10.2 12.8 99.00 99.00 99.00 999 1012.3  11.4 999.0  11.0 99.0 99.00 
2024 06 05 08 10 317 10.3 12.7  2.20 10.81  5.98 310 1012.4  11.3 999.0  11.0 99.0 99.00 
2024 06 05 08 20 318 10.1 12.8 99.00 99.00 99.00 999 1012.3  11.0 999.0  10.9 99.0 99.00 
2024 06 05 08 30 317  9.9 13.2 99.00 99.00 99.00 999 1012.3  10.7 999.0  10.7 99.0 99.00 
2024 06 05 08 40 315  9.6 11.7  2.41 10.81  6.16 311 1012.3  10.6 999.0  10.6 99.0 99.00 
2024 06 05 08 50 312 10.0 12.0 99.00 99.00 99.00 999 1012.2  10.5 999.0  10.5 99.0 99.00 
2024 06 05 09 00 309 10.5 13.3 99.00 99.00 99.00 999 1012.2  10.5 999.0  10.5 99.0 99.00 
2024 06 05 09 10 308 10.3 12.6  2.25 10.00  6.04 309 1012.2  10.6 999.0  10.6 99.0 99.00 
2024 06 05 09 20 309 10.1 12.2 99.00 99.00 99.00 999 1012.2  10.7 999.0  10.7 99.0 99.00 
2024 06 05 09 30 309 10.0 12.3 99.00 99.00 99.00 999 1012.2  10.9 999.0  10.8 99.0 99.00 
2024 06 05 09 40 309 10.1 12.3  2.24 10.00  6.19 312 1012.2  11.0 999.0  10.9 99.0 99.00 
2024 06 05 09 50 309 10.3 12.4 99.00 99.00 99.00 999 1012.1  11.0 999.0  10.8 99.0 99.00 
2024 06 05 10 00 310  9.8 11.7 99.00 99.00 99.00 999 1012.2  11.0 999.0  10.8 99.0 99.00 
2024 06 05 10 10 314  9.4 11.8  2.37 10.81  6.47 314 1012.2  11.1 999.0  10.9 99.0 99.00 
2024 06 05 10 20 313  9.7 11.7 99.00 99.00 99.00 999 1012.2  11.1 999.0  10.9 99.0 99.00 
2024 06 05 10 30 314  9.6 12.1 99.00 99.00 99.00 999 1012.2  11.0 999.0  10.8 99.0 99.00 
2024 06 05 10 40 314  9.4 11.7  2.28 10.00  6.08 311 1012.2  11.0 999.0  10.7 99.0 99.00 
2024 06 05 10 50 314  9.5 11.7 99.00 99.00 99.00 999 1012.1  11.1 999.0  10.7 99.0 99.00 
2024 06 05 11 00 315  9.3 11.3 99.00 99.00 99.00 999 1012.1  11.1 999.0  10.7 99.0 99.00 
2024 06 05 11 10 315  9.4 11.7  2.30 10.00  6.15 306 1012.1  11.1 999.0  10.7 99.0 99.00 
2024 06 05 11 20 317  9.1 10.9 99.00 99.00 99.00 999 1011.9  11.1 999.0  10.7 99.0 99.00 
2024 06 05 11 30 319  9.1 11.6 99.00 99.00 99.00 999 1011.9  11.0 999.0  10.6 99.0 99.00 
2024 06 05 11 40 318  9.2 11.2  2.10 10.81  5.87 315 1011.9  11.0 999.0  10.6 99.0 99.00 
2024 06 05 11 50 318  9.3 11.1 99.00 99.00 99.00 999 1011.9  11.1 999.0  10.7 99.0 99.00 
2024 06 05 12 00 319  9.4 11.5 99.00 99.00 99.00 999 1011.8  11.1 999.0  10.6 99.0 99.00 
2024 06 05 12 10 321  9.4 11.6  2.25  9.09  5.95 305 1011.7  11.1 999.0  10.6 99.0 99.00 
2024 06 05 12 20 322  9.6 12.1 99.00 99.00 99.00 999 1011.7  11.1 999.0  10.5 99.0 99.00 
2024 06 05 12 30 319  9.7 11.8 99.00 99.00 99.00 999 1011.7  11.1 999.0  10.5 99.0 99.00 
2024 06 05 12 40 319 10.0 12.4  2.27 10.00  6.07 314 1011.7  11.1 999.0  10.6 99.0 99.00 
2024 06 05 12 50 317  9.7 12.0 99.00 99.00 99.00 999 1011.7  11.1 999.0  10.6 99.0 99.00 
2024 06 05 13 00 315 10.2 12.6 99.00 99.00 99.00 999 1011.7  11.1 999.0  10.6 99.0 99.00 
2024 06 05 13 10 315 10.3 12.8  2.42 10.00  6.18 305 1011.6  11.2 999.0  10.7 99.0 99.00 
2024 06 05 13 20 317 10.4 12.7 99.00 99.00 99.00 999 1011.4  11.1 999.0  10.6 99.0 99.00 
2024 06 05 13 30 317 10.4 12.9 99.00 99.00 99.00 999 1011.6  11.1 999.0  10.6 99.0 99.00 
2024 06 05 13 40 318  9.9 11.8  2.33 10.81  6.09 313 1011.7  11.1 999.0  10.6 99.0 99.00 
2024 06 05 13 50 317  9.8 12.1 99.00 99.00 99.00 999 1011.6  11.1 999.0  10.6 99.0 99.00 
2024 06 05 14 00 315 10.0 12.3 99.00 99.00 99.00 999 1011.6  11.1 999.0  10.6 99.0 99.00 
2024 06 05 14 10 314 10.7 13.1  2.59 10.00  6.24 311 1011.5  11.2 999.0  10.6 99.0 99.00 
2024 06 05 14 20 312 10.8 12.9 99.00 99.00 99.00 999 1011.6  11.2 999.0  10.7 99.0 99.00 
2024 06 05 14 30 313 10.4 12.8 99.00 99.00 99.00 999 1011.8  11.2 999.0  10.7 99.0 99.00 
2024 06 05 14 40 316  9.7 12.5  2.41 10.00  6.16 308 1011.9  11.2 999.0  10.7 99.0 99.00 
2024 06 05 14 50 317  9.4 11.5 99.00 99.00 99.00 999 1012.0  11.2 999.0  10.8 99.0 99.00 
2024 06 05 15 00 315  9.7 11.5 99.00 99.00 99.00 999 1011.9  11.2 999.0  10.8 99.0 99.00 
2024 06 05 15 10 313 10.0 12.6  2.39  9.09  6.13 310 1011.8  11.1 999.0  10.7 99.0 99.00 
2024 06 05 15 20 313  9.9 12.0 99.00 99.00 99.00 999 1011.9  11.2 999.0  10.8 99.0 99.00 
2024 06 05 15 30 312  9.5 11.6 99.00 99.00 99.00 999 1012.0  11.2 999.0  10.8 99.0 99.00 
2024 06 05 15 40 315  8.8 10.5  2.51 10.81  6.59 313 1012.0  11.2 999.0  10.8 99.0 99.00 
2024 06 05 15 50 313  8.9 10.6 99.00 99.00 99.00 999 1011.9  11.1 999.0  10.7 99.0 99.00 
2024 06 05 16 00 312  9.3 11.6 99.00 99.00 99.00 999 1012.0  11.1 999.0  10.7 99.0 99.00 
2024 06 05 16 10 314  8.6 11.4  2.52 10.81  6.49 311 1012.0  11.1 999.0  10.7 99.0 99.00 
2024 06 05 16 20 312  8.7 10.8 99.00 99.00 99.00 999 1011.9  11.1 999.0  10.7 99.0 99.00 
2024 06 05 16 30 316  8.1 10.3 99.00 99.00 99.00 999 1012.0  11.2 999.0  10.7 99.0 99.00 
2024 06 05 16 40 318  8.3 10.5  2.76 10.81  7.01 309 1012.0  11.3 999.0  10.8 99.0 99.00 
2024 06 05 16 50 311  9.1 11.2 99.00 99.00 99.00 999 1011.8  11.4 999.0  10.7 99.0 99.00 
2024 06 05 17 00 308  9.3 11.6 99.00 99.00 99.00 999 1011.8  11.5 999.0  10.8 99.0 99.00 
2024 06 05 17 10 306  9.8 12.0  2.85 17.39  7.35 308 1011.8  11.4 999.0  10.7 99.0 99.00 
2024 06 05 17 20 308  9.8 12.1 99.00 99.00 99.00 999 1011.9  11.4 999.0  10.8 99.0 99.00 
2024 06 05 17 30 306 10.0 12.4 99.00 99.00 99.00 999 1011.9  11.3 999.0  10.8 99.0 99.00 
2024 06 05 17 40 311 10.2 12.3  2.95 16.00  7.43 308 1012.2  11.3 999.0  10.8 99.0 99.00 
2024 06 05 17 50 319  9.8 11.6 99.00 99.00 99.00 999 1012.2  11.3 999.0  10.8 99.0 99.00 
2024 06 05 18 00 320 10.0 12.6 99.00 99.00 99.00 999 1012.2  11.4 999.0  10.8 99.0 99.00 
2024 06 05 18 10 317 10.4 13.4  2.97 16.00  7.01 305 1012.1  11.5 999.0  10.8 99.0 99.00 
2024 06 05 18 20 317 11.5 14.6 99.00 99.00 99.00 999 1012.1  11.6 999.0  10.9 99.0 99.00 
2024 06 05 18 30 318 11.4 14.2 99.00 99.00 99.00 999 1012.1  11.6 999.0  10.9 99.0 99.00 
2024 06 05 18 40 319 11.5 14.4  3.17 16.00  7.25 306 1012.2  11.6 999.0  10.9 99.0 99.00 
2024 06 05 18 50 318 11.6 13.7 99.00 99.00 99.00 999 1012.2  11.6 999.0  10.9 99.0 99.00 
2024 06 05 19 00 317 11.6 14.2 99.00 99.00 99.00 999 1012.3  11.6 999.0  10.9 99.0 99.00 
2024 06 05 19 10 316 11.8 15.7  3.26 16.00  7.38 309 1012.3  11.6 999.0  10.9 99.0 99.00 
2024 06 05 19 20 315 11.7 14.8 99.00 99.00 99.00 999 1012.3  11.6 999.0  11.0 99.0 99.00 
2024 06 05 19 30 316 11.8 14.4 99.00 99.00 99.00 999 1012.5  11.6 999.0  11.0 99.0 99.00 
2024 06 05 19 40 317 11.5 14.7  3.62 16.00  7.65 298 1012.5  11.5 999.0  11.0 99.0 99.00 
2024 06 05 19 50 316 11.4 14.4 99.00 99.00 99.00 999 1012.5  11.5 999.0  11.0 99.0 99.00 
2024 06 05 20 00 318 10.9 13.1 99.00 99.00 99.00 999 1012.5  11.5 999.0  11.0 99.0 99.00 
2024 06 05 20 10 317 10.8 13.3  3.78 16.00  8.13 302 1012.3  11.4 999.0  10.9 99.0 99.00 
2024 06 05 20 20 316 10.6 13.0 99.00 99.00 99.00 999 1012.3  11.4 999.0  10.9 99.0 99.00 
2024 06 05 20 30 314 10.6 13.4 99.00 99.00 99.00 999 1012.3  11.4 999.0  10.9 99.0 99.00 
2024 06 05 20 40 315  9.9 12.5  3.70 16.00  7.99 303 1012.4  11.4 999.0  10.9 99.0 99.00 
2024 06 05 20 50 316  9.5 11.6 99.00 99.00 99.00 999 1012.3  11.4 999.0  10.9 99.0 99.00 
2024 06 05 21 00 315  9.6 12.3 99.00 99.00 99.00 999 1012.1  11.5 999.0  11.0 99.0 99.00 
2024 06 05 21 10 319  9.6 12.5  3.96 14.81  8.33 307 1012.0  11.5 999.0  10.9 99.0 99.00 
2024 06 05 21 20 319 10.4 12.6 99.00 99.00 99.00 999 1011.9  11.5 999.0  10.9 99.0 99.00 
2024 06 05 21 30 317 10.1 12.6 99.00 99.00 99.00 999 1011.9  11.5 999.0  10.8 99.0 99.00 
2024 06 05 21 40 319 10.2 12.3  4.01 16.00  8.21 306 1011.8  11.5 999.0  10.8 99.0 99.00 
2024 06 05 21 50 318 10.2 12.6 99.00 99.00 99.00 999 1011.7  11.6 999.0  10.9 99.0 99.00 
2024 06 05 22 00 316 10.4 13.2 99.00 99.00 99.00 999 1011.5  11.5 999.0  10.8 99.0 99.00 
2024 06 05 22 10 316 10.9 13.8  3.81 14.81  8.18 299 1011.5  11.6 999.0  10.9 99.0 99.00 
2024 06 05 22 20 318 10.2 13.7 99.00 99.00 99.00 999 1011.4  11.6 999.0  10.8 99.0 99.00 
2024 06 05 22 30 319 10.5 13.9 99.00 99.00 99.00 999 1011.4  11.7 999.0  10.9 99.0 99.00 
2024 06 05 22 40 319 11.0 14.4  4.00 16.00  8.22 311 1011.2  11.7 999.0  10.9 99.0 99.00 
2024 06 05 22 50 319 11.2 13.7 99.00 99.00 99.00 999 1011.1  11.8 999.0  11.0 99.0 99.00 
2024 06 05 23 00 319 11.0 13.7 99.00 99.00 99.00 999 1011.0  11.8 999.0  10.9 99.0 99.00 
2024 06 05 23 10 320 10.8 14.4  4.40 16.00  8.67 300 1010.9  11.8 999.0  10.9 99.0 99.00 
2024 06 05 23 20 317 11.2 14.1 99.00 99.00 99.00 999 1010.8  11.8 999.0  10.8 99.0 99.00 
2024 06 05 23 30 317 11.3 14.3 99.00 99.00 99.00 999 1010.5  11.8 999.0  10.8 99.0 99.00 
2024 06 05 23 40 316 11.4 14.2  4.13 14.81  7.94 305 1010.4  11.8 999.0  10.8 99.0 99.00 
2024 06 05 23 50 316 11.8 15.1 99.00 99.00 99.00 999 1010.2  11.9 999.0  10.8 99.0 99.00 
2024 06 06 00 00 316 12.0 15.2 99.00 99.00 99.00 999 1010.1  11.9 999.0  10.6 99.0 99.00 
2024 06 06 00 10 315 12.1 14.8  3.95 16.00  8.20 300 1009.9  11.9 999.0  10.7 99.0 99.00 
2024 06 06 00 20 313 12.4 15.2 99.00 99.00 99.00 999 1009.9  11.9 999.0  10.7 99.0 99.00 
2024 06 06 00 30 313 12.3 15.0 99.00 99.00 99.00 999 1009.9  11.9 999.0  10.8 99.0 99.00 
2024 06 06 00 40 312 11.9 15.0  4.22 16.00  7.91 298 1009.9  11.9 999.0  10.8 99.0 99.00 
2024 06 06 00 50 313 12.0 14.8 99.00 99.00 99.00 999 1009.8  11.8 999.0  10.7 99.0 99.00 
2024 06 06 01 00 313 12.0 15.0 99.00 99.00 99.00 999 1009.8  11.9 999.0  10.6 99.0 99.00 
2024 06 06 01 10 316 11.2 14.0  4.30 14.81  8.32 310 1009.6  11.9 999.0  10.6 99.0 99.00 
2024 06 06 01 20 316 11.9 14.6 99.00 99.00 99.00 999 1009.5  11.9 999.0  10.6 99.0 99.00 
2024 06 06 01 30 316 11.9 15.0 99.00 99.00 99.00 999 1009.4  11.9 999.0  10.6 99.0 99.00 
2024 06 06 01 40 314 11.9 14.7  4.01 12.90  7.92 305 1009.4  11.9 999.0  10.6 99.0 99.00 
2024 06 06 01 50 314 11.6 14.8 99.00 99.00 99.00 999 1009.4  12.0 999.0  10.5 99.0 99.00 
2024 06 06 02 00 315 11.7 14.9 99.00 99.00 99.00 999 1009.3  12.0 999.0  10.5 99.0 99.00 
2024 06 06 02 10 316 11.6 14.4  4.43 16.00  8.45 303 1009.3  12.0 999.0  10.5 99.0 99.00 
2024 06 06 02 20 319 11.3 14.1 99.00 99.00 99.00 999 1009.3  12.1 999.0  10.5 99.0 99.00 
2024 06 06 02 30 313 12.4 15.8 99.00 99.00 99.00 999 1008.9  12.1 999.0  10.5 99.0 99.00 
2024 06 06 02 40 308 13.0 17.0  4.40 14.81  8.57 299 1008.7  12.1 999.0  10.5 99.0 99.00 
2024 06 06 02 50 307 13.4 17.6 99.00 99.00 99.00 999 1008.7  12.0 999.0  10.4 99.0 99.00 
2024 06 06 03 00 309 13.1 17.2 99.00 99.00 99.00 999 1008.7  11.9 999.0  10.5 99.0 99.00 
2024 06 06 03 10 308 12.9 16.2  4.79 16.00  8.78 302 1008.7  11.9 999.0  10.5 99.0 99.00 
2024 06 06 03 20 308 13.4 16.6 99.00 99.00 99.00 999 1008.6  11.9 999.0  10.6 99.0 99.00 
2024 06 06 03 30 307 13.5 16.9 99.00 99.00 99.00 999 1008.7  11.8 999.0  10.5 99.0 99.00 
2024 06 06 03 40 311 13.0 17.3  4.53 16.00  8.50 298 1008.8  11.8 999.0  10.6 99.0 99.00 
2024 06 06 03 50 317 12.0 15.2 99.00 99.00 99.00 999 1008.9  11.6 999.0  10.5 99.0 99.00 
2024 06 06 04 00 317 12.0 15.0 99.00 99.00 99.00 999 1008.9  11.6 999.0  10.5 99.0 99.00 
2024 06 06 04 10 313 11.9 14.8  4.18 13.79  8.01 306 1008.9  11.5 999.0  10.5 99.0 99.00 
2024 06 06 04 20 314 12.0 14.9 99.00 99.00 99.00 999 1008.9  11.5 999.0  10.5 99.0 99.00 
2024 06 06 04 30 314 11.4 14.9 99.00 99.00 99.00 999 1009.1  11.5 999.0  10.5 99.0 99.00 
2024 06 06 04 40 313 11.7 14.9  4.28 13.79  8.46 308 1009.1  11.4 999.0  10.4 99.0 99.00 
2024 06 06 04 50 314 11.4 14.4 99.00 99.00 99.00 999 1009.2  11.4 999.0  10.4 99.0 99.00 
2024 06 06 05 00 313 11.3 13.6 99.00 99.00 99.00 999 1009.3  11.4 999.0  10.4 99.0 99.00 
2024 06 06 05 10 312 11.5 14.1  4.32 14.81  8.45 301 1009.3  11.4 999.0  10.4 99.0 99.00 
2024 06 06 05 20 311 11.5 14.8 99.00 99.00 99.00 999 1009.3  11.4 999.0  10.5 99.0 99.00 
2024 06 06 05 30 312 11.5 14.9 99.00 99.00 99.00 999 1009.2  11.3 999.0  10.5 99.0 99.00 
2024 06 06 05 40 312 11.5 14.2  4.23 14.81  8.20 302 1009.3  11.3 999.0  10.5 99.0 99.00 
2024 06 06 05 50 312 11.3 14.4 99.00 99.00 99.00 999 1009.2  11.3 999.0  10.5 99.0 99.00 
2024 06 06 06 00 311 11.2 14.9 99.00 99.00 99.00 999 1009.1  11.2 999.0  10.4 99.0 99.00 
2024 06 06 06 10 311 11.1 13.8  4.17 14.81  8.38 302 1009.1  11.2 999.0  10.4 99.0 99.00 
2024 06 06 06 20 314 10.9 13.8 99.00 99.00 99.00 999 1009.1  11.2 999.0  10.3 99.0 99.00 
2024 06 06 06 30 314 10.6 13.2 99.00 99.00 99.00 999 1009.1  11.2 999.0  10.3 99.0 99.00 
2024 06 06 06 40 311 11.0 14.3  3.89 14.81  8.01 303 1009.2  11.2 999.0  10.4 99.0 99.00 
2024 06 06 06 50 312 11.4 13.9 99.00 99.00 99.00 999 1009.2  11.2 999.0  10.4 99.0 99.00 
2024 06 06 07 00 314 11.3 14.3 99.00 99.00 99.00 999 1009.1  11.2 999.0  10.4 99.0 99.00 
2024 06 06 07 10 315 11.0 14.4  4.09 14.81  8.18 298 1009.3  11.2 999.0  10.4 99.0 99.00 
2024 06 06 07 20 315 10.8 14.2 99.00 99.00 99.00 999 1009.4  11.2 999.0  10.4 99.0 99.00 
2024 06 06 07 30 315 10.9 13.7 99.00 99.00 99.00 999 1009.4  11.2 999.0  10.4 99.0 99.00 
2024 06 06 07 40 316 10.5 13.0  3.66 12.90  7.78 312 1009.4  11.2 999.0  10.4 99.0 99.00 
2024 06 06 07 50 317 10.6 13.9 99.00 99.00 99.00 999 1009.4  11.1 999.0  10.3 99.0 99.00 
2024 06 06 08 00 317 10.4 13.3 99.00 99.00 99.00 999 1009.3  11.1 999.0  10.4 99.0 99.00 
2024 06 06 08 10 317 10.2 13.1  3.50 13.79  7.63 315 1009.3  11.1 999.0  10.4 99.0 99.00 
2024 06 06 08 20 317 10.2 12.8 99.00 99.00 99.00 999 1009.3  11.0 999.0  10.3 99.0 99.00 
2024 06 06 08 30 314 10.6 13.5 99.00 99.00 99.00 999 1009.2  11.0 999.0  10.3 99.0 99.00 
2024 06 06 08 40 314 10.7 13.9  3.83 12.90  7.73 304 1009.2  11.0 999.0  10.3 99.0 99.00 
2024 06 06 08 50 315 10.5 12.8 99.00 99.00 99.00 999 1009.2  11.0 999.0  10.3 99.0 99.00 
2024 06 06 09 00 314 10.5 13.2 99.00 99.00 99.00 999 1009.1  10.9 999.0  10.2 99.0 99.00 
2024 06 06 09 10 315 10.8 13.3  3.64 14.81  7.80 303 1009.3  11.0 999.0  10.3 99.0 99.00 
2024 06 06 09 20 317 10.5 13.2 99.00 99.00 99.00 999 1009.3  10.9 999.0  10.2 99.0 99.00 
2024 06 06 09 30 318 10.5 13.8 99.00 99.00 99.00 999 1009.3  10.9 999.0  10.2 99.0 99.00 
2024 06 06 09 40 319  9.9 13.4  3.64 13.79  7.56 310 1009.4  10.8 999.0  10.1 99.0 99.00 
2024 06 06 09 50 320  9.8 12.6 99.00 99.00 99.00 999 1009.4  10.8 999.0  10.1 99.0 99.00 
2024 06 06 10 00 318 10.1 12.4 99.00 99.00 99.00 999 1009.3  10.8 999.0  10.1 99.0 99.00 
2024 06 06 10 10 317 10.1 12.6  3.76 14.81  7.57 293 1009.5  10.8 999.0  10.1 99.0 99.00 
2024 06 06 10 20 314 10.5 12.9 99.00 99.00 99.00 999 1009.4  10.8 999.0  10.1 99.0 99.00 
2024 06 06 10 30 315 11.0 13.6 99.00 99.00 99.00 999 1009.3  10.9 999.0  10.2 99.0 99.00 
2024 06 06 10 40 318 10.7 12.9  3.76 13.79  7.84 312 1009.5  10.9 999.0  10.2 99.0 99.00 
2024 06 06 10 50 319 10.3 13.0 99.00 99.00 99.00 999 1009.5  10.9 999.0  10.2 99.0 99.00 
2024 06 06 11 00 321 10.6 14.1 99.00 99.00 99.00 999 1009.4  10.9 999.0  10.2 99.0 99.00 
2024 06 06 11 10 320 10.7 14.2  3.54 13.79  7.58 312 1009.5  10.9 999.0  10.2 99.0 99.00 
2024 06 06 11 20 320 10.3 13.2 99.00 99.00 99.00 999 1009.4  10.8 999.0  10.1 99.0 99.00 
2024 06 06 11 30 317 10.5 13.2 99.00 99.00 99.00 999 1009.4  10.8 999.0  10.1 99.0 99.00 
2024 06 06 11 40 315 10.6 13.6  3.54 11.43  7.55 316 1009.4  10.8 999.0  10.1 99.0 99.00 
2024 06 06 11 50 314 10.9 13.6 99.00 99.00 99.00 999 1009.4  10.8 999.0  10.1 99.0 99.00 
2024 06 06 12 00 314 10.8 13.7 99.00 99.00 99.00 999 1009.5  10.8 999.0  10.1 99.0 99.00 
2024 06 06 12 10 315 10.5 13.8  3.57 12.90  7.42 316 1009.4  10.8 999.0  10.1 99.0 99.00 
2024 06 06 12 20 317 10.4 13.9 99.00 99.00 99.00 999 1009.3  10.8 999.0  10.1 99.0 99.00 
2024 06 06 12 30 319 10.3 12.7 99.00 99.00 99.00 999 1009.2  10.8 999.0  10.1 99.0 99.00 
2024 06 06 12 40 321 10.3 13.6  3.51 12.90  7.46 316 1009.3  10.8 999.0  10.2 99.0 99.00 
2024 06 06 12 50 321 10.0 13.3 99.00 99.00 99.00 999 1009.5  10.7 999.0  10.1 99.0 99.00 
2024 06 06 13 00 319  9.8 12.9 99.00 99.00 99.00 999 1009.5  10.7 999.0  10.2 99.0 99.00 
2024 06 06 13 10 320  9.5 12.3  3.42 14.81  7.55 307 1009.7  10.7 999.0  10.2 99.0 99.00 
2024 06 06 13 20 321  9.4 13.2 99.00 99.00 99.00 999 1009.7  10.7 999.0  10.2 99.0 99.00 
2024 06 06 13 30 320  9.9 12.5 99.00 99.00 99.00 999 1009.8  10.7 999.0  10.2 99.0 99.00 
2024 06 06 13 40 320  9.6 11.9  3.65 13.79  7.70 306 1009.9  10.7 999.0  10.2 99.0 99.00 
2024 06 06 13 50 321  9.7 12.0 99.00 99.00 99.00 999 1010.0  10.7 999.0  10.2 99.0 99.00 
2024 06 06 14 00 324  9.7 11.8 99.00 99.00 99.00 999 1010.0  10.7 999.0  10.3 99.0 99.00 
2024 06 06 14 10 324  9.7 12.7  3.25 14.81  7.20 307 1010.1  10.6 999.0  10.2 99.0 99.00 
2024 06 06 14 20 323  9.4 11.8 99.00 99.00 99.00 999 1010.3  10.6 999.0  10.2 99.0 99.00 
2024 06 06 14 30 324  9.3 11.8 99.00 99.00 99.00 999 1010.4  10.5 999.0  10.1 99.0 99.00 
2024 06 06 14 40 324  9.1 11.5  3.37 14.81  7.49 308 1010.4  10.5 999.0  10.1 99.0 99.00 
2024 06 06 14 50 324  9.2 11.0 99.00 99.00 99.00 999 1010.6  10.5 999.0  10.2 99.0 99.00 
2024 06 06 15 00 325  9.2 12.0 99.00 99.00 99.00 999 1010.6  10.4 999.0  10.2 99.0 99.00 
2024 06 06 15 10 326  8.7 11.3  3.22 13.79  7.29 301 1010.6  10.4 999.0  10.2 99.0 99.00 
2024 06 06 15 20 326  8.5 10.3 99.00 99.00 99.00 999 1010.7  10.4 999.0  10.2 99.0 99.00 
2024 06 06 15 30 324  8.2 10.4 99.00 99.00 99.00 999 1010.8  10.3 999.0  10.1 99.0 99.00 
2024 06 06 15 40 324  7.8  9.9  3.30 13.79  7.52 309 1010.9  10.3 999.0  10.1 99.0 99.00 
2024 06 06 15 50 323  7.8 10.1 99.00 99.00 99.00 999 1010.9  10.3 999.0  10.1 99.0 99.00 
2024 06 06 16 00 322  7.7  9.5 99.00 99.00 99.00 999 1011.0  10.3 999.0  10.1 99.0 99.00 
2024 06 06 16 10 320  7.7 10.1  3.21 13.79  7.50 308 1011.1  10.3 999.0  10.1 99.0 99.00 
2024 06 06 16 20 319  8.1 10.5 99.00 99.00 99.00 999 1011.1  10.4 999.0  10.2 99.0 99.00 
2024 06 06 16 30 321  8.1  9.8 99.00 99.00 99.00 999 1011.1  10.4 999.0  10.2 99.0 99.00 
2024 06 06 16 40 321  8.2 10.6  3.30 14.81  7.71 302 1011.1  10.4 999.0  10.2 99.0 99.00 
2024 06 06 16 50 318  9.0 11.1 99.00 99.00 99.00 999 1011.0  10.4 999.0  10.2 99.0 99.00 
2024 06 06 17 00 320  9.3 11.4 99.00 99.00 99.00 999 1011.1  10.4 999.0  10.2 99.0 99.00 
2024 06 06 17 10 322  8.9 11.1  3.10 13.79  7.35 294 1011.1  10.4 999.0  10.3 99.0 99.00 
2024 06 06 17 20 323  7.9 10.6 99.00 99.00 99.00 999 1011.2  10.3 999.0  10.2 99.0 99.00 
2024 06 06 17 30 321  7.5  9.4 99.00 99.00 99.00 999 1011.4  10.4 999.0  10.2 99.0 99.00 
2024 06 06 17 40 320  7.5 10.0  2.76 12.90  7.03 314 1011.4  10.4 999.0  10.2 99.0 99.00 
2024 06 06 17 50 321  7.2  9.6 99.00 99.00 99.00 999 1011.4  10.5 999.0  10.3 99.0 99.00 
2024 06 06 18 00 321  8.8 11.2 99.00 99.00 99.00 999 1011.4  10.5 999.0  10.3 99.0 99.00 
2024 06 06 18 10 320  8.7 11.1  3.19 13.79  7.73 297 1011.5  10.4 999.0  10.2 99.0 99.00 
2024 06 06 18 20 319  7.8 10.1 99.00 99.00 99.00 999 1011.5  10.3 999.0  10.2 99.0 99.00 
2024 06 06 18 30 320  8.3 10.6 99.00 99.00 99.00 999 1011.4  10.2 999.0  10.1 99.0 99.00 
2024 06 06 18 40 318  8.6 11.0  3.00 12.12  7.57 307 1011.4  10.2 999.0  10.2 99.0 99.00 
2024 06 06 18 50 318  8.5 11.0 99.00 99.00 99.00 999 1011.4  10.1 999.0  10.1 99.0 99.00 
2024 06 06 19 00 319  8.4 10.6 99.00 99.00 99.00 999 1011.3  10.1 999.0  10.1 99.0 99.00 
2024 06 06 19 10 319  8.4 10.6  3.10 14.81  7.89 294 1011.4  10.2 999.0  10.2 99.0 99.00 
2024 06 06 19 20 319  8.5 10.6 99.00 99.00 99.00 999 1011.4  10.3 999.0  10.3 99.0 99.00 
2024 06 06 19 30 320  8.6 11.3 99.00 99.00 99.00 999 1011.4  10.3 999.0  10.2 99.0 99.00 
2024 06 06 19 40 320  8.5 10.7  2.83 13.79  7.45 291 1011.4  10.3 999.0  10.2 99.0 99.00 
2024 06 06 19 50 321  8.3 10.8 99.00 99.00 99.00 999 1011.2  10.3 999.0  10.2 99.0 99.00 
2024 06 06 20 00 320  8.6 11.5 99.00 99.00 99.00 999 1011.2  10.3 999.0  10.2 99.0 99.00 
2024 06 06 20 10 321  8.4 11.1  3.14 13.79  7.65 299 1011.2  10.4 999.0  10.3 99.0 99.00 
2024 06 06 20 20 319  8.8 10.7 99.00 99.00 99.00 999 1011.2  10.4 999.0  10.3 99.0 99.00 
2024 06 06 20 30 321  8.7 11.3 99.00 99.00 99.00 999 1011.0  10.4 999.0  10.3 99.0 99.00 
2024 06 06 20 40 321  8.3 10.8  2.82 12.90  7.46 298 1011.1  10.5 999.0  10.4 99.0 99.00 
2024 06 06 20 50 321  8.4 10.7 99.00 99.00 99.00 999 1010.9  10.6 999.0  10.5 99.0 99.00 
2024 06 06 21 00 322  7.8  9.7 99.00 99.00 99.00 999 1010.9  10.6 999.0  10.5 99.0 99.00 
2024 06 06 21 10 317  7.0  8.9  2.65 14.81  7.16 291 1010.8  10.6 999.0  10.5 99.0 99.00 
2024 06 06 21 20 314  6.1  8.2 99.00 99.00 99.00 999 1010.9  10.6 999.0  10.5 99.0 99.00 
2024 06 06 21 30 314  5.8  7.7 99.00 99.00 99.00 999 1010.8  10.7 999.0  10.6 99.0 99.00 
