#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 04 02 04 30 290  3.9  5.1 99.00 99.00 99.00 999 1021.1  12.6 999.0  11.9 99.0 99.00 
2024 04 02 04 40 288  3.7  4.9  1.70 10.00  6.92 296 1021.3  12.6 999.0  11.9 99.0 99.00 
2024 04 02 04 50 289  3.7  5.0 99.00 99.00 99.00 999 1021.3  12.6 999.0  11.9 99.0 99.00 
2024 04 02 05 00 288  3.7  5.2 99.00 99.00 99.00 999 1021.4  12.5 999.0  11.8 99.0 99.00 
2024 04 02 05 10 288  3.3  4.6  1.76  9.09  6.96 299 1021.5  12.5 999.0  11.8 99.0 99.00 
2024 04 02 05 20 287  3.5  5.1 99.00 99.00 99.00 999 1021.6  12.5 999.0  11.8 99.0 99.00 
2024 04 02 05 30 291  3.8  5.1 99.00 99.00 99.00 999 1021.5  12.5 999.0  11.8 99.0 99.00 
2024 04 02 05 40 289  3.7  5.0  1.80 10.00  6.85 296 1021.4  12.5 999.0  11.8 99.0 99.00 
2024 04 02 05 50 290  3.3  4.8 99.00 99.00 99.00 999 1021.4  12.5 999.0  11.8 99.0 99.00 
2024 04 02 06 00 289  2.8  4.0 99.00 99.00 99.00 999 1021.4  12.5 999.0  12.0 99.0 99.00 
2024 04 02 06 10 285  3.3  4.4  1.69  9.09  6.60 303 1021.3  12.4 999.0  11.9 99.0 99.00 
2024 04 02 06 20 289  3.2  4.8 99.00 99.00 99.00 999 1021.3  12.4 999.0  11.9 99.0 99.00 
2024 04 02 06 30 290  3.4  4.6 99.00 99.00 99.00 999 1021.3  12.4 999.0  11.9 99.0 99.00 
2024 04 02 06 40 293  3.5  4.4  1.73  8.33  6.76 306 1021.3  12.4 999.0  11.9 99.0 99.00 
2024 04 02 06 50 291  3.6  4.8 99.00 99.00 99.00 999 1021.4  12.4 999.0  11.9 99.0 99.00 
2024 04 02 07 00 292  3.2  4.6 99.00 99.00 99.00 999 1021.4  12.4 999.0  11.9 99.0 99.00 
2024 04 02 07 10 289  2.9  4.1  1.60  9.09  6.35 312 1021.5  12.4 999.0  11.9 99.0 99.00 
2024 04 02 07 20 289  3.2  4.3 99.00 99.00 99.00 999 1021.4  12.4 999.0  11.9 99.0 99.00 
2024 04 02 07 30 288  2.9  3.7 99.00 99.00 99.00 999 1021.5  12.3 999.0  11.8 99.0 99.00 
2024 04 02 07 40 290  2.9  4.5  1.66  8.33  6.50 303 1021.5  12.3 999.0  11.8 99.0 99.00 
2024 04 02 07 50 285  2.5  3.4 99.00 99.00 99.00 999 1021.4  12.3 999.0  11.8 99.0 99.00 
