#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2024 03 08 21 00 303  2.9  3.9 99.00 99.00 99.00 999 1022.0  12.0 999.0   9.9 99.0 99.00 
2024 03 08 21 10 306  2.5  3.5  1.25 11.43  6.98 290 1021.9  12.0 999.0   9.9 99.0 99.00 
2024 03 08 21 20 297  2.8  3.8 99.00 99.00 99.00 999 1021.9  12.1 999.0  10.0 99.0 99.00 
2024 03 08 21 30 299  3.3  4.4 99.00 99.00 99.00 999 1021.8  12.1 999.0  10.1 99.0 99.00 
2024 03 08 21 40 294  4.1  6.6  1.32 12.12  7.32 299 1021.7  12.3 999.0  10.3 99.0 99.00 
2024 03 08 21 50 301  4.1  5.3 99.00 99.00 99.00 999 1021.6  12.2 999.0  10.2 99.0 99.00 
2024 03 08 22 00 301  4.3  5.4 99.00 99.00 99.00 999 1021.5  12.2 999.0  10.2 99.0 99.00 
2024 03 08 22 10 303  4.6  5.7  1.33 12.90  7.79 298 1021.5  12.1 999.0  10.0 99.0 99.00 
2024 03 08 22 20 305  4.4  5.6 99.00 99.00 99.00 999 1021.5  12.2 999.0  10.1 99.0 99.00 
2024 03 08 22 30 304  4.5  5.8 99.00 99.00 99.00 999 1021.3  12.2 999.0  10.0 99.0 99.00 
2024 03 08 22 40 308  4.7  5.9  1.33 12.90  7.49 296 1021.3  12.2 999.0  10.1 99.0 99.00 
2024 03 08 22 50 305  4.7  5.8 99.00 99.00 99.00 999 1021.3  12.2 999.0  10.1 99.0 99.00 
2024 03 08 23 00 301  4.7  5.8 99.00 99.00 99.00 999 1021.3  12.2 999.0  10.0 99.0 99.00 
2024 03 08 23 10 301  4.6  5.6  1.26 12.90  7.15 304 1021.1  12.2 999.0  10.1 99.0 99.00 
2024 03 08 23 20 302  4.6  5.9 99.00 99.00 99.00 999 1021.0  12.2 999.0  10.1 99.0 99.00 
2024 03 08 23 30 302  4.3  5.5 99.00 99.00 99.00 999 1020.9  12.3 999.0  10.3 99.0 99.00 
2024 03 08 23 40 304  4.5  5.5  1.32 12.90  7.42 315 1020.9  12.3 999.0  10.3 99.0 99.00 
2024 03 08 23 50 300  4.6  5.7 99.00 99.00 99.00 999 1020.8  12.2 999.0  10.2 99.0 99.00 
2024 03 09 00 00 299  4.9  6.0 99.00 99.00 99.00 999 1020.8  12.2 999.0  10.2 99.0 99.00 
2024 03 09 00 10 299  5.0  6.1  1.39 12.12  7.59 298 1020.7  12.2 999.0  10.2 99.0 99.00 
2024 03 09 00 20 296  5.0  6.3 99.00 99.00 99.00 999 1020.6  12.2 999.0  10.2 99.0 99.00 
2024 03 09 00 30 297  4.9  6.3 99.00 99.00 99.00 999 1020.6  12.2 999.0  10.1 99.0 99.00 
2024 03 09 00 40 303  4.7  6.2  1.34 12.12  7.17 291 1020.5  12.2 999.0  10.2 99.0 99.00 
2024 03 09 00 50 300  4.5  5.7 99.00 99.00 99.00 999 1020.5  12.2 999.0  10.1 99.0 99.00 
2024 03 09 01 00 304  4.7  5.9 99.00 99.00 99.00 999 1020.4  12.1 999.0  10.0 99.0 99.00 
2024 03 09 01 10 305  4.5  5.6  1.52 12.12  7.84 299 1020.4  12.1 999.0  10.0 99.0 99.00 
2024 03 09 01 20 310  4.7  5.6 99.00 99.00 99.00 999 1020.3  12.0 999.0   9.9 99.0 99.00 
2024 03 09 01 30 306  4.6  5.8 99.00 99.00 99.00 999 1020.4  12.1 999.0  10.0 99.0 99.00 
2024 03 09 01 40 313  4.2  5.4  1.41 12.12  7.69 303 1020.3  12.1 999.0   9.9 99.0 99.00 
2024 03 09 01 50 314  3.9  5.1 99.00 99.00 99.00 999 1020.4  12.1 999.0   9.9 99.0 99.00 
2024 03 09 02 00 315  4.1  5.4 99.00 99.00 99.00 999 1020.3  12.0 999.0   9.9 99.0 99.00 
2024 03 09 02 10 315  4.1  5.2  1.32 12.12  7.32 301 1020.4  12.0 999.0   9.8 99.0 99.00 
2024 03 09 02 20 313  4.2  5.7 99.00 99.00 99.00 999 1020.4  12.0 999.0   9.9 99.0 99.00 
2024 03 09 02 30 309  4.3  5.4 99.00 99.00 99.00 999 1020.5  12.0 999.0  10.0 99.0 99.00 
2024 03 09 02 40 309  4.5  5.6  1.40 12.12  7.80 304 1020.5  11.9 999.0   9.8 99.0 99.00 
2024 03 09 02 50 304  4.9  6.0 99.00 99.00 99.00 999 1020.5  11.9 999.0   9.7 99.0 99.00 
2024 03 09 03 00 304  4.8  6.0 99.00 99.00 99.00 999 1020.5  11.9 999.0   9.7 99.0 99.00 
2024 03 09 03 10 299  4.9  6.1  1.29 11.43  7.30 303 1020.5  12.0 999.0   9.8 99.0 99.00 
2024 03 09 03 20 295  4.9  5.9 99.00 99.00 99.00 999 1020.5  11.9 999.0   9.8 99.0 99.00 
2024 03 09 03 30 297  4.9  6.1 99.00 99.00 99.00 999 1020.4  11.9 999.0   9.8 99.0 99.00 
2024 03 09 03 40 300  5.1  6.3  1.47 12.12  7.94 302 1020.4  11.9 999.0   9.8 99.0 99.00 
2024 03 09 03 50 299  5.1  6.5 99.00 99.00 99.00 999 1020.6  11.9 999.0   9.9 99.0 99.00 
2024 03 09 04 00 290  5.2  6.4 99.00 99.00 99.00 999 1020.7  11.9 999.0   9.9 99.0 99.00 
2024 03 09 04 10 294  5.3  6.6  1.33 12.12  7.32 309 1020.7  11.8 999.0   9.7 99.0 99.00 
2024 03 09 04 20 294  4.8  6.5 99.00 99.00 99.00 999 1020.7  11.9 999.0   9.8 99.0 99.00 
2024 03 09 04 30 290  4.5  6.1 99.00 99.00 99.00 999 1020.7  11.9 999.0   9.7 99.0 99.00 
2024 03 09 04 40 292  4.8  6.0  1.37 12.90  7.36 297 1020.8  12.0 999.0   9.7 99.0 99.00 
2024 03 09 04 50 294  4.3  6.0 99.00 99.00 99.00 999 1020.9  12.1 999.0   9.9 99.0 99.00 
2024 03 09 05 00 280  5.2  6.9 99.00 99.00 99.00 999 1020.9  12.0 999.0   9.5 99.0 99.00 
2024 03 09 05 10 281  4.8  6.3  1.37 12.12  7.45 304 1021.0  12.1 999.0   9.5 99.0 99.00 
2024 03 09 05 20 282  4.4  6.0 99.00 99.00 99.00 999 1021.0  12.1 999.0   9.5 99.0 99.00 
2024 03 09 05 30 276  5.7  7.1 99.00 99.00 99.00 999 1021.1  12.1 999.0   9.4 99.0 99.00 
2024 03 09 05 40 274  5.1  6.5  1.50 12.12  7.88 298 1021.2  12.1 999.0   9.5 99.0 99.00 
2024 03 09 05 50 278  5.0  6.9 99.00 99.00 99.00 999 1021.3  12.1 999.0   9.4 99.0 99.00 
2024 03 09 06 00 271  5.7  6.8 99.00 99.00 99.00 999 1021.2  12.0 999.0   9.4 99.0 99.00 
2024 03 09 06 10 275  4.6  5.9  1.30 12.12  7.26 302 1021.1  12.1 999.0   9.5 99.0 99.00 
2024 03 09 06 20 276  4.2  5.6 99.00 99.00 99.00 999 1021.0  12.1 999.0   9.7 99.0 99.00 
2024 03 09 06 30 281  3.9  5.5 99.00 99.00 99.00 999 1021.0  12.0 999.0   9.9 99.0 99.00 
2024 03 09 06 40 265  4.1  5.3  1.41 12.12  7.58 303 1021.0  11.9 999.0   9.7 99.0 99.00 
2024 03 09 06 50 255  4.4  5.6 99.00 99.00 99.00 999 1021.0  11.9 999.0   9.9 99.0 99.00 
2024 03 09 07 00 256  4.1  5.7 99.00 99.00 99.00 999 1021.1  11.8 999.0   9.5 99.0 99.00 
2024 03 09 07 10 237  3.7  5.1  1.32 10.81  7.12 299 1021.1  11.8 999.0   9.1 99.0 99.00 
2024 03 09 07 20 251  3.7  4.7 99.00 99.00 99.00 999 1021.1  11.9 999.0   9.1 99.0 99.00 
2024 03 09 07 30 252  3.9  5.4 99.00 99.00 99.00 999 1021.1  11.8 999.0   8.9 99.0 99.00 
2024 03 09 07 40 253  3.7  4.6  1.39 12.12  7.31 307 1021.2  11.8 999.0   8.9 99.0 99.00 
2024 03 09 07 50 253  2.8  3.8 99.00 99.00 99.00 999 1021.2  11.9 999.0   9.0 99.0 99.00 
2024 03 09 08 00 246  3.0  4.0 99.00 99.00 99.00 999 1021.1  11.8 999.0   8.7 99.0 99.00 
2024 03 09 08 10 244  2.0  3.2  1.48 11.43  7.45 310 1021.0  11.9 999.0   8.9 99.0 99.00 
2024 03 09 08 20 227  1.6  2.5 99.00 99.00 99.00 999 1020.9  11.9 999.0   8.8 99.0 99.00 
2024 03 09 08 30 219  1.8  3.1 99.00 99.00 99.00 999 1021.0  11.9 999.0   8.9 99.0 99.00 
2024 03 09 08 40 218  1.7  2.5  1.44 12.90  7.48 278 1021.0  12.0 999.0   9.1 99.0 99.00 
2024 03 09 08 50 213  1.8  2.6 99.00 99.00 99.00 999 1021.0  12.0 999.0   9.2 99.0 99.00 
2024 03 09 09 00 202  1.4  2.1 99.00 99.00 99.00 999 1021.0  12.0 999.0   9.2 99.0 99.00 
2024 03 09 09 10 214  2.2  3.2  1.28 11.43  7.29 311 1021.1  12.0 999.0   9.3 99.0 99.00 
2024 03 09 09 20 237  3.6  4.6 99.00 99.00 99.00 999 1021.1  12.1 999.0   9.3 99.0 99.00 
2024 03 09 09 30 230  3.7  4.8 99.00 99.00 99.00 999 1021.1  12.1 999.0   9.1 99.0 99.00 
2024 03 09 09 40 227  3.8  5.5  1.45 12.90  8.07 288 1021.0  12.1 999.0   9.0 99.0 99.00 
2024 03 09 09 50 220  4.5  5.5 99.00 99.00 99.00 999 1021.1  12.0 999.0   8.5 99.0 99.00 
2024 03 09 10 00 224  4.2  5.8 99.00 99.00 99.00 999 1021.1  12.1 999.0   8.6 99.0 99.00 
2024 03 09 10 10 219  4.5  5.6  1.40 12.12  7.77 303 1021.1  12.1 999.0   8.7 99.0 99.00 
2024 03 09 10 20 218  4.4  5.3 99.00 99.00 99.00 999 1021.1  12.1 999.0   9.0 99.0 99.00 
2024 03 09 10 30 218  4.0  5.0 99.00 99.00 99.00 999 1021.1  12.0 999.0   8.9 99.0 99.00 
2024 03 09 10 40 211  3.5  4.6  1.37 12.12  7.60 291 1021.0  12.0 999.0   8.6 99.0 99.00 
2024 03 09 10 50 208  3.9  6.2 99.00 99.00 99.00 999 1020.8  11.8 999.0   8.6 99.0 99.00 
2024 03 09 11 00 208  4.1  5.5 99.00 99.00 99.00 999 1020.8  11.6 999.0   9.1 99.0 99.00 
2024 03 09 11 10 182  3.1  5.1  1.30 11.43  7.10 302 1020.8  11.4 999.0   9.0 99.0 99.00 
2024 03 09 11 20 172  2.3  3.8 99.00 99.00 99.00 999 1020.8  11.6 999.0   9.3 99.0 99.00 
2024 03 09 11 30 189  2.8  3.9 99.00 99.00 99.00 999 1020.8  11.5 999.0   9.5 99.0 99.00 
2024 03 09 11 40 185  2.3  3.2  1.40 11.43  7.68 315 1020.7  11.5 999.0   9.5 99.0 99.00 
2024 03 09 11 50 190  3.5  4.6 99.00 99.00 99.00 999 1020.7  11.6 999.0   9.5 99.0 99.00 
2024 03 09 12 00 185  4.0  5.2 99.00 99.00 99.00 999 1020.6  11.7 999.0   9.6 99.0 99.00 
2024 03 09 12 10 190  3.8  5.6  1.42 11.43  7.54 305 1020.6  11.6 999.0   9.4 99.0 99.00 
2024 03 09 12 20 188  4.2  6.1 99.00 99.00 99.00 999 1020.5  11.6 999.0   9.3 99.0 99.00 
2024 03 09 12 30 175  4.7  6.6 99.00 99.00 99.00 999 1020.3  11.5 999.0   9.3 99.0 99.00 
2024 03 09 12 40 178  4.2  6.1  1.35 11.43  7.63 302 1020.5  11.6 999.0   9.5 99.0 99.00 
2024 03 09 12 50 189  4.3  6.3 99.00 99.00 99.00 999 1020.5  11.5 999.0   9.7 99.0 99.00 
2024 03 09 13 00 186  5.6  7.0 99.00 99.00 99.00 999 1020.2  11.5 999.0  10.1 99.0 99.00 
2024 03 09 13 10 175  5.4  6.6  1.15 10.81  6.80 300 1020.2  11.3 999.0  10.3 99.0 99.00 
2024 03 09 13 20 174  4.8  6.1 99.00 99.00 99.00 999 1020.3  11.3 999.0  10.3 99.0 99.00 
2024 03 09 13 30 171  5.4  6.8 99.00 99.00 99.00 999 1020.2  11.3 999.0  10.2 99.0 99.00 
2024 03 09 13 40 174  5.8  7.1  1.29 11.43  6.96 301 1020.2  11.3 999.0  10.3 99.0 99.00 
2024 03 09 13 50 164  5.6  7.0 99.00 99.00 99.00 999 1020.1  11.4 999.0  10.4 99.0 99.00 
2024 03 09 14 00 158  5.7  7.2 99.00 99.00 99.00 999 1020.1  11.4 999.0  10.3 99.0 99.00 
2024 03 09 14 10 159  5.4  7.1  1.33 12.12  7.20 298 1020.1  11.5 999.0  10.4 99.0 99.00 
2024 03 09 14 20 155  5.7  7.4 99.00 99.00 99.00 999 1020.0  11.5 999.0  10.3 99.0 99.00 
2024 03 09 14 30 157  5.5  7.0 99.00 99.00 99.00 999 1020.0  11.7 999.0  10.6 99.0 99.00 
2024 03 09 14 40 160  5.9  7.5  1.43 11.43  7.39 296 1020.1  11.7 999.0  10.4 99.0 99.00 
2024 03 09 14 50 160  5.7  6.9 99.00 99.00 99.00 999 1020.2  11.9 999.0  10.6 99.0 99.00 
2024 03 09 15 00 179  6.8  8.3 99.00 99.00 99.00 999 1020.3  12.1 999.0  10.6 99.0 99.00 
2024 03 09 15 10 182  6.8  8.6  1.14 10.81  6.32 304 1020.3  12.2 999.0  10.6 99.0 99.00 
2024 03 09 15 20 184  7.2  9.1 99.00 99.00 99.00 999 1020.4  12.2 999.0  10.6 99.0 99.00 
2024 03 09 15 30 183  6.8  8.9 99.00 99.00 99.00 999 1020.3  12.3 999.0  10.8 99.0 99.00 
2024 03 09 15 40 186  7.1  8.6  1.22 12.12  6.22 273 1020.3  12.1 999.0  10.8 99.0 99.00 
2024 03 09 15 50 183  6.8  8.2 99.00 99.00 99.00 999 1020.3  12.1 999.0  10.7 99.0 99.00 
2024 03 09 16 00 183  7.3  8.7 99.00 99.00 99.00 999 1020.4  12.2 999.0  10.7 99.0 99.00 
2024 03 09 16 10 184  7.3  9.0  1.37 12.12  6.33 292 1020.5  12.3 999.0  10.8 99.0 99.00 
2024 03 09 16 20 189  7.3  9.4 99.00 99.00 99.00 999 1020.6  12.0 999.0  10.9 99.0 99.00 
2024 03 09 16 30 276  7.8 12.2 99.00 99.00 99.00 999 1020.6  11.3 999.0  10.7 99.0 99.00 
2024 03 09 16 40 310  9.9 11.7  1.47 11.43  6.20 297 1021.0  10.8 999.0  10.3 99.0 99.00 
2024 03 09 16 50 312  9.2 11.7 99.00 99.00 99.00 999 1021.2  10.6 999.0  10.2 99.0 99.00 
2024 03 09 17 00 307  8.9 11.2 99.00 99.00 99.00 999 1021.5  10.4 999.0   9.9 99.0 99.00 
2024 03 09 17 10 304  8.8 10.8  1.41 12.12  5.96 302 1021.6  10.0 999.0   9.3 99.0 99.00 
2024 03 09 17 20 307  7.2  9.1 99.00 99.00 99.00 999 1021.6  10.1 999.0   9.5 99.0 99.00 
2024 03 09 17 30 314  6.4  7.8 99.00 99.00 99.00 999 1021.6  10.0 999.0   9.5 99.0 99.00 
2024 03 09 17 40 316  6.0  7.7  1.41 13.79  5.84 289 1021.7   9.9 999.0   9.5 99.0 99.00 
2024 03 09 17 50 327  4.3  5.8 99.00 99.00 99.00 999 1021.8   9.9 999.0   9.5 99.0 99.00 
2024 03 09 18 00 335  3.4  5.0 99.00 99.00 99.00 999 1021.7   9.8 999.0   9.4 99.0 99.00 
2024 03 09 18 10 355  2.9  3.7  1.50 11.43  6.19 290 1021.6  10.1 999.0   9.6 99.0 99.00 
2024 03 09 18 20   7  3.2  4.4 99.00 99.00 99.00 999 1021.5  10.2 999.0   9.6 99.0 99.00 
2024 03 09 18 30   9  3.3  4.4 99.00 99.00 99.00 999 1021.7  10.4 999.0   9.6 99.0 99.00 
2024 03 09 18 40   1  2.8  3.8  1.73 12.12  6.81 295 1021.7  10.6 999.0   9.7 99.0 99.00 
2024 03 09 18 50 352  2.3  3.5 99.00 99.00 99.00 999 1021.6  10.7 999.0   9.8 99.0 99.00 
2024 03 09 19 00 345  2.3  3.3 99.00 99.00 99.00 999 1021.7  10.7 999.0   9.6 99.0 99.00 
2024 03 09 19 10 352  1.7  2.6  1.53 10.81  6.25 305 1021.7  10.9 999.0   9.9 99.0 99.00 
2024 03 09 19 20 334  1.8  3.2 99.00 99.00 99.00 999 1021.6  10.9 999.0   9.8 99.0 99.00 
2024 03 09 19 30 340  1.7  2.5 99.00 99.00 99.00 999 1021.6  11.1 999.0   9.8 99.0 99.00 
2024 03 09 19 40 321  1.4  2.5  1.60 12.90  6.51 280 1021.6  11.1 999.0   9.8 99.0 99.00 
2024 03 09 19 50 321  0.9  2.1 99.00 99.00 99.00 999 1021.6  11.2 999.0   9.8 99.0 99.00 
2024 03 09 20 00 324  0.7  1.7 99.00 99.00 99.00 999 1021.6  11.4 999.0  10.0 99.0 99.00 
2024 03 09 20 10 338  0.8  1.6  1.73 12.12  6.79 287 1021.6  11.4 999.0  10.0 99.0 99.00 
2024 03 09 20 20 304  0.4  1.4 99.00 99.00 99.00 999 1021.4  11.6 999.0  10.1 99.0 99.00 
2024 03 09 20 30 269  0.1  0.8 99.00 99.00 99.00 999 1021.2  11.9 999.0  10.3 99.0 99.00 
2024 03 09 20 40 224  0.2  0.8  1.70 12.90  6.84 292 1021.2  12.1 999.0  10.4 99.0 99.00 
2024 03 09 20 50 200  0.4  1.3 99.00 99.00 99.00 999 1021.1  12.0 999.0  10.2 99.0 99.00 
2024 03 09 21 00 255  0.8  1.8 99.00 99.00 99.00 999 1021.0  11.9 999.0  10.1 99.0 99.00 
2024 03 09 21 10 243  1.1  2.3  1.69 12.90  7.12 297 1021.0  11.7 999.0   9.9 99.0 99.00 
2024 03 09 21 20 237  1.4  2.5 99.00 99.00 99.00 999 1020.9  11.7 999.0   9.9 99.0 99.00 
2024 03 09 21 30 245  1.5  2.6 99.00 99.00 99.00 999 1020.9  11.8 999.0  10.0 99.0 99.00 
2024 03 09 21 40 255  1.8  3.2  1.77 10.81  7.17 298 1020.9  11.8 999.0  10.1 99.0 99.00 
2024 03 09 21 50 261  2.0  3.4 99.00 99.00 99.00 999 1021.0  11.8 999.0  10.1 99.0 99.00 
2024 03 09 22 00 261  2.3  3.9 99.00 99.00 99.00 999 1020.9  11.8 999.0  10.2 99.0 99.00 
2024 03 09 22 10 245  2.3  3.7  1.83 12.90  7.56 299 1020.5  11.8 999.0  10.2 99.0 99.00 
2024 03 09 22 20 241  2.4  3.4 99.00 99.00 99.00 999 1020.4  11.8 999.0  10.0 99.0 99.00 
2024 03 09 22 30 236  2.5  3.5 99.00 99.00 99.00 999 1020.4  11.9 999.0  10.2 99.0 99.00 
2024 03 09 22 40 238  3.0  4.2  1.99 12.90  7.87 300 1020.4  11.9 999.0  10.2 99.0 99.00 
2024 03 09 22 50 239  3.4  4.5 99.00 99.00 99.00 999 1020.4  11.8 999.0  10.2 99.0 99.00 
2024 03 09 23 00 236  3.5  4.8 99.00 99.00 99.00 999 1020.2  11.9 999.0  10.2 99.0 99.00 
2024 03 09 23 10 231  3.6  5.0  2.21 12.12  8.45 310 1020.3  11.9 999.0  10.2 99.0 99.00 
2024 03 09 23 20 234  3.7  5.0 99.00 99.00 99.00 999 1020.2  12.1 999.0  10.4 99.0 99.00 
2024 03 09 23 30 233  3.5  5.0 99.00 99.00 99.00 999 1020.2  12.1 999.0  10.4 99.0 99.00 
2024 03 09 23 40 230  3.7  4.8  1.96 10.81  8.09 304 1020.2  12.0 999.0  10.2 99.0 99.00 
2024 03 09 23 50 230  3.6  4.9 99.00 99.00 99.00 999 1020.1  12.1 999.0  10.3 99.0 99.00 
2024 03 10 00 00 233  3.5  4.9 99.00 99.00 99.00 999 1020.0  12.1 999.0  10.2 99.0 99.00 
2024 03 10 00 10 243  3.8  5.1  2.22 12.90  8.63 312 1020.2  12.1 999.0  10.2 99.0 99.00 
2024 03 10 00 20 242  3.7  5.0 99.00 99.00 99.00 999 1020.0  12.1 999.0  10.1 99.0 99.00 
2024 03 10 00 30 245  3.9  5.5 99.00 99.00 99.00 999 1020.0  12.1 999.0  10.2 99.0 99.00 
2024 03 10 00 40 246  3.8  5.2  2.45 11.43  8.96 305 1020.0  12.1 999.0  10.2 99.0 99.00 
2024 03 10 00 50 246  4.0  5.1 99.00 99.00 99.00 999 1020.0  12.1 999.0  10.2 99.0 99.00 
2024 03 10 01 00 242  3.9  5.3 99.00 99.00 99.00 999 1019.9  12.0 999.0  10.1 99.0 99.00 
2024 03 10 01 10 236  3.6  5.0  2.24 12.12  8.71 298 1019.8  12.0 999.0  10.2 99.0 99.00 
2024 03 10 01 20 237  3.3  4.7 99.00 99.00 99.00 999 1019.8  12.0 999.0  10.2 99.0 99.00 
2024 03 10 01 30 238  3.4  4.8 99.00 99.00 99.00 999 1019.8  12.0 999.0  10.1 99.0 99.00 
2024 03 10 01 40 238  3.4  4.7  2.62 12.90  9.22 309 1019.8  12.0 999.0  10.2 99.0 99.00 
2024 03 10 01 50 239  3.2  4.3 99.00 99.00 99.00 999 1019.7  12.1 999.0  10.3 99.0 99.00 
2024 03 10 02 00 240  3.2  4.6 99.00 99.00 99.00 999 1019.7  12.1 999.0  10.3 99.0 99.00 
2024 03 10 02 10 246  3.2  4.3  2.48 12.90  8.75 303 1019.8  12.1 999.0  10.2 99.0 99.00 
2024 03 10 02 20 247  3.3  5.0 99.00 99.00 99.00 999 1019.8  12.1 999.0  10.1 99.0 99.00 
2024 03 10 02 30 250  3.2  4.4 99.00 99.00 99.00 999 1019.9  12.1 999.0  10.1 99.0 99.00 
2024 03 10 02 40 251  3.4  4.7  2.48 12.90  8.62 302 1019.9  12.1 999.0  10.1 99.0 99.00 
2024 03 10 02 50 255  3.7  5.1 99.00 99.00 99.00 999 1019.9  12.1 999.0  10.1 99.0 99.00 
2024 03 10 03 00 252  3.7  4.9 99.00 99.00 99.00 999 1020.1  12.1 999.0  10.1 99.0 99.00 
2024 03 10 03 10 251  3.7  5.4  2.72 12.12  9.03 299 1020.1  12.1 999.0  10.1 99.0 99.00 
2024 03 10 03 20 241  3.5  4.8 99.00 99.00 99.00 999 1020.0  12.2 999.0  10.1 99.0 99.00 
2024 03 10 03 30 245  3.6  4.9 99.00 99.00 99.00 999 1020.0  12.2 999.0  10.0 99.0 99.00 
2024 03 10 03 40 259  3.6  5.3  2.79 11.43  9.00 292 1020.1  12.2 999.0   9.9 99.0 99.00 
2024 03 10 03 50 260  3.7  5.3 99.00 99.00 99.00 999 1020.1  12.2 999.0   9.9 99.0 99.00 
2024 03 10 04 00 261  3.3  4.8 99.00 99.00 99.00 999 1020.1  12.2 999.0  10.0 99.0 99.00 
2024 03 10 04 10 257  3.3  5.0  2.82 12.12  8.97 303 1020.1  12.2 999.0  10.0 99.0 99.00 
2024 03 10 04 20 260  3.1  4.7 99.00 99.00 99.00 999 1020.2  12.2 999.0  10.1 99.0 99.00 
2024 03 10 04 30 255  2.9  4.0 99.00 99.00 99.00 999 1020.2  12.2 999.0  10.1 99.0 99.00 
2024 03 10 04 40 249  3.2  4.7  2.64 12.90  8.96 306 1020.1  12.1 999.0   9.8 99.0 99.00 
2024 03 10 04 50 244  2.9  4.1 99.00 99.00 99.00 999 1020.2  12.2 999.0   9.7 99.0 99.00 
2024 03 10 05 00 246  2.9  4.0 99.00 99.00 99.00 999 1020.2  12.2 999.0   9.7 99.0 99.00 
2024 03 10 05 10 244  2.9  3.9  2.82 12.12  8.78 308 1020.3  12.2 999.0   9.6 99.0 99.00 
2024 03 10 05 20 243  3.0  4.3 99.00 99.00 99.00 999 1020.3  12.2 999.0   9.3 99.0 99.00 
2024 03 10 05 30 246  2.9  4.3 99.00 99.00 99.00 999 1020.2  12.3 999.0   9.2 99.0 99.00 
2024 03 10 05 40 243  2.8  4.1  2.87 11.43  8.97 295 1020.3  12.4 999.0   9.3 99.0 99.00 
2024 03 10 05 50 241  2.7  4.3 99.00 99.00 99.00 999 1020.2  12.3 999.0   9.4 99.0 99.00 
2024 03 10 06 00 239  2.5  4.1 99.00 99.00 99.00 999 1020.2  12.3 999.0   9.3 99.0 99.00 
2024 03 10 06 10 231  2.4  3.7  2.97 11.43  8.90 304 1020.1  12.3 999.0   9.4 99.0 99.00 
2024 03 10 06 20 233  2.5  4.0 99.00 99.00 99.00 999 1020.0  12.3 999.0   9.4 99.0 99.00 
2024 03 10 06 30 229  2.3  3.4 99.00 99.00 99.00 999 1020.0  12.3 999.0   9.4 99.0 99.00 
2024 03 10 06 40 219  2.3  3.2  2.79 11.43  8.73 304 1020.0  12.3 999.0   9.5 99.0 99.00 
2024 03 10 06 50 225  2.2  3.3 99.00 99.00 99.00 999 1020.0  12.3 999.0   9.4 99.0 99.00 
2024 03 10 07 00 218  2.4  3.4 99.00 99.00 99.00 999 1019.9  12.2 999.0   9.2 99.0 99.00 
2024 03 10 07 10 197  2.3  3.3  2.91 11.43  8.64 301 1019.8  12.2 999.0   9.4 99.0 99.00 
2024 03 10 07 20 184  2.2  3.7 99.00 99.00 99.00 999 1019.8  12.3 999.0   9.5 99.0 99.00 
2024 03 10 07 30 186  2.4  3.9 99.00 99.00 99.00 999 1019.8  12.2 999.0   9.4 99.0 99.00 
2024 03 10 07 40 188  2.3  3.7  3.00 12.12  9.03 300 1019.7  12.2 999.0   9.4 99.0 99.00 
2024 03 10 07 50 187  2.3  3.3 99.00 99.00 99.00 999 1019.7  12.2 999.0   9.4 99.0 99.00 
2024 03 10 08 00 180  2.5  4.3 99.00 99.00 99.00 999 1019.6  12.2 999.0   9.4 99.0 99.00 
2024 03 10 08 10 182  2.5  4.4  2.66 11.43  8.52 300 1019.7  12.2 999.0   9.4 99.0 99.00 
2024 03 10 08 20 170  2.3  4.2 99.00 99.00 99.00 999 1019.7  12.2 999.0   9.4 99.0 99.00 
2024 03 10 08 30 180  2.8  4.6 99.00 99.00 99.00 999 1019.6  12.2 999.0   9.5 99.0 99.00 
2024 03 10 08 40 182  2.8  4.5  2.88 10.81  8.38 296 1019.6  12.2 999.0   9.5 99.0 99.00 
2024 03 10 08 50 195  2.9  4.2 99.00 99.00 99.00 999 1019.7  12.2 999.0   9.5 99.0 99.00 
2024 03 10 09 00 195  2.9  4.0 99.00 99.00 99.00 999 1019.7  12.3 999.0   9.6 99.0 99.00 
2024 03 10 09 10 197  3.3  4.5  3.04 10.00  8.92 292 1019.6  12.3 999.0   9.7 99.0 99.00 
2024 03 10 09 20 189  3.2  5.0 99.00 99.00 99.00 999 1019.7  12.2 999.0   9.5 99.0 99.00 
2024 03 10 09 30 186  3.2  5.0 99.00 99.00 99.00 999 1019.7  12.2 999.0   9.6 99.0 99.00 
2024 03 10 09 40 191  3.5  5.3  3.01 11.43  8.65 299 1019.6  12.2 999.0   9.7 99.0 99.00 
2024 03 10 09 50 188  3.5  5.0 99.00 99.00 99.00 999 1019.5  12.2 999.0   9.7 99.0 99.00 
2024 03 10 10 00 192  3.4  4.6 99.00 99.00 99.00 999 1019.4  12.2 999.0   9.7 99.0 99.00 
2024 03 10 10 10 192  3.7  5.1  2.89 10.81  8.68 297 1019.4  12.2 999.0   9.7 99.0 99.00 
2024 03 10 10 20 191  3.7  5.1 99.00 99.00 99.00 999 1019.3  12.2 999.0   9.7 99.0 99.00 
2024 03 10 10 30 202  3.6  5.3 99.00 99.00 99.00 999 1019.3  12.2 999.0   9.7 99.0 99.00 
2024 03 10 10 40 209  3.8  5.1  2.61 11.43  8.28 293 1019.2  12.2 999.0   9.5 99.0 99.00 
