,pred_res_0,pred_res_1,pred_res_2,pred_res_3,pred_res_4,pred_res_5,pred_res_6,pred_res_7,pred_res_8,pred_res_9
2022-12-03 07:00:00+00:00,-0.16489178271719704,-0.16501467050281998,-0.1612793599564871,-0.15934586730345576,-0.1568063343724036,-0.1604403678340895,-0.15880017910108585,-0.16357953904270842,-0.14997226101984562,-0.1640924312514087
2022-12-03 08:00:00+00:00,-0.16136875715177665,-0.16263069248270123,-0.15936949412133458,-0.1574116384324076,-0.15539917779339008,-0.1583850776071755,-0.15538877380177835,-0.1617066860816566,-0.1495569691154066,-0.16270746594931745
2022-12-03 09:00:00+00:00,-0.16078619952733073,-0.16254863533089514,-0.16058000048460017,-0.15710176877356125,-0.15562288376299344,-0.1571818358507034,-0.15411157221430516,-0.16143246470326106,-0.15064266684381916,-0.16250483040657887
2022-12-03 10:00:00+00:00,-0.15732363376907474,-0.15958702841352693,-0.1581852357247391,-0.15430126946656003,-0.15334658029003675,-0.15370301167914324,-0.15024309708014216,-0.15918560933885545,-0.14978278316205146,-0.16073460879863635
2022-12-03 11:00:00+00:00,-0.1557134612343525,-0.15758665613368342,-0.15662294425470483,-0.15232346179746725,-0.15182195499956486,-0.15138618678694832,-0.14767386888847592,-0.15748801072362573,-0.1491045316596683,-0.159593557295436
2022-12-03 12:00:00+00:00,-0.15267219495456572,-0.1539399159584286,-0.15263733845730573,-0.14865091827827992,-0.14940787063294417,-0.14777813478589522,-0.14308194923881531,-0.15366589809034276,-0.14637879601345494,-0.15665494563270527
2022-12-03 13:00:00+00:00,-0.1479761089962676,-0.14854030688341446,-0.1471650416799379,-0.14352364841815368,-0.14621080405072115,-0.1431872230045437,-0.13685906564817546,-0.14825598921080255,-0.14237697184549114,-0.1515190773543936
2022-12-03 14:00:00+00:00,-0.14273941977225105,-0.14323710620590038,-0.1421077702543266,-0.13842691825326894,-0.1427566493008503,-0.1387241404633546,-0.13058421797449252,-0.14255961106818305,-0.1375546423014613,-0.14593406224134095
2022-12-03 15:00:00+00:00,-0.13662350837126405,-0.13668528001788158,-0.13633620231380042,-0.13242766506006448,-0.1383386246267908,-0.1334577866603185,-0.12272139861735204,-0.1354357861514627,-0.13048080560198438,-0.1383921090076581
2022-12-03 16:00:00+00:00,-0.12978566866554334,-0.1299118878444009,-0.12971308591899058,-0.12585738000914587,-0.1295240811632754,-0.1264499455493869,-0.11490684931917317,-0.1292977004361483,-0.12327996256216046,-0.13061347330566286
2022-12-03 17:00:00+00:00,-0.12087735063117247,-0.11974027653783881,-0.12134132535172734,-0.11779149828534563,-0.11943213401126429,-0.11792206661348426,-0.10484922237553121,-0.12211263912341322,-0.11432280093917997,-0.12057760606246773
2022-12-03 18:00:00+00:00,-0.11503941565380763,-0.11216203703694289,-0.11582274147270741,-0.11234445897734213,-0.11203188221270846,-0.1120282561214809,-0.0977473449622161,-0.1173071405226533,-0.10841335172778523,-0.11347847813890152
2022-12-03 19:00:00+00:00,-0.11243832983826998,-0.1078053391601751,-0.11268384280128,-0.10916060192623775,-0.10736823084614916,-0.10871613083926945,-0.09374950084472763,-0.11450356151899596,-0.10476873893983042,-0.10957346499467646
2022-12-03 20:00:00+00:00,-0.10924012332900798,-0.10287013952053982,-0.10924755114148274,-0.10609128052634792,-0.10204087035608564,-0.10487664694082763,-0.088904001577887,-0.11159717701535767,-0.10027298053880258,-0.1046388300672676
2022-12-03 21:00:00+00:00,-0.10567812230171378,-0.09874790522089293,-0.10509196737159324,-0.10279452588746421,-0.09605290295032695,-0.10068461551396535,-0.08354462918446101,-0.10838937528253649,-0.0959117746193437,-0.10004857617910431
2022-12-03 22:00:00+00:00,-0.10247141792363887,-0.0961081097068865,-0.10060452149291163,-0.09956273060785328,-0.09198739191117433,-0.09682112050046093,-0.07934413623383899,-0.10494650026768634,-0.09228037157985304,-0.096878648936322
2022-12-03 23:00:00+00:00,-0.09632022376438296,-0.09142125862411832,-0.0921604381219667,-0.09389671435338695,-0.08756795391073166,-0.08966197435654835,-0.07457832956980151,-0.09787663000288244,-0.08614329308567904,-0.09087703122022017
2022-12-04 00:00:00+00:00,-0.0932210004833123,-0.08855114474970455,-0.08748820090353557,-0.09053770025943395,-0.08476163137444045,-0.08559977464011453,-0.07200337992704933,-0.09393588620767457,-0.08339340716981704,-0.08687057419240535
2022-12-04 01:00:00+00:00,-0.09341575930902368,-0.08800781773762631,-0.08727671583157395,-0.08992123591451662,-0.0841281668152174,-0.08550530905528222,-0.07219527758008995,-0.09381622624578886,-0.08253569647156069,-0.08620357807102982
2022-12-04 02:00:00+00:00,-0.0921863378053572,-0.08666430346308986,-0.08537566708369684,-0.08837159212064935,-0.08282239988886242,-0.08388816191962278,-0.07117776195403724,-0.0923865591988744,-0.08154797796057241,-0.08444276347888913
2022-12-04 03:00:00+00:00,-0.09099388607269629,-0.08560961623196081,-0.08343429359816709,-0.0871133626844661,-0.08171420596075027,-0.0825280011372724,-0.07015981265053312,-0.09125094639075881,-0.0807637948471044,-0.08280520037047556
2022-12-04 04:00:00+00:00,-0.08999403306903186,-0.08523647160585081,-0.08074313821263737,-0.08638508675534848,-0.08072592798272543,-0.08247970193015106,-0.0691973079167987,-0.0912629821481277,-0.07979286915143709,-0.08079217789577309
2022-12-04 05:00:00+00:00,-0.08924942868075086,-0.08524636989973373,-0.07932029453031794,-0.08608919469661125,-0.08008896934287699,-0.08261974138738923,-0.06843686571279425,-0.09161676959131002,-0.0786043221283594,-0.07938535190536128
2022-12-04 06:00:00+00:00,-0.0874207102855665,-0.08456428967372247,-0.07703126407962771,-0.08458105039343636,-0.078820053154701,-0.08164127296638488,-0.0666853202816495,-0.09094251457639957,-0.0769361333869208,-0.07728935811107723
2022-12-04 07:00:00+00:00,-0.08504940977993289,-0.08262728184183045,-0.07459152786691756,-0.08205776423186992,-0.07724003275548258,-0.07990750157378385,-0.06442328482639006,-0.08948243121737079,-0.07507114544502803,-0.07492404936195454
2022-12-04 08:00:00+00:00,-0.0839308908025719,-0.08096227583131448,-0.07390572892335281,-0.08051067990653638,-0.07663048623269897,-0.07934194389647817,-0.06325942070289617,-0.08893047869306206,-0.07404969799259149,-0.07388583807200949
2022-12-04 09:00:00+00:00,-0.08075150246640042,-0.07795477234665359,-0.07102710708863802,-0.07727956678378167,-0.07433221411710303,-0.07590727257341676,-0.06071233047744093,-0.08593581965795075,-0.07195774197835604,-0.07143572204547113
2022-12-04 10:00:00+00:00,-0.07787561607743765,-0.07498454202345138,-0.06826940570460843,-0.0742956092293785,-0.07221652155180161,-0.0724903600462119,-0.058690167845371205,-0.08169384752121084,-0.0699675905924629,-0.06941218006071945
2022-12-04 11:00:00+00:00,-0.0754669258530746,-0.07229063999653616,-0.06621384690352627,-0.07180226882247126,-0.07081606857572328,-0.06935323778228139,-0.05695807550522028,-0.07783882819267399,-0.06832175902802363,-0.06839826206117305
2022-12-04 12:00:00+00:00,-0.07370456358413194,-0.0703171626002017,-0.06457846743388837,-0.07006210733131052,-0.06928893410212009,-0.06660678948275228,-0.05561429214320471,-0.07464037965617851,-0.0672514339802573,-0.06855860617868992
2022-12-04 13:00:00+00:00,-0.07208977991297966,-0.06846103546972493,-0.06459070732875549,-0.06849267008034282,-0.06791126245009008,-0.06414424472148439,-0.05434552963630976,-0.07240798619937164,-0.0663120291927123,-0.06887701719990674
2022-12-04 14:00:00+00:00,-0.07386926260175533,-0.06979088958219189,-0.06644618815212874,-0.07044546145729197,-0.06961784706814148,-0.0648856061993636,-0.05579694564553819,-0.07404458708574979,-0.06808739624677247,-0.0711888027501339
2022-12-04 15:00:00+00:00,-0.07710188368423301,-0.07182580513911203,-0.06855236367824055,-0.0735246000264308,-0.07207336902240191,-0.06830114160291037,-0.058468181490533816,-0.07705734332705025,-0.07058763163465943,-0.0742337455755265
2022-12-04 16:00:00+00:00,-0.08425858816455001,-0.07697247455538196,-0.07277813312116868,-0.08042070859446593,-0.07749103723315773,-0.07641745958415708,-0.06447885180699994,-0.08381300410250253,-0.07596033636514678,-0.07974967736144978
2022-12-04 17:00:00+00:00,-0.08521132539991993,-0.07904610988101603,-0.0744200934188366,-0.08231730724791353,-0.07963977227027852,-0.07581106910717164,-0.06420665474924828,-0.08524008712335548,-0.07891001818426475,-0.08171987829444985
2022-12-04 18:00:00+00:00,-0.08961523450504974,-0.08341339675700461,-0.08089652085516483,-0.0873212660441563,-0.08415294240782789,-0.08019870791840575,-0.06740310449369882,-0.08972960504000818,-0.08374661941900886,-0.08574703309121601
2022-12-04 19:00:00+00:00,-0.08984874529712114,-0.08286678394824293,-0.08130158815268726,-0.08733969316832496,-0.08395824911107355,-0.08037828325439178,-0.06829773061223496,-0.09049554676114552,-0.08407298752325044,-0.08677994727354227
2022-12-04 20:00:00+00:00,-0.08962184387619254,-0.08287641913499245,-0.08192980461441443,-0.0872764795759074,-0.08385335282876002,-0.07997651451324267,-0.06833212837570526,-0.09083242175068085,-0.084655156108795,-0.08756219361570072
2022-12-04 21:00:00+00:00,-0.09192613993959681,-0.08467939058082107,-0.08437280926425869,-0.0893592674644749,-0.08549582762054597,-0.08298657202057846,-0.07083872409798378,-0.09323725946206657,-0.08635846341774601,-0.08964088976848275
2022-12-04 22:00:00+00:00,-0.09428098773276541,-0.08644458342026473,-0.08660831705027047,-0.09144258026485264,-0.08744135508945558,-0.08576018222003604,-0.0740639323398288,-0.09559063137557416,-0.08790081836772402,-0.09154547934426244
2022-12-04 23:00:00+00:00,-0.09618474173493285,-0.08699327171596562,-0.08679409245962419,-0.09203539655265988,-0.08779256887908174,-0.08694183405678235,-0.07586959914442334,-0.09667725453529648,-0.08801990513652387,-0.0922911833808654
2022-12-05 00:00:00+00:00,-0.09810521713080281,-0.0874320568935666,-0.0865988305736993,-0.09254847541103844,-0.08793939865749531,-0.08817126077678805,-0.07745486746057725,-0.09764093710082694,-0.0879232225708388,-0.09286251448808738
2022-12-05 01:00:00+00:00,-0.10005475694924151,-0.08813491868922044,-0.08719469886159417,-0.09344250209835817,-0.08834890421559774,-0.08971073816465319,-0.079244921906137,-0.09883444625493348,-0.08804152174248127,-0.0934943547603791
2022-12-05 02:00:00+00:00,-0.10054724344818991,-0.08787895176014236,-0.08684320649131963,-0.09319982469121538,-0.08762310135059787,-0.09068846935714209,-0.07940589739655174,-0.09883751121984675,-0.08755522256910882,-0.09314576038486497
2022-12-05 03:00:00+00:00,-0.09968470693269996,-0.08709496508110001,-0.08624282770497024,-0.09233949158848162,-0.08658147294106111,-0.0905034195828795,-0.07869117402422818,-0.09798202056432444,-0.08657598127128642,-0.09225955057408464
2022-12-05 04:00:00+00:00,-0.09542295200161435,-0.0835698144101133,-0.08215028336781824,-0.0881731951820332,-0.08268002996690929,-0.08628939051836648,-0.07490539802372559,-0.0939616468554314,-0.08294229964594436,-0.08921068643561733
2022-12-05 05:00:00+00:00,-0.09767274118756233,-0.08361679156720624,-0.08425756472241516,-0.08831521159993949,-0.08180306854737573,-0.089775263782712,-0.07739755840995086,-0.09487362012586562,-0.08481278890249501,-0.08930495410661737
2022-12-05 06:00:00+00:00,-0.09689330811711208,-0.07975557417425637,-0.08254388822660771,-0.08411576651534922,-0.07844894759110957,-0.08884982521392873,-0.0764785623327619,-0.09242745329430743,-0.08585611740957601,-0.08725323071558025
2022-12-05 07:00:00+00:00,-0.09393381082770569,-0.07892161628841476,-0.08035785025141731,-0.08240629319941381,-0.07721298812480246,-0.08674945422348307,-0.07411552256188195,-0.09018318872233591,-0.08366319259992595,-0.0853206005648067
2022-12-05 08:00:00+00:00,-0.0923096844227386,-0.0783530806150261,-0.07964477459867383,-0.08200355513090718,-0.07690632533613498,-0.08619854707220537,-0.07311141816428587,-0.0892606338270101,-0.08279584992434814,-0.08424230079738315
2022-12-05 09:00:00+00:00,-0.09064710630888126,-0.07640575037436084,-0.07822333896624087,-0.07972740233519698,-0.07510958466448256,-0.08526727659910427,-0.07183583350644326,-0.08735268724515871,-0.08253629971461253,-0.08248085472640712
2022-12-05 10:00:00+00:00,-0.0895151512119734,-0.07553756071990683,-0.07765008820992778,-0.07889071544665754,-0.0743715209966177,-0.08505202568531225,-0.07117550566364028,-0.08640162283783107,-0.08247150444361485,-0.08124020081745173
2022-12-05 11:00:00+00:00,-0.0898193546964367,-0.07690966684133224,-0.0789906688599333,-0.08068945892592799,-0.07567646314813642,-0.08657384690874628,-0.07207119258512698,-0.08749701320659481,-0.08307696680585526,-0.08188971406737588
2022-12-05 12:00:00+00:00,-0.09097039971313595,-0.07897389082217232,-0.08090342102576117,-0.08341802435593001,-0.07771537673912102,-0.08849639654828778,-0.0734035199768282,-0.08929302220795873,-0.08377831016277988,-0.08293092417482825
2022-12-05 13:00:00+00:00,-0.09263046023205615,-0.0817500713577205,-0.08336705152263771,-0.08708923143621744,-0.08066307532877923,-0.09075352184091903,-0.07499676121787202,-0.09200670163480851,-0.08426188157705429,-0.08458629288326183
2022-12-05 14:00:00+00:00,-0.09441077210144341,-0.08362733937059781,-0.08452324341955084,-0.08946407977132395,-0.08308509789393098,-0.09147647791959104,-0.07540127438309438,-0.09372029713513419,-0.08331193363660118,-0.08564816043700132
2022-12-05 15:00:00+00:00,-0.09564635306709643,-0.08509627514725698,-0.08503419964612605,-0.09095833472924494,-0.08475320602584244,-0.09162363752365987,-0.07537396600116605,-0.09471092438173104,-0.08297351960247325,-0.08646345687474402
2022-12-05 16:00:00+00:00,-0.098757630599388,-0.08838163930671572,-0.08783925850912208,-0.09437256764065702,-0.08792615180451327,-0.09373863636566424,-0.07729647343342125,-0.09768293929531897,-0.08547341586024411,-0.08859681244877016
2022-12-05 17:00:00+00:00,-0.10344465613819995,-0.0927219623690136,-0.0946816821325707,-0.09925595735822937,-0.09262764071809973,-0.09772562817188701,-0.08135905087189182,-0.10309005415626415,-0.0897366603278308,-0.09213009897645635
2022-12-05 18:00:00+00:00,-0.10756156217796362,-0.09644311625211645,-0.10081996468231394,-0.10353022097188397,-0.09742178773656937,-0.10213143546173076,-0.08567406217313964,-0.1079439084782268,-0.09467249948434127,-0.09640030201347694
2022-12-05 19:00:00+00:00,-0.11603009648007409,-0.10566577247474536,-0.11020813805067173,-0.11088191436460554,-0.10378881815913976,-0.11140750445638958,-0.09609652309196606,-0.11633205951971201,-0.10550626470667308,-0.10539657963416127
2022-12-05 20:00:00+00:00,-0.1199375337324953,-0.11061312374417896,-0.11423191718627376,-0.11423364037798367,-0.10627069524773558,-0.11539567045266977,-0.10083225497083156,-0.12009672022297024,-0.11041401654245382,-0.10944972856470023
2022-12-05 21:00:00+00:00,-0.12468766742228551,-0.11674946243819315,-0.12126799207957548,-0.1187907737901159,-0.11381057164252983,-0.12038416469345156,-0.10636770903825807,-0.12501360906241255,-0.11620894937891947,-0.11511724884601351
2022-12-05 22:00:00+00:00,-0.12721452029502286,-0.12003331224738148,-0.1257841688630896,-0.12138498279758944,-0.11991622002629665,-0.12328751262664982,-0.10905964394122858,-0.1277631834367151,-0.11909454089749234,-0.11854875552506919
2022-12-05 23:00:00+00:00,-0.13033281401510174,-0.12409199229679962,-0.13041535023625547,-0.12441970585835127,-0.12576492196560035,-0.1268297520368465,-0.11247498944198112,-0.13098203444281864,-0.12260948590260391,-0.12262123384148643
2022-12-06 00:00:00+00:00,-0.12974867122381403,-0.12318801406995661,-0.12948233055090638,-0.12374747967694519,-0.12476912584544378,-0.12621532997028911,-0.11122267705619387,-0.13078668735864274,-0.12146552551944463,-0.12164372423810824
2022-12-06 01:00:00+00:00,-0.12570708709383796,-0.11762903379239915,-0.12328150176326572,-0.11959575858361718,-0.11709321619228033,-0.12167513309480464,-0.10572060830654317,-0.12728295407385545,-0.11601492386626162,-0.11591268916635764
2022-12-06 02:00:00+00:00,-0.12322338813956293,-0.11404412533817823,-0.11889990729790814,-0.11675973686536703,-0.11039832588551321,-0.11878647525423436,-0.1020517246804892,-0.12514401667576236,-0.11230700046031551,-0.11191988094660826
2022-12-06 03:00:00+00:00,-0.12382254465434325,-0.11469805314532511,-0.11840859800193457,-0.11701939229087621,-0.108852227327187,-0.11919830137803301,-0.10235694328509218,-0.12581630677280753,-0.11266647177258078,-0.11199606846917312
2022-12-06 04:00:00+00:00,-0.12580996935215336,-0.11805647742053557,-0.11764408249856942,-0.11952734967384984,-0.10743591115268969,-0.1217548672294442,-0.10483531381411848,-0.12757264628723258,-0.11539362193490373,-0.1135849959248953
2022-12-06 05:00:00+00:00,-0.12450598750388406,-0.11602478696050643,-0.1168522157029677,-0.1188400115429182,-0.10518907017310031,-0.12144978843797827,-0.10348152518756035,-0.1262310876178846,-0.11430871516925047,-0.11188194665490037
2022-12-06 06:00:00+00:00,-0.12219315300366915,-0.11299200590096359,-0.11492535937010925,-0.11690889149970202,-0.10296826415778215,-0.11998414672311447,-0.10142254664401015,-0.1239348344443038,-0.11266108805250664,-0.10916760780563131
2022-12-06 07:00:00+00:00,-0.11867385077504214,-0.10865900273395576,-0.11088512115440477,-0.11294313875379772,-0.09946088171092765,-0.11685797017716146,-0.09740724174101187,-0.12073101518285062,-0.10789400049928007,-0.1048329463814971
2022-12-06 08:00:00+00:00,-0.11530605808525565,-0.1040240593685883,-0.1075543846168934,-0.10938657430733073,-0.09661580342840384,-0.11384826389952186,-0.09382875974272525,-0.11755688545891929,-0.1040084658587886,-0.1008457452625992
2022-12-06 09:00:00+00:00,-0.10941437024470932,-0.09619830804020607,-0.10263227581640774,-0.10370425960650387,-0.09100211428051977,-0.10920543746308828,-0.08915676427777197,-0.11159165360699115,-0.10067670528286883,-0.09425724315003184
2022-12-06 10:00:00+00:00,-0.1125315567872727,-0.1005345042265949,-0.10540313836914703,-0.10682888921066452,-0.09373606443518459,-0.11180605121454401,-0.09179125201068986,-0.11462978704339426,-0.10271344111260235,-0.09783761089648788
2022-12-06 11:00:00+00:00,-0.11816442991112205,-0.1077333535968022,-0.10979200014808752,-0.11207780822298596,-0.09982633108890793,-0.11584893787646773,-0.09622689739298504,-0.12030346457710751,-0.10573156179196704,-0.10429727776707673
2022-12-06 12:00:00+00:00,-0.12513316904364283,-0.11655820997463406,-0.11799940799763545,-0.11845543722414972,-0.10786353039063637,-0.12059958717975466,-0.10356180027544179,-0.12716392441845037,-0.11402171311826266,-0.11283790551071582
2022-12-06 13:00:00+00:00,-0.13400716102278523,-0.12788934587056247,-0.1323288020610949,-0.12678159288321142,-0.12444793377115018,-0.1299663632519117,-0.11460368480185767,-0.13510840726619844,-0.12466817605009657,-0.1246855977346932
2022-12-06 14:00:00+00:00,-0.1414877419083281,-0.13615324415060312,-0.14185557581469185,-0.13323948964214694,-0.1385024723509976,-0.1374761748933893,-0.12294741030100384,-0.14045917339280645,-0.13205366804660057,-0.13428350053346297
2022-12-06 15:00:00+00:00,-0.1452544102206487,-0.14035236450363378,-0.1449895380466186,-0.13695779828842894,-0.14666981759725584,-0.14130952946706013,-0.12654023388098962,-0.1440146976626751,-0.134384379380812,-0.13967710930099939
2022-12-06 16:00:00+00:00,-0.14156762776391466,-0.13953849381644126,-0.14234963112906804,-0.1368996460218261,-0.1452677118355859,-0.1391919395727879,-0.12689922519061803,-0.14165916269928847,-0.1338032058027036,-0.13993553968656558
2022-12-06 17:00:00+00:00,-0.14449586928901345,-0.14389489162907326,-0.14444732587448936,-0.1400375020892773,-0.1455460298264044,-0.14179726916077992,-0.13149412795497584,-0.14464579905017422,-0.13824739320865376,-0.14493459644796675
2022-12-06 18:00:00+00:00,-0.14926515231006918,-0.14933960225226062,-0.1492037536735463,-0.1448297607328502,-0.1481358986218644,-0.14579064972158595,-0.138048231537828,-0.14978261004054017,-0.1426805748144509,-0.15124700520269574
2022-12-06 19:00:00+00:00,-0.15355612889463652,-0.15438057593626997,-0.15424977435255607,-0.14930963267481534,-0.1511120868274709,-0.1503156222177504,-0.1441154292584245,-0.15399980715678496,-0.14596783232815497,-0.1560946612445595
2022-12-06 20:00:00+00:00,-0.1592173932763444,-0.16099328880015218,-0.16074228069805,-0.15516392223680384,-0.15551380036940843,-0.1567017438410648,-0.15242540782256475,-0.15946387893245767,-0.14920824595379745,-0.16127127223528723
2022-12-06 21:00:00+00:00,-0.16633764199452575,-0.16591922844633822,-0.16437266608271187,-0.16001225190731944,-0.15904963130558203,-0.16127779645648677,-0.15930684507891704,-0.16358043270150077,-0.15082687866728678,-0.1644272445657065
2022-12-06 22:00:00+00:00,-0.16754149759820733,-0.16750487895614663,-0.16501969588476215,-0.16127842215231178,-0.16001629401128675,-0.16237324684650878,-0.16119681343862774,-0.16478526926856518,-0.15088998428544748,-0.16536917231203083
2022-12-06 23:00:00+00:00,-0.16746350672827146,-0.16749487291193732,-0.16493864611410705,-0.16117303327933624,-0.1606253084857054,-0.16223359656672615,-0.16111145356173337,-0.1644923229851467,-0.1505765340300037,-0.16531188601000174
2022-12-07 00:00:00+00:00,-0.16806171824937918,-0.16826266901018752,-0.16541735170415509,-0.1619542691063931,-0.16170046116736855,-0.16280366561400741,-0.16180297586747167,-0.16507329688395614,-0.15078336431460876,-0.16585524412264008
2022-12-07 01:00:00+00:00,-0.16915364661516288,-0.16970777171444446,-0.16674766083457196,-0.16329265050919065,-0.1635410963549579,-0.16399272479139643,-0.16252463125681024,-0.16618159153936077,-0.15168745653854376,-0.16681420651421375
2022-12-07 02:00:00+00:00,-0.17035091633356256,-0.17148236488508423,-0.1687944963925436,-0.16395190948463428,-0.16627221947533194,-0.16537882864881262,-0.16261824946737793,-0.16730644730738725,-0.15267381781399414,-0.1678427502533435
2022-12-07 03:00:00+00:00,-0.17144405828758688,-0.17225263682665695,-0.16991710102799076,-0.1644039572135596,-0.168812522790861,-0.1658621518598864,-0.16301510260274274,-0.167381428827999,-0.15297337597994987,-0.16880027309811194
2022-12-07 04:00:00+00:00,-0.17317038993917636,-0.1720841054617236,-0.17170277057289188,-0.1647266393579586,-0.1708276657003861,-0.16709586492101808,-0.16348136557515816,-0.16737750329922121,-0.15366814523683942,-0.17031095307956443
2022-12-07 05:00:00+00:00,-0.17325389185411302,-0.1715294333666626,-0.17275183761012478,-0.16472690923039404,-0.17152935219782467,-0.16743414420832634,-0.16341024740810947,-0.16686447465571355,-0.15387041018203884,-0.17123948618986698
2022-12-07 06:00:00+00:00,-0.17369091479448742,-0.17058997775467363,-0.1745576861102802,-0.16490292806881524,-0.17241988778813588,-0.16855801368285617,-0.16362129337302725,-0.16650529104250117,-0.15453620402049206,-0.17260246489223072
2022-12-07 07:00:00+00:00,-0.17421732125958536,-0.16929447651246,-0.17554112515253142,-0.16510886375251144,-0.1733740730140907,-0.1701748178473556,-0.16380113610622923,-0.1661726091739526,-0.15551950905494577,-0.17364074984925879
2022-12-07 08:00:00+00:00,-0.17439908025724069,-0.16782941234218623,-0.17565217403814096,-0.16497581333740652,-0.1721793798065377,-0.17107451111660893,-0.16346975032104882,-0.1651520197042876,-0.1561613455710223,-0.17418187853629516
2022-12-07 09:00:00+00:00,-0.17468556337922012,-0.16631079755107447,-0.17589479986325138,-0.1648120062118817,-0.17219504261948673,-0.17207294848494092,-0.16364715376791142,-0.16387410902741018,-0.1570598393801354,-0.1749148352629835
2022-12-07 10:00:00+00:00,-0.1748411711035213,-0.16499610821109278,-0.17678994689167735,-0.16646875085789525,-0.1724029264131542,-0.17212464901285407,-0.16535697490082757,-0.16209235371381064,-0.15759982186235277,-0.17713137795958958
2022-12-07 11:00:00+00:00,-0.17559265540854077,-0.1643391972098353,-0.17921481979473194,-0.1682471578711269,-0.1722131661543566,-0.17103847987853643,-0.16662823569642893,-0.16317232975466145,-0.15868476825429995,-0.17944642151453832
2022-12-07 12:00:00+00:00,-0.17618263731527498,-0.16621621797938335,-0.181791206154205,-0.16971267311053004,-0.17364157252417967,-0.170245443479057,-0.16748795263473673,-0.1650307403143956,-0.16157853583710818,-0.18115557644584296
2022-12-07 13:00:00+00:00,-0.17659916335380013,-0.16790478767574163,-0.18445832050985342,-0.17096935577136782,-0.17624305620564426,-0.17152287685635906,-0.16786308019645055,-0.166789717017636,-0.16444381534709812,-0.1823522266776468
2022-12-07 14:00:00+00:00,-0.17704333628413219,-0.1693583853845071,-0.1865187398727903,-0.1721368553226893,-0.17850116899932675,-0.17264108888755353,-0.1680176772513344,-0.16841338510553217,-0.16648193658042598,-0.18323111079305096
2022-12-07 15:00:00+00:00,-0.17751565371260994,-0.17099948330074152,-0.18798367327847834,-0.17333240386728768,-0.18095440104677413,-0.17431804246753096,-0.1685924578579972,-0.1710033843307015,-0.1691783828124772,-0.18441690637143443
2022-12-07 16:00:00+00:00,-0.1787484631051738,-0.1731496433599158,-0.18950223405619485,-0.17502745904014613,-0.18378802940131983,-0.17649287768110414,-0.1700534450739594,-0.17414485542012897,-0.17158335394486535,-0.18601886551166955
2022-12-07 17:00:00+00:00,-0.17878988427204387,-0.17392031134136962,-0.190037029393509,-0.17579207707031716,-0.18597482488570655,-0.17643781479293766,-0.169575593880457,-0.17468293481188418,-0.17186253605147278,-0.18628558304151288
2022-12-07 18:00:00+00:00,-0.17871234580583548,-0.17389884586782392,-0.19003409591845713,-0.17615276583650377,-0.18765042909032964,-0.1751281393946311,-0.1676656813518749,-0.1734043658020973,-0.17032028512028652,-0.18561977805442
2022-12-07 19:00:00+00:00,-0.17904334281895437,-0.17438789888219747,-0.1902199055172902,-0.17667117191820791,-0.18934534081962917,-0.17534977746328873,-0.16581035311081296,-0.17219425568407992,-0.1685934300117955,-0.18492096218537163
2022-12-07 20:00:00+00:00,-0.17867412325966567,-0.17474594424907108,-0.188956484147466,-0.17646317313005672,-0.1905025373722461,-0.1747019363896567,-0.16313128246863154,-0.17009229941040302,-0.1665271594354799,-0.1828686230385456
2022-12-07 21:00:00+00:00,-0.17873215012168406,-0.17580207356949235,-0.18675957382393046,-0.17653164543701388,-0.1915315899922585,-0.17433788264549133,-0.160784285261385,-0.16861978493013732,-0.16650454124493813,-0.18050078223454638
2022-12-07 22:00:00+00:00,-0.17875100745231368,-0.17683493903834252,-0.18378934892487783,-0.1758964074534364,-0.19181943064292695,-0.173313506565008,-0.15778796853715188,-0.1666245252838675,-0.16686935294977634,-0.17686414760593577
2022-12-07 23:00:00+00:00,-0.17990616761612818,-0.17845005131667147,-0.18203630061347767,-0.1751998192918016,-0.19126827928190293,-0.17282069601804786,-0.1555332583027644,-0.16551539352255215,-0.16747608717287832,-0.17409438507912398
2022-12-08 00:00:00+00:00,-0.18108159695494766,-0.17924703193932756,-0.18148009452760852,-0.1752673469490117,-0.19106618278190507,-0.17285321235534043,-0.15440522063268838,-0.16528545206113132,-0.16826272227779426,-0.17305999856939522
2022-12-08 01:00:00+00:00,-0.18165724173716916,-0.17963834731948192,-0.18093251286764897,-0.17536779686727988,-0.1914562008901126,-0.17266712250596314,-0.1536881241982693,-0.16509790539225896,-0.16861076661504648,-0.17239494904615407
2022-12-08 02:00:00+00:00,-0.18256852293715872,-0.180566096174718,-0.18161784321569227,-0.17622968417368362,-0.1930984596904237,-0.1732465848850844,-0.15401437074288385,-0.16605594178406174,-0.16942614335314876,-0.17307560317848183
2022-12-08 03:00:00+00:00,-0.18393841137408748,-0.18165198233052926,-0.1823841883407842,-0.1767869166547401,-0.19354824363631234,-0.17379341342589377,-0.15361655154609646,-0.16651610483676937,-0.17048018550572552,-0.17298018475966626
2022-12-08 04:00:00+00:00,-0.1847243798891333,-0.18201710788550213,-0.18198835698468682,-0.17620480694598234,-0.19280973254688805,-0.17313939116689273,-0.15172272952810625,-0.16527679501384956,-0.17074864964120207,-0.17118113858641576
2022-12-08 05:00:00+00:00,-0.18559019910374788,-0.18247861845942787,-0.18196027989128807,-0.17597224581111107,-0.19268772567015294,-0.17279037705746236,-0.1503502879832384,-0.1645834642190232,-0.17116287121067036,-0.1702146853234669
