,pred_res_0,pred_res_1,pred_res_2,pred_res_3,pred_res_4,pred_res_5,pred_res_6,pred_res_7,pred_res_8,pred_res_9,pred_res_mean,std_dev
2022-11-29 14:00:00+00:00,-0.2035903,-0.20363417,-0.20201916,-0.18759921,-0.22339931,-0.21649691,-0.2353487,-0.20231766,-0.20296606,-0.23691383,-0.21142852,0.016068766
2022-11-29 15:00:00+00:00,-0.20189485,-0.20331633,-0.20097306,-0.18713865,-0.22308844,-0.2155557,-0.23380843,-0.20186707,-0.2027854,-0.23497558,-0.21054034,0.01571468
2022-11-29 16:00:00+00:00,-0.1990079,-0.20260683,-0.19896543,-0.18593267,-0.22169846,-0.2136271,-0.23007965,-0.20069808,-0.20211223,-0.23220941,-0.20869379,0.015109322
2022-11-29 17:00:00+00:00,-0.19412044,-0.2014159,-0.19551238,-0.18383747,-0.21889603,-0.21000552,-0.22407743,-0.19824225,-0.20008987,-0.2281479,-0.20543453,0.014356163
2022-11-29 18:00:00+00:00,-0.1873197,-0.19956878,-0.19068524,-0.18110242,-0.2147977,-0.20467123,-0.21639943,-0.19440591,-0.19664082,-0.22281653,-0.20084079,0.013624715
2022-11-29 19:00:00+00:00,-0.17923382,-0.19665831,-0.18497512,-0.17764452,-0.20933813,-0.19778916,-0.20771348,-0.18903697,-0.19165805,-0.21613723,-0.19501849,0.013002277
2022-11-29 20:00:00+00:00,-0.17227426,-0.19296148,-0.1789645,-0.17338827,-0.20252204,-0.18935758,-0.19878197,-0.18188405,-0.18513933,-0.20861077,-0.18838844,0.012314963
2022-11-29 21:00:00+00:00,-0.16686693,-0.18879884,-0.1734888,-0.16886476,-0.19491765,-0.17973226,-0.19060507,-0.17362633,-0.17745629,-0.20247537,-0.18168323,0.011903621
2022-11-29 22:00:00+00:00,-0.1601699,-0.18477684,-0.1690732,-0.16463032,-0.18748838,-0.16915882,-0.18392336,-0.16525036,-0.17055112,-0.19822481,-0.17532471,0.012387568
2022-11-29 23:00:00+00:00,-0.15264016,-0.18088493,-0.16559246,-0.16061231,-0.18000889,-0.15790915,-0.17836484,-0.15689024,-0.16483444,-0.19532856,-0.1693066,0.0136585925
2022-11-30 00:00:00+00:00,-0.1460897,-0.17821127,-0.16403005,-0.15800592,-0.17399228,-0.14982587,-0.17581245,-0.151378,-0.16141215,-0.19474626,-0.16535039,0.015246358
2022-11-30 01:00:00+00:00,-0.13977897,-0.17602345,-0.16313568,-0.15566579,-0.16870043,-0.14493412,-0.17517751,-0.14870352,-0.15788618,-0.19458881,-0.16245945,0.016650893
2022-11-30 02:00:00+00:00,-0.13339648,-0.17370963,-0.16188881,-0.15263724,-0.16357222,-0.14228094,-0.17310503,-0.14507252,-0.15455648,-0.19350189,-0.15937214,0.017710144
2022-11-30 03:00:00+00:00,-0.12741956,-0.17056793,-0.16070041,-0.14997372,-0.16125444,-0.13761076,-0.17094386,-0.14165026,-0.15198362,-0.19239935,-0.15645039,0.018919416
2022-11-30 04:00:00+00:00,-0.12231511,-0.16754198,-0.16005743,-0.14824581,-0.15931252,-0.134002,-0.16978651,-0.13923016,-0.15031335,-0.19159839,-0.15424034,0.019942356
2022-11-30 05:00:00+00:00,-0.118575305,-0.16625324,-0.16041106,-0.14794672,-0.15807125,-0.1332356,-0.1699965,-0.13871461,-0.15001321,-0.19161606,-0.15348335,0.0206781
2022-11-30 06:00:00+00:00,-0.11601254,-0.16639772,-0.16136536,-0.14865926,-0.15736967,-0.1349855,-0.17105982,-0.13980812,-0.15058315,-0.19260561,-0.15388468,0.021204848
2022-11-30 07:00:00+00:00,-0.11436278,-0.16698116,-0.16159984,-0.14936507,-0.15683284,-0.13831758,-0.17140818,-0.14128229,-0.15128252,-0.19329068,-0.1544723,0.02130863
2022-11-30 08:00:00+00:00,-0.11474708,-0.16824341,-0.16217226,-0.15081483,-0.15668404,-0.14331952,-0.17184186,-0.14395863,-0.15247479,-0.19422495,-0.15584812,0.020942388
2022-11-30 09:00:00+00:00,-0.11637768,-0.1698308,-0.16274351,-0.15262645,-0.15645137,-0.14933607,-0.1722889,-0.14756355,-0.15393883,-0.19537717,-0.15765342,0.020348793
2022-11-30 10:00:00+00:00,-0.11845636,-0.17057323,-0.16267288,-0.1537255,-0.15584406,-0.15620008,-0.17152476,-0.15072075,-0.15483099,-0.19577321,-0.1590322,0.019527448
2022-11-30 11:00:00+00:00,-0.12087977,-0.17024195,-0.16208816,-0.15452003,-0.15516907,-0.16302854,-0.16974854,-0.15378779,-0.15538386,-0.19593409,-0.16007817,0.018703304
2022-11-30 12:00:00+00:00,-0.12319487,-0.16909295,-0.1610311,-0.15525159,-0.15446034,-0.16967416,-0.16799557,-0.156715,-0.15561143,-0.19593966,-0.16089667,0.018143827
2022-11-30 13:00:00+00:00,-0.12573543,-0.1674633,-0.15931916,-0.15593821,-0.1536831,-0.1759296,-0.16664463,-0.15953547,-0.15558332,-0.19588572,-0.16157179,0.017849158
2022-11-30 14:00:00+00:00,-0.12862238,-0.16477653,-0.15717062,-0.1559242,-0.15255418,-0.18203974,-0.16482514,-0.16221187,-0.15488032,-0.19543868,-0.16184434,0.017793404
2022-11-30 15:00:00+00:00,-0.13226944,-0.1610736,-0.15473095,-0.15525565,-0.15107682,-0.18740487,-0.16203463,-0.16398191,-0.15309292,-0.19465473,-0.16155756,0.017936468
2022-11-30 16:00:00+00:00,-0.13704672,-0.15615475,-0.15189618,-0.15362972,-0.14918667,-0.19051,-0.15848848,-0.1642929,-0.15031224,-0.1932751,-0.16047928,0.017997472
2022-11-30 17:00:00+00:00,-0.14237675,-0.14990452,-0.14879754,-0.15091655,-0.14692876,-0.18574855,-0.15477106,-0.1629574,-0.14624369,-0.19125575,-0.15799007,0.017049583
2022-11-30 18:00:00+00:00,-0.14722818,-0.14326218,-0.14554605,-0.14739445,-0.14464685,-0.17830056,-0.15175593,-0.16103703,-0.14129537,-0.1895338,-0.15500006,0.016407562
2022-11-30 19:00:00+00:00,-0.14989272,-0.13745248,-0.14231744,-0.14314857,-0.14252245,-0.17178044,-0.14839312,-0.15906256,-0.13572559,-0.18785077,-0.15181462,0.016606359
2022-11-30 20:00:00+00:00,-0.14817473,-0.13164511,-0.13901684,-0.13696581,-0.14003679,-0.16598082,-0.14449802,-0.15541473,-0.12754229,-0.18458483,-0.14738598,0.017246982
2022-11-30 21:00:00+00:00,-0.14339212,-0.12531373,-0.13530788,-0.1282225,-0.13699856,-0.16069245,-0.13998896,-0.1495786,-0.11867398,-0.1797112,-0.14178799,0.018002046
2022-11-30 22:00:00+00:00,-0.13532773,-0.119029224,-0.13126159,-0.11796379,-0.13357791,-0.1546843,-0.13492712,-0.1419945,-0.10976103,-0.17466596,-0.13531932,0.018877316
2022-11-30 23:00:00+00:00,-0.12631479,-0.11272323,-0.12697726,-0.10599029,-0.12977487,-0.14707685,-0.12907743,-0.13189858,-0.10003883,-0.16896245,-0.12788346,0.019901821
2022-12-01 00:00:00+00:00,-0.11614841,-0.10622451,-0.12184867,-0.097429395,-0.12457523,-0.13780653,-0.12207025,-0.12162596,-0.08991256,-0.16054124,-0.119818285,0.020030253
2022-12-01 01:00:00+00:00,-0.104874074,-0.09964669,-0.11558968,-0.089366466,-0.11521366,-0.12771708,-0.11147702,-0.11046776,-0.07964447,-0.15026829,-0.11042652,0.019650007
2022-12-01 02:00:00+00:00,-0.09311062,-0.092965454,-0.10879433,-0.0809612,-0.105365306,-0.117515504,-0.10027218,-0.09859675,-0.06928092,-0.13902247,-0.10058848,0.01925657
2022-12-01 03:00:00+00:00,-0.0809598,-0.08380097,-0.10139716,-0.072307885,-0.09512463,-0.10713908,-0.088912815,-0.086488605,-0.058803648,-0.1271829,-0.09021176,0.019008517
2022-12-01 04:00:00+00:00,-0.068494946,-0.0729765,-0.09372115,-0.0639438,-0.084566176,-0.09660509,-0.07749075,-0.07461852,-0.0483647,-0.114957064,-0.07957387,0.018798865
2022-12-01 05:00:00+00:00,-0.05453679,-0.06065631,-0.0852319,-0.05530557,-0.07319218,-0.085220754,-0.065740734,-0.062757105,-0.03797704,-0.10168967,-0.06823081,0.018514916
2022-12-01 06:00:00+00:00,-0.03763035,-0.043236673,-0.074172825,-0.044863403,-0.05955577,-0.071841836,-0.052335054,-0.0502443,-0.026857078,-0.085288316,-0.054602563,0.018111924
2022-12-01 07:00:00+00:00,-0.017970026,-0.022814512,-0.060892403,-0.032622486,-0.043705136,-0.06111145,-0.03695774,-0.036450922,-0.014636129,-0.0660201,-0.039318092,0.018464908
2022-12-01 08:00:00+00:00,0.0021397471,-0.0008557439,-0.04592067,-0.019360691,-0.026439756,-0.048763365,-0.020179719,-0.023176461,0.0017674565,-0.045057625,-0.022584682,0.019558419
2022-12-01 09:00:00+00:00,0.02042824,0.022455752,-0.02964753,-0.0053868294,-0.007918924,-0.03422135,-0.0021266341,-0.010264158,0.021573395,-0.022919357,-0.0048027397,0.02090534
2022-12-01 10:00:00+00:00,0.040368855,0.04778886,-0.010642111,0.011058152,0.013660133,-0.016801476,0.018458962,0.0035761595,0.04851809,0.0031333566,0.015911898,0.023101961
2022-12-01 11:00:00+00:00,0.061146438,0.0749861,0.012589276,0.02887708,0.037230074,0.0057407618,0.04021305,0.018053591,0.07636842,0.031032145,0.038623694,0.024929827
2022-12-01 12:00:00+00:00,0.08125931,0.099753916,0.03741187,0.045538306,0.06061572,0.031734288,0.061371624,0.03166902,0.10213265,0.058294833,0.060978156,0.026085438
2022-12-01 13:00:00+00:00,0.09227848,0.1122272,0.052064598,0.053220093,0.0761469,0.05244714,0.07307905,0.04107684,0.11430547,0.07650745,0.07433532,0.025586452
2022-12-01 14:00:00+00:00,0.09898007,0.11852342,0.06088364,0.05408418,0.086901605,0.067724705,0.07824671,0.04818797,0.11709115,0.08797258,0.0818596,0.024719516
2022-12-01 15:00:00+00:00,0.101285875,0.12008953,0.06486195,0.04944694,0.0920648,0.078291,0.07710278,0.051770687,0.114180654,0.0927822,0.08418764,0.0243425
2022-12-01 16:00:00+00:00,0.10032934,0.118077576,0.063759804,0.04095596,0.09217346,0.08467138,0.07140875,0.050741613,0.10844061,0.09248102,0.082303956,0.025083868
2022-12-01 17:00:00+00:00,0.094911456,0.11243898,0.056869686,0.029658675,0.08655912,0.0866496,0.061329544,0.042808235,0.10094467,0.08590186,0.07580718,0.026792755
2022-12-01 18:00:00+00:00,0.08417177,0.101637125,0.043812215,0.016640604,0.07332593,0.08364874,0.044976413,0.029872537,0.08865771,0.07098788,0.06377309,0.02814616
2022-12-01 19:00:00+00:00,0.06944239,0.08403003,0.023789287,0.013889134,0.053628325,0.07629609,0.023471713,0.015879095,0.07099977,0.050283313,0.048170917,0.026889272
2022-12-01 20:00:00+00:00,0.05307716,0.06468576,0.0024664402,0.021996558,0.032018423,0.066179276,-0.00021195412,0.0017989278,0.054980367,0.030765533,0.032775648,0.026090544
2022-12-01 21:00:00+00:00,0.034654975,0.042871535,-0.013599902,0.039389968,0.010410607,0.051190972,-0.025934875,-0.0114277005,0.046043247,0.008875966,0.01824748,0.028238326
2022-12-01 22:00:00+00:00,0.0137453675,0.01759249,-0.029605806,0.05938357,-0.014733672,0.028767467,-0.0539715,-0.023203999,0.03399405,-0.0165748,0.0015393167,0.034647375
2022-12-01 23:00:00+00:00,-0.008628368,-0.009373605,-0.04553333,0.07899475,-0.04157096,0.0066642165,-0.08244839,-0.03330359,0.020030975,-0.039248914,-0.015441721,0.044362698
2022-12-02 00:00:00+00:00,-0.030659258,-0.03641513,-0.061023414,0.09470379,-0.06768459,-0.015763938,-0.105012685,-0.047409624,0.004628688,-0.0579876,-0.032262377,0.053788822
2022-12-02 01:00:00+00:00,-0.047240555,-0.057988465,-0.07282844,0.107690215,-0.08700678,-0.035536766,-0.12025273,-0.06543979,-0.01048401,-0.06987795,-0.045896526,0.06146323
2022-12-02 02:00:00+00:00,-0.06264037,-0.07732868,-0.08396974,0.11217725,-0.10428071,-0.054182768,-0.13260615,-0.08062926,-0.02119255,-0.0798828,-0.05845358,0.06674669
2022-12-02 03:00:00+00:00,-0.07609013,-0.0940595,-0.09430519,0.10692471,-0.11879,-0.07153779,-0.14004543,-0.09270781,-0.03146538,-0.08802828,-0.07001048,0.068413615
2022-12-02 04:00:00+00:00,-0.08860004,-0.10938367,-0.10446361,0.09430081,-0.12584838,-0.08584246,-0.14542544,-0.10365027,-0.042555034,-0.09583181,-0.08072999,0.067115225
2022-12-02 05:00:00+00:00,-0.099841535,-0.122216165,-0.11436352,0.076699376,-0.13259429,-0.096775234,-0.15084398,-0.11231673,-0.05403751,-0.10313323,-0.090942286,0.0641475
2022-12-02 06:00:00+00:00,-0.109723,-0.13306272,-0.1235452,0.05404681,-0.1373266,-0.108769774,-0.15362096,-0.1178177,-0.06574556,-0.11006665,-0.10056313,0.05907328
2022-12-02 07:00:00+00:00,-0.117863715,-0.1427753,-0.13219744,0.025233328,-0.13938177,-0.12161058,-0.15534404,-0.12116021,-0.07740876,-0.11727318,-0.10997816,0.051865906
2022-12-02 08:00:00+00:00,-0.12399104,-0.15197772,-0.14002082,-0.009835094,-0.14144722,-0.13526437,-0.15757251,-0.123883754,-0.089921534,-0.12590426,-0.11998184,0.042992216
2022-12-02 09:00:00+00:00,-0.13038468,-0.16097006,-0.14714673,-0.054629028,-0.14397183,-0.14844853,-0.15982032,-0.1279279,-0.10269371,-0.13771483,-0.13137077,0.03188443
2022-12-02 10:00:00+00:00,-0.13704488,-0.16526696,-0.15385556,-0.10311851,-0.14702651,-0.16044891,-0.16259325,-0.13388833,-0.11526057,-0.15230942,-0.14308129,0.020772118
2022-12-02 11:00:00+00:00,-0.14362025,-0.16935346,-0.15987632,-0.1199916,-0.15107358,-0.17040941,-0.16349614,-0.14055777,-0.12766239,-0.16578802,-0.1511829,0.017753057
2022-12-02 12:00:00+00:00,-0.1498884,-0.17265067,-0.16328493,-0.13791412,-0.15520284,-0.1773479,-0.16415867,-0.14645195,-0.13857475,-0.17646047,-0.15819347,0.014843706
2022-12-02 13:00:00+00:00,-0.15611616,-0.17557928,-0.16595027,-0.1554012,-0.15927747,-0.18357769,-0.16497213,-0.15183282,-0.14780545,-0.18612397,-0.16466364,0.013232452
2022-12-02 14:00:00+00:00,-0.16180491,-0.17776191,-0.16781032,-0.16694897,-0.1630593,-0.18901688,-0.16591293,-0.15594822,-0.15455288,-0.19414517,-0.16969614,0.013275548
2022-12-02 15:00:00+00:00,-0.16724542,-0.17942053,-0.16927624,-0.17137843,-0.1666249,-0.19384831,-0.16629851,-0.16529903,-0.15978557,-0.2009432,-0.17401202,0.013397949
2022-12-02 16:00:00+00:00,-0.1724217,-0.18059075,-0.17049018,-0.17376223,-0.16991729,-0.19790193,-0.16756669,-0.17520887,-0.1635882,-0.20635682,-0.17778046,0.01375005
2022-12-02 17:00:00+00:00,-0.17752829,-0.18183023,-0.17184156,-0.17577752,-0.1729216,-0.20137146,-0.16861942,-0.18256399,-0.16661695,-0.2113455,-0.18104164,0.014482092
2022-12-02 18:00:00+00:00,-0.18203011,-0.18271858,-0.17299134,-0.17702347,-0.17529094,-0.20492435,-0.16944972,-0.18812615,-0.16910005,-0.21457285,-0.18362276,0.015177034
2022-12-02 19:00:00+00:00,-0.18592677,-0.18306446,-0.17363909,-0.17745155,-0.17707172,-0.20830977,-0.1701845,-0.1924496,-0.17070496,-0.21429539,-0.18530978,0.01539647
2022-12-02 20:00:00+00:00,-0.18934423,-0.18279538,-0.17379087,-0.17696223,-0.1782791,-0.20985356,-0.17080691,-0.19595185,-0.17147794,-0.21286884,-0.18621309,0.015431
2022-12-02 21:00:00+00:00,-0.19199798,-0.18153363,-0.17307311,-0.17500395,-0.17856154,-0.20887968,-0.17145497,-0.19710815,-0.17040324,-0.21006954,-0.18580858,0.015202105
2022-12-02 22:00:00+00:00,-0.19414487,-0.17951754,-0.17188895,-0.17218748,-0.17810297,-0.20823532,-0.17180684,-0.19589621,-0.1686739,-0.20653462,-0.18469885,0.015126714
2022-12-02 23:00:00+00:00,-0.19499204,-0.17677289,-0.16988882,-0.1682756,-0.17713052,-0.20656744,-0.1718072,-0.19217256,-0.16587028,-0.20171112,-0.18251884,0.0149510475
2022-12-03 00:00:00+00:00,-0.1949955,-0.17370015,-0.16752073,-0.16444454,-0.17610353,-0.20430037,-0.17152539,-0.18659145,-0.16232911,-0.19628009,-0.17977908,0.0147574
2022-12-03 01:00:00+00:00,-0.18533391,-0.17032555,-0.16501513,-0.1607303,-0.174947,-0.20166704,-0.17100105,-0.18080407,-0.15895471,-0.19063187,-0.17594108,0.0136858625
2022-12-03 02:00:00+00:00,-0.17623425,-0.16684207,-0.16232193,-0.1569848,-0.17356792,-0.19883749,-0.17024967,-0.17511314,-0.15556368,-0.18624425,-0.17219593,0.013215253
2022-12-03 03:00:00+00:00,-0.16865921,-0.16331995,-0.1596874,-0.1535955,-0.17208558,-0.19465184,-0.16925266,-0.16979331,-0.1522465,-0.18200064,-0.16852924,0.012789376
2022-12-03 04:00:00+00:00,-0.16233915,-0.15996242,-0.15719604,-0.15053877,-0.17059043,-0.18939498,-0.16801962,-0.16534856,-0.14914471,-0.17749527,-0.16500299,0.012227545
2022-12-03 05:00:00+00:00,-0.15811598,-0.15652633,-0.1546196,-0.14750305,-0.16768342,-0.18181998,-0.16663417,-0.16124356,-0.14610025,-0.17221415,-0.16124605,0.011097074
2022-12-03 06:00:00+00:00,-0.15375653,-0.15344456,-0.15232447,-0.14491472,-0.16383508,-0.17381448,-0.1651743,-0.15761265,-0.1433197,-0.167409,-0.15756056,0.009888666
2022-12-03 07:00:00+00:00,-0.14950955,-0.15069991,-0.15058675,-0.14284661,-0.16068345,-0.16674769,-0.16370055,-0.15409762,-0.14109099,-0.16322058,-0.15431836,0.008938266
2022-12-03 08:00:00+00:00,-0.1454421,-0.14828175,-0.14922354,-0.14114973,-0.15796277,-0.16045862,-0.1621575,-0.15089193,-0.13927299,-0.1592296,-0.15140706,0.008195545
2022-12-03 09:00:00+00:00,-0.14223179,-0.14602461,-0.14808488,-0.13978896,-0.15572345,-0.15474379,-0.16029051,-0.1482003,-0.13787964,-0.15547994,-0.14884478,0.0075429473
2022-12-03 10:00:00+00:00,-0.13968384,-0.1434122,-0.14675769,-0.13809323,-0.15376228,-0.1491118,-0.15828112,-0.1454187,-0.13622165,-0.1517249,-0.14624676,0.007138033
2022-12-03 11:00:00+00:00,-0.13813716,-0.1409311,-0.14567545,-0.1368325,-0.15211326,-0.14392793,-0.15643445,-0.14289013,-0.13478589,-0.1485197,-0.14402476,0.0068715997
2022-12-03 12:00:00+00:00,-0.13589954,-0.13841912,-0.14441001,-0.1352199,-0.15065995,-0.1391356,-0.15324694,-0.13985023,-0.13304335,-0.14527413,-0.14151588,0.006705956
2022-12-03 13:00:00+00:00,-0.1353707,-0.13617715,-0.14320466,-0.13367644,-0.14890233,-0.13441476,-0.15021884,-0.13676855,-0.13154536,-0.142203,-0.13924819,0.0065174713
2022-12-03 14:00:00+00:00,-0.13317412,-0.13238376,-0.14198041,-0.1319007,-0.14590192,-0.12969205,-0.14685124,-0.1330387,-0.12993732,-0.13897526,-0.13638355,0.0065160184
2022-12-03 15:00:00+00:00,-0.12968898,-0.12724483,-0.14085805,-0.12983623,-0.14264435,-0.12472057,-0.14283484,-0.12879527,-0.12812224,-0.13456976,-0.1329315,0.006815173
2022-12-03 16:00:00+00:00,-0.12482354,-0.12093055,-0.13844815,-0.1275979,-0.1391213,-0.119535,-0.13855088,-0.123948574,-0.12536809,-0.1297141,-0.12880382,0.00742272
2022-12-03 17:00:00+00:00,-0.11947623,-0.11424518,-0.13408762,-0.12493065,-0.13514328,-0.11367625,-0.13336605,-0.11868796,-0.121117264,-0.12425354,-0.1238984,0.007980614
2022-12-03 18:00:00+00:00,-0.11376566,-0.10724139,-0.12883255,-0.120571285,-0.1306653,-0.10749769,-0.12783104,-0.11273506,-0.11556843,-0.11802423,-0.11827326,0.008549701
2022-12-03 19:00:00+00:00,-0.10639718,-0.099718094,-0.1228157,-0.1144363,-0.12523949,-0.10099852,-0.121447444,-0.10577536,-0.10881305,-0.11106825,-0.11167093,0.009064036
2022-12-03 20:00:00+00:00,-0.09907904,-0.092874765,-0.11675379,-0.10735455,-0.11973256,-0.094704,-0.114780605,-0.0988462,-0.10211635,-0.10415536,-0.10503973,0.009377117
2022-12-03 21:00:00+00:00,-0.09223643,-0.086960554,-0.11142653,-0.09986827,-0.11414981,-0.08926484,-0.108559966,-0.091631025,-0.09588441,-0.09790358,-0.098788545,0.00958189
2022-12-03 22:00:00+00:00,-0.08562443,-0.08182734,-0.10626,-0.0918628,-0.10804641,-0.08224094,-0.102592885,-0.08476481,-0.08984348,-0.092241794,-0.09253049,0.009813121
2022-12-03 23:00:00+00:00,-0.079239994,-0.0773308,-0.10139251,-0.08334234,-0.10210344,-0.07578942,-0.096776426,-0.07831785,-0.08364028,-0.087034225,-0.086496726,0.010042903
2022-12-04 00:00:00+00:00,-0.07313663,-0.073262036,-0.096583486,-0.076747835,-0.09629735,-0.06987798,-0.09095159,-0.073195845,-0.07736325,-0.08266774,-0.081008375,0.010090086
2022-12-04 01:00:00+00:00,-0.066749305,-0.06885862,-0.091098756,-0.07125124,-0.08988345,-0.06385708,-0.08458516,-0.06802538,-0.07060355,-0.079324454,-0.075423695,0.010008055
2022-12-04 02:00:00+00:00,-0.06061068,-0.06511322,-0.085805595,-0.065859705,-0.0838753,-0.058235288,-0.07847905,-0.062904954,-0.06389248,-0.07624346,-0.07010197,0.010046247
2022-12-04 03:00:00+00:00,-0.05535409,-0.062492937,-0.08134839,-0.0613997,-0.078837216,-0.05357322,-0.07335937,-0.058244973,-0.058148414,-0.073969185,-0.06567275,0.01021967
2022-12-04 04:00:00+00:00,-0.050499827,-0.060691237,-0.07715753,-0.057538807,-0.0741196,-0.047811538,-0.068787724,-0.053731173,-0.05324301,-0.07187411,-0.061545454,0.010637358
2022-12-04 05:00:00+00:00,-0.046283543,-0.059601903,-0.07322243,-0.05428785,-0.0699079,-0.042484283,-0.06478372,-0.04959035,-0.04889655,-0.07023534,-0.057929385,0.01114125
2022-12-04 06:00:00+00:00,-0.042476,-0.059379756,-0.06945905,-0.051638335,-0.06632063,-0.037433863,-0.061057866,-0.046094924,-0.04500386,-0.0690321,-0.05478964,0.01176389
2022-12-04 07:00:00+00:00,-0.039159745,-0.057579637,-0.06607273,-0.04959333,-0.06338379,-0.032736093,-0.057935953,-0.043271095,-0.041549623,-0.06819713,-0.051947914,0.012398417
2022-12-04 08:00:00+00:00,-0.03610578,-0.054296315,-0.06282452,-0.04791677,-0.06071484,-0.02819094,-0.05508125,-0.04088211,-0.03871709,-0.06737858,-0.04921082,0.012922008
2022-12-04 09:00:00+00:00,-0.033219516,-0.04934472,-0.05905366,-0.046430975,-0.05806917,-0.023602784,-0.052360862,-0.038670808,-0.036009073,-0.066070974,-0.046283253,0.01328512
2022-12-04 10:00:00+00:00,-0.030988187,-0.04450652,-0.055613875,-0.045815825,-0.05574867,-0.019406676,-0.050330162,-0.036898375,-0.03400445,-0.065050155,-0.04383629,0.013678296
2022-12-04 11:00:00+00:00,-0.028898388,-0.039487988,-0.05210024,-0.045522243,-0.05324444,-0.017041922,-0.04840684,-0.035158545,-0.032254487,-0.06375626,-0.041587137,0.013728255
2022-12-04 12:00:00+00:00,-0.027147442,-0.03470987,-0.048669517,-0.04566261,-0.050739467,-0.014907122,-0.046673894,-0.033549726,-0.030898422,-0.06243208,-0.039539017,0.0138059845
2022-12-04 13:00:00+00:00,-0.025965035,-0.030144364,-0.045529753,-0.046371102,-0.048239768,-0.01269269,-0.04520628,-0.03218347,-0.030082375,-0.061148494,-0.03775633,0.013993439
2022-12-04 14:00:00+00:00,-0.025400817,-0.026302934,-0.04286012,-0.047662854,-0.04582584,-0.010735869,-0.044191897,-0.03109616,-0.029725134,-0.060185045,-0.036398668,0.014291172
2022-12-04 15:00:00+00:00,-0.025336176,-0.023447305,-0.040618718,-0.049543053,-0.04376641,-0.00905931,-0.043596387,-0.030308276,-0.029811144,-0.059360683,-0.035484746,0.014657654
2022-12-04 16:00:00+00:00,-0.026545554,-0.022860855,-0.039549142,-0.05233842,-0.042824537,-0.008626699,-0.04415953,-0.03047657,-0.030860275,-0.059565187,-0.035780676,0.014965798
2022-12-04 17:00:00+00:00,-0.028715044,-0.023934573,-0.03942719,-0.056155622,-0.042841017,-0.009417653,-0.045648247,-0.03184223,-0.03278351,-0.0610677,-0.037183277,0.015294044
2022-12-04 18:00:00+00:00,-0.03239909,-0.026939422,-0.041091442,-0.060871243,-0.044570923,-0.012488604,-0.049079,-0.034801602,-0.035918772,-0.06491804,-0.040307812,0.015595555
2022-12-04 19:00:00+00:00,-0.0357112,-0.030169517,-0.042773336,-0.06527305,-0.045695037,-0.015648305,-0.052699864,-0.03719318,-0.0390943,-0.06806561,-0.04323234,0.015776468
2022-12-04 20:00:00+00:00,-0.039949834,-0.03446752,-0.045666426,-0.070112765,-0.04742351,-0.01947245,-0.0572564,-0.040128678,-0.042933762,-0.07193667,-0.046934802,0.015956292
2022-12-04 21:00:00+00:00,-0.043637186,-0.038143396,-0.048163384,-0.074406594,-0.04876396,-0.023605913,-0.061252564,-0.043034226,-0.046567053,-0.07544136,-0.050301563,0.016026283
2022-12-04 22:00:00+00:00,-0.046768695,-0.04124075,-0.050421298,-0.07780832,-0.04985729,-0.027594358,-0.06465164,-0.045734137,-0.04975742,-0.07799995,-0.053183388,0.015910387
2022-12-04 23:00:00+00:00,-0.04982519,-0.044416577,-0.053016126,-0.08096731,-0.051368237,-0.031472266,-0.06814924,-0.048961163,-0.05298862,-0.08076504,-0.056192975,0.015800102
2022-12-05 00:00:00+00:00,-0.052541822,-0.04744321,-0.05565217,-0.08396271,-0.052967608,-0.03497073,-0.07134771,-0.052233458,-0.05588907,-0.08496377,-0.059197225,0.016003702
2022-12-05 01:00:00+00:00,-0.054615885,-0.05004534,-0.05793512,-0.08632398,-0.05440727,-0.038246274,-0.07401574,-0.05548644,-0.058293045,-0.088940114,-0.061830927,0.016171088
2022-12-05 02:00:00+00:00,-0.055894166,-0.052002072,-0.059980273,-0.08818337,-0.055523366,-0.04133174,-0.07618913,-0.058383375,-0.060097575,-0.09240097,-0.0639986,0.016324205
2022-12-05 03:00:00+00:00,-0.056476444,-0.053411752,-0.061855674,-0.08963436,-0.05646366,-0.043734908,-0.07779926,-0.06090793,-0.06140852,-0.095431894,-0.06571244,0.016543677
2022-12-05 04:00:00+00:00,-0.05611208,-0.0540103,-0.06311694,-0.09054023,-0.056906402,-0.04566294,-0.07886639,-0.06288609,-0.062007397,-0.09733537,-0.06674441,0.016719561
2022-12-05 05:00:00+00:00,-0.055015475,-0.053949565,-0.06391969,-0.09082508,-0.056843966,-0.04663664,-0.079372555,-0.06395492,-0.0618982,-0.09783399,-0.067025006,0.01682586
2022-12-05 06:00:00+00:00,-0.052524418,-0.05288139,-0.06340635,-0.09005687,-0.055409282,-0.045244277,-0.07866901,-0.06343871,-0.06079322,-0.09693393,-0.065935746,0.017104756
2022-12-05 07:00:00+00:00,-0.050243944,-0.05188608,-0.06344378,-0.0892424,-0.05474174,-0.044237882,-0.077984214,-0.063479125,-0.059871346,-0.096419156,-0.06515496,0.017321337
2022-12-05 08:00:00+00:00,-0.046943158,-0.04994273,-0.0626412,-0.08747974,-0.05369526,-0.04287821,-0.076434284,-0.06314355,-0.05813721,-0.09513706,-0.06364324,0.017486393
2022-12-05 09:00:00+00:00,-0.043210834,-0.047526807,-0.061517894,-0.085378885,-0.05201909,-0.040779233,-0.07470545,-0.061534256,-0.05586949,-0.09283066,-0.06153726,0.017659958
