,pred_res_0,pred_res_1,pred_res_2,pred_res_3,pred_res_4,pred_res_5,pred_res_6,pred_res_7,pred_res_8,pred_res_9,pred_res_mean,std_dev
2022-11-26 03:00:00+00:00,-0.17165597,-0.17109832,-0.17960119,-0.20385498,-0.16707116,-0.1991021,-0.17303455,-0.19319001,-0.18342155,-0.18345758,-0.18254873,0.012610938
2022-11-26 04:00:00+00:00,-0.1736506,-0.17380248,-0.1808632,-0.20711842,-0.16973993,-0.199018,-0.17581843,-0.19570887,-0.1867604,-0.18740174,-0.18498822,0.012462175
2022-11-26 05:00:00+00:00,-0.17629944,-0.17691955,-0.1832552,-0.2112445,-0.17352529,-0.19922942,-0.17950514,-0.19876304,-0.19098082,-0.19252521,-0.18822475,0.012360239
2022-11-26 06:00:00+00:00,-0.18072166,-0.18009914,-0.1860508,-0.21429521,-0.17814748,-0.20000705,-0.18323338,-0.20152052,-0.19518456,-0.1978218,-0.19170816,0.011869581
2022-11-26 07:00:00+00:00,-0.18503092,-0.18244356,-0.18902686,-0.2161569,-0.1819015,-0.19990519,-0.18630897,-0.20322254,-0.19782668,-0.20135173,-0.19431749,0.011169362
2022-11-26 08:00:00+00:00,-0.18678296,-0.18336232,-0.19000062,-0.21658343,-0.18346299,-0.1995624,-0.18746005,-0.20379099,-0.19871801,-0.20275137,-0.1952475,0.010827634
2022-11-26 09:00:00+00:00,-0.19122514,-0.18538003,-0.19315965,-0.21775344,-0.18718305,-0.20125231,-0.19030827,-0.20509118,-0.2010828,-0.20540042,-0.19778365,0.010108428
2022-11-26 10:00:00+00:00,-0.19414023,-0.1869911,-0.19492587,-0.21821924,-0.18990812,-0.2026599,-0.19200477,-0.20462479,-0.20247148,-0.20633416,-0.19922796,0.009403066
2022-11-26 11:00:00+00:00,-0.192232,-0.18588246,-0.19325167,-0.2172056,-0.18800889,-0.20157164,-0.19051784,-0.20412946,-0.20105731,-0.2056213,-0.19794783,0.00968987
2022-11-26 12:00:00+00:00,-0.19132636,-0.18556876,-0.1925718,-0.21625626,-0.18662952,-0.20000976,-0.1899192,-0.20304768,-0.20035753,-0.2051347,-0.19708218,0.009626193
2022-11-26 13:00:00+00:00,-0.1907961,-0.18535642,-0.19229689,-0.21567342,-0.18565387,-0.19876504,-0.18960115,-0.20221817,-0.1998679,-0.20475146,-0.19649804,0.00957131
2022-11-26 14:00:00+00:00,-0.18627904,-0.18362482,-0.18864928,-0.21338026,-0.1816681,-0.19601831,-0.18634275,-0.20060925,-0.19731629,-0.2018947,-0.19357827,0.01000829
2022-11-26 15:00:00+00:00,-0.18217465,-0.18203922,-0.18581271,-0.21110693,-0.17830311,-0.19292983,-0.18397936,-0.1981518,-0.1949826,-0.19864798,-0.19081284,0.010158489
2022-11-26 16:00:00+00:00,-0.17694151,-0.17975774,-0.18181837,-0.20782115,-0.17483686,-0.19297987,-0.18095788,-0.19564968,-0.19104771,-0.19488022,-0.18766911,0.010451064
2022-11-26 17:00:00+00:00,-0.1718371,-0.17733629,-0.17770976,-0.20388445,-0.17104119,-0.19126466,-0.17729174,-0.19161057,-0.1867681,-0.19037373,-0.18391177,0.010536372
2022-11-26 18:00:00+00:00,-0.16677965,-0.17477112,-0.17507061,-0.19940409,-0.16634807,-0.18886033,-0.17250814,-0.18652514,-0.18246946,-0.18443653,-0.17971732,0.010496054
2022-11-26 19:00:00+00:00,-0.1619808,-0.17219377,-0.17230763,-0.19423461,-0.16145754,-0.18719816,-0.16779664,-0.18153873,-0.1778844,-0.17859912,-0.17551914,0.010540972
2022-11-26 20:00:00+00:00,-0.15786688,-0.17017233,-0.1696899,-0.18959674,-0.1570023,-0.18400717,-0.16460237,-0.17547902,-0.17361186,-0.17233443,-0.17143631,0.010293101
2022-11-26 21:00:00+00:00,-0.15502629,-0.16852501,-0.16726623,-0.18502688,-0.15315723,-0.18056178,-0.16129293,-0.17201528,-0.16973238,-0.16701916,-0.16796231,0.010012262
2022-11-26 22:00:00+00:00,-0.15440033,-0.16844514,-0.16677862,-0.18355036,-0.15267429,-0.17821315,-0.16100447,-0.171808,-0.1685456,-0.16569859,-0.16711184,0.009596208
2022-11-26 23:00:00+00:00,-0.15564379,-0.17005022,-0.16798234,-0.18532404,-0.15485674,-0.17814246,-0.16336648,-0.17446624,-0.16958171,-0.16825998,-0.1687674,0.00938426
2022-11-27 00:00:00+00:00,-0.15546083,-0.17002544,-0.16913417,-0.18566361,-0.15493983,-0.17796412,-0.16316977,-0.17427173,-0.16922551,-0.1688548,-0.16887099,0.009438612
2022-11-27 01:00:00+00:00,-0.15445341,-0.16944882,-0.16888824,-0.1843285,-0.15371583,-0.17715132,-0.16212904,-0.17309925,-0.1679352,-0.16759571,-0.16787454,0.009435646
2022-11-27 02:00:00+00:00,-0.15548621,-0.17019264,-0.1714823,-0.1867027,-0.1555231,-0.17806739,-0.16375792,-0.17428295,-0.16927056,-0.17103013,-0.1695796,0.009566497
2022-11-27 03:00:00+00:00,-0.15731496,-0.17144944,-0.17404474,-0.18938012,-0.15804148,-0.17888165,-0.16583696,-0.17623185,-0.1711078,-0.17492428,-0.17172131,0.009596661
2022-11-27 04:00:00+00:00,-0.16072851,-0.17349084,-0.17718436,-0.19122669,-0.16187531,-0.17974532,-0.16911907,-0.17970683,-0.17432752,-0.17958519,-0.17469896,0.009105034
2022-11-27 05:00:00+00:00,-0.16356626,-0.17497055,-0.17924029,-0.19179556,-0.16456847,-0.1814698,-0.1729447,-0.18156038,-0.17613839,-0.18314874,-0.1769403,0.008555634
2022-11-27 06:00:00+00:00,-0.16736434,-0.17696327,-0.18116558,-0.19256732,-0.16718633,-0.18322772,-0.17636906,-0.18389907,-0.17851934,-0.1871836,-0.17944457,0.008040755
2022-11-27 07:00:00+00:00,-0.17175576,-0.17871986,-0.18241605,-0.193396,-0.17032449,-0.1843248,-0.17865932,-0.18617675,-0.18060666,-0.19065398,-0.18170337,0.0073938877
2022-11-27 08:00:00+00:00,-0.17615864,-0.17988047,-0.18193932,-0.19366208,-0.17323579,-0.18739682,-0.1799973,-0.18641394,-0.1824385,-0.19293258,-0.18340553,0.006700004
2022-11-27 09:00:00+00:00,-0.1807247,-0.18144315,-0.1820212,-0.1940913,-0.17570885,-0.19061798,-0.18088822,-0.18754819,-0.18411924,-0.19304731,-0.185021,0.0060486207
2022-11-27 10:00:00+00:00,-0.18401493,-0.18367203,-0.18162575,-0.19424602,-0.17720018,-0.19250926,-0.18230386,-0.18816184,-0.18515679,-0.19312695,-0.18620178,0.005634521
2022-11-27 11:00:00+00:00,-0.18577218,-0.18456003,-0.18226355,-0.19418481,-0.17864549,-0.19306228,-0.18406047,-0.18886204,-0.18563676,-0.19317576,-0.18702234,0.0051657734
2022-11-27 12:00:00+00:00,-0.18651175,-0.18488716,-0.18294862,-0.1944659,-0.17889337,-0.19322348,-0.18451728,-0.18884608,-0.18604188,-0.19338915,-0.18737246,0.005068736
2022-11-27 13:00:00+00:00,-0.1869156,-0.1850023,-0.18325105,-0.19440982,-0.17911579,-0.19354525,-0.18486106,-0.1893367,-0.1860461,-0.19341841,-0.18759021,0.0050179325
2022-11-27 14:00:00+00:00,-0.18360801,-0.18350522,-0.18006319,-0.19378269,-0.17883058,-0.19322997,-0.18326528,-0.19035213,-0.18434662,-0.19272694,-0.18637107,0.0056220083
2022-11-27 15:00:00+00:00,-0.17860055,-0.18100321,-0.17737384,-0.19240302,-0.17737475,-0.19250754,-0.18035898,-0.18979913,-0.181768,-0.19175434,-0.18429431,0.0064983405
2022-11-27 16:00:00+00:00,-0.17252672,-0.17793225,-0.17653877,-0.19052835,-0.17440313,-0.1922496,-0.17775078,-0.18725482,-0.17832175,-0.19009599,-0.18176022,0.0074220593
2022-11-27 17:00:00+00:00,-0.16628584,-0.17528877,-0.17620909,-0.18853211,-0.16984373,-0.190227,-0.17504066,-0.18363854,-0.17502421,-0.18711935,-0.17872094,0.008179246
2022-11-27 18:00:00+00:00,-0.16087691,-0.17333901,-0.17501909,-0.18574728,-0.16436234,-0.1886527,-0.17171091,-0.17954928,-0.17092684,-0.1820674,-0.17522517,0.008912079
2022-11-27 19:00:00+00:00,-0.15712665,-0.17178422,-0.17329814,-0.1836327,-0.15984556,-0.18732151,-0.16851424,-0.175899,-0.16765769,-0.17776799,-0.17228478,0.009541805
2022-11-27 20:00:00+00:00,-0.15627177,-0.17171131,-0.17390922,-0.183724,-0.15768664,-0.18583813,-0.16754824,-0.17408772,-0.16738592,-0.17651731,-0.17146805,0.009706623
2022-11-27 21:00:00+00:00,-0.15527855,-0.17154047,-0.17475656,-0.18370247,-0.15628733,-0.18370774,-0.16639794,-0.17206909,-0.16709155,-0.1750628,-0.17058943,0.009737036
2022-11-27 22:00:00+00:00,-0.15369655,-0.16990176,-0.1748713,-0.18247543,-0.15382683,-0.18095297,-0.1639906,-0.16882738,-0.166184,-0.17251936,-0.16872463,0.009825408
2022-11-27 23:00:00+00:00,-0.15127173,-0.16778354,-0.17393509,-0.18010837,-0.15037584,-0.17793685,-0.15986103,-0.16693118,-0.16364628,-0.1688209,-0.16606708,0.010114478
2022-11-28 00:00:00+00:00,-0.1495027,-0.16680245,-0.1731581,-0.17794664,-0.14846766,-0.1762197,-0.15814726,-0.16549753,-0.16160461,-0.16621834,-0.1643565,0.0101809455
2022-11-28 01:00:00+00:00,-0.14903316,-0.1669075,-0.17333953,-0.17745543,-0.14858463,-0.1739625,-0.15833102,-0.16629283,-0.16125157,-0.1656125,-0.16407706,0.009916929
2022-11-28 02:00:00+00:00,-0.149668,-0.16787218,-0.1739607,-0.17904688,-0.1501874,-0.17089403,-0.15942594,-0.16828822,-0.16166851,-0.16534626,-0.1646358,0.009585038
2022-11-28 03:00:00+00:00,-0.15147547,-0.16841899,-0.17616454,-0.18163641,-0.1533575,-0.16798675,-0.16079116,-0.17115068,-0.16262725,-0.16579227,-0.16594009,0.00938943
2022-11-28 04:00:00+00:00,-0.15432203,-0.1691891,-0.18013604,-0.18353744,-0.15806574,-0.16817331,-0.16269185,-0.17472893,-0.16406006,-0.16719873,-0.16821033,0.009220109
2022-11-28 05:00:00+00:00,-0.15803295,-0.17115186,-0.18418938,-0.18333665,-0.16139853,-0.16810381,-0.16439,-0.17835914,-0.1656639,-0.16963923,-0.17042655,0.008942919
2022-11-28 06:00:00+00:00,-0.16388497,-0.17260955,-0.18684062,-0.18270166,-0.16481462,-0.1670658,-0.16766313,-0.17789201,-0.1661664,-0.17005154,-0.17196903,0.00794644
2022-11-28 07:00:00+00:00,-0.16046506,-0.1708678,-0.18619002,-0.18281254,-0.16785635,-0.16501474,-0.16877373,-0.17013705,-0.16779342,-0.16900602,-0.17089167,0.007794748
2022-11-28 08:00:00+00:00,-0.15456724,-0.16956921,-0.18443972,-0.1822161,-0.17010733,-0.16240641,-0.16836715,-0.16654982,-0.16582511,-0.16804461,-0.16920927,0.008713583
2022-11-28 09:00:00+00:00,-0.15031032,-0.16768771,-0.18296266,-0.18158026,-0.17006472,-0.1600948,-0.16823813,-0.16436048,-0.16362341,-0.16651621,-0.16754389,0.009549057
2022-11-28 10:00:00+00:00,-0.14991516,-0.16615957,-0.18116131,-0.18166862,-0.16980344,-0.15866414,-0.16731094,-0.16298942,-0.16174982,-0.16570342,-0.16651258,0.009595754
2022-11-28 11:00:00+00:00,-0.15585288,-0.16432358,-0.1775536,-0.1829789,-0.17105761,-0.15973467,-0.16740847,-0.16567075,-0.16144788,-0.16761409,-0.16736425,0.008159414
2022-11-28 12:00:00+00:00,-0.1624861,-0.16167146,-0.17953199,-0.18432812,-0.1710862,-0.16206628,-0.17169897,-0.17367953,-0.16783094,-0.17037189,-0.17047514,0.0074915644
2022-11-28 13:00:00+00:00,-0.17015886,-0.17211987,-0.18593372,-0.1902186,-0.17543662,-0.16562891,-0.17935091,-0.1797407,-0.17836094,-0.17394719,-0.17708963,0.0073108375
2022-11-28 14:00:00+00:00,-0.18557382,-0.18779737,-0.19440694,-0.20029888,-0.18355572,-0.17656073,-0.19365087,-0.18961266,-0.19267985,-0.18557335,-0.18897101,0.0066811596
2022-11-28 15:00:00+00:00,-0.19839618,-0.1947597,-0.2026447,-0.20578648,-0.18889421,-0.18893772,-0.20261374,-0.19634183,-0.2028628,-0.19740497,-0.19786423,0.0058285887
2022-11-28 16:00:00+00:00,-0.20845616,-0.20152688,-0.21049124,-0.21594644,-0.19449496,-0.1984792,-0.20979334,-0.2039271,-0.20510799,-0.2075088,-0.2055732,0.006271715
2022-11-28 17:00:00+00:00,-0.20991306,-0.20196682,-0.21079147,-0.21758617,-0.19443983,-0.19942814,-0.2103363,-0.20495999,-0.20485589,-0.20871145,-0.2062989,0.006610225
2022-11-28 18:00:00+00:00,-0.20927745,-0.20045717,-0.20889837,-0.21461865,-0.19102998,-0.1980637,-0.20901066,-0.2047463,-0.20295642,-0.20636803,-0.20454267,0.0067497264
2022-11-28 19:00:00+00:00,-0.19689447,-0.19271173,-0.20105311,-0.2025857,-0.18302266,-0.18759453,-0.20102835,-0.19732133,-0.19668241,-0.19140394,-0.19502982,0.0063139047
2022-11-28 20:00:00+00:00,-0.19019991,-0.19062273,-0.19796261,-0.20059554,-0.18101294,-0.18191046,-0.19728643,-0.19398387,-0.19329745,-0.18575034,-0.19126223,0.006702141
2022-11-28 21:00:00+00:00,-0.19548032,-0.19207653,-0.20038296,-0.20191766,-0.18251103,-0.18628508,-0.20017047,-0.19643055,-0.19616687,-0.18990898,-0.19413304,0.0063777054
2022-11-28 22:00:00+00:00,-0.20203973,-0.19377291,-0.20250154,-0.20439455,-0.18401302,-0.19035345,-0.20347622,-0.20082006,-0.19671355,-0.1961903,-0.19742754,0.0065747113
2022-11-28 23:00:00+00:00,-0.20549595,-0.195427,-0.20521584,-0.2076787,-0.1869967,-0.19389114,-0.2054888,-0.20281556,-0.19903906,-0.19991398,-0.20019627,0.0065174066
2022-11-29 00:00:00+00:00,-0.20284751,-0.19495241,-0.20524155,-0.20626114,-0.18750988,-0.19236493,-0.20431267,-0.20087995,-0.19909406,-0.19796108,-0.19914253,0.006069579
2022-11-29 01:00:00+00:00,-0.20072639,-0.19419312,-0.20470516,-0.20534082,-0.18744314,-0.19058022,-0.20323972,-0.19945566,-0.19883108,-0.19653201,-0.19810472,0.0059589567
2022-11-29 02:00:00+00:00,-0.19658491,-0.19198018,-0.20225608,-0.20304269,-0.18660636,-0.18664181,-0.20060033,-0.19616759,-0.19809689,-0.19360939,-0.19555861,0.0058728196
2022-11-29 03:00:00+00:00,-0.19320795,-0.19062339,-0.19997674,-0.20154542,-0.18647462,-0.18368745,-0.19839565,-0.19335018,-0.19802482,-0.19197068,-0.19372569,0.0058402116
2022-11-29 04:00:00+00:00,-0.18336846,-0.18460435,-0.19636934,-0.1967831,-0.18365653,-0.1739974,-0.19089647,-0.18563831,-0.19030938,-0.1846269,-0.18702504,0.0068009878
2022-11-29 05:00:00+00:00,-0.18134505,-0.18261267,-0.19920923,-0.19512326,-0.18424681,-0.17353553,-0.18995148,-0.18182209,-0.19059661,-0.18563347,-0.1864076,0.007468212
2022-11-29 06:00:00+00:00,-0.17993549,-0.18551183,-0.20196187,-0.19423123,-0.18691888,-0.17370906,-0.18937643,-0.17767799,-0.19077268,-0.18475652,-0.1864852,0.008260276
2022-11-29 07:00:00+00:00,-0.18269204,-0.19557878,-0.20901883,-0.195017,-0.19505331,-0.1787354,-0.19221415,-0.17683211,-0.19651662,-0.19529527,-0.19169533,0.0096833315
2022-11-29 08:00:00+00:00,-0.18808988,-0.2037375,-0.21374522,-0.19786485,-0.20247361,-0.18456519,-0.197094,-0.18285945,-0.20380592,-0.2050901,-0.19793256,0.009964142
2022-11-29 09:00:00+00:00,-0.19092041,-0.20752254,-0.21632212,-0.20013627,-0.20623934,-0.18783385,-0.19967395,-0.18563153,-0.20758021,-0.21021661,-0.20120768,0.010253538
2022-11-29 10:00:00+00:00,-0.17706412,-0.18637615,-0.2091034,-0.19137312,-0.19305924,-0.1735959,-0.18704797,-0.17172797,-0.18931444,-0.18889557,-0.1867558,0.01087694
2022-11-29 11:00:00+00:00,-0.16601789,-0.1710706,-0.2008825,-0.18463355,-0.18202336,-0.16645002,-0.17796725,-0.17002058,-0.17723873,-0.1727919,-0.17690964,0.010478956
2022-11-29 12:00:00+00:00,-0.16916054,-0.16965108,-0.1979993,-0.18633015,-0.18081968,-0.1665689,-0.17901294,-0.17180811,-0.17849655,-0.1704934,-0.17703407,0.009675028
2022-11-29 13:00:00+00:00,-0.17094092,-0.16743115,-0.19424,-0.18775798,-0.17848605,-0.16653082,-0.1792198,-0.17497659,-0.17893471,-0.16928905,-0.1767807,0.008973925
2022-11-29 14:00:00+00:00,-0.16891767,-0.16703439,-0.18647707,-0.18810533,-0.17640445,-0.16474086,-0.17487997,-0.17714521,-0.17538318,-0.17165202,-0.17507403,0.0076525826
2022-11-29 15:00:00+00:00,-0.16507187,-0.1710642,-0.17895585,-0.18696791,-0.17795658,-0.1666069,-0.17299472,-0.17434222,-0.17056113,-0.17651966,-0.1741041,0.0064166775
2022-11-29 16:00:00+00:00,-0.1646421,-0.17503092,-0.18391079,-0.18390305,-0.17486328,-0.172669,-0.17352805,-0.17713292,-0.17468686,-0.17870721,-0.17590743,0.0056147557
2022-11-29 17:00:00+00:00,-0.17017779,-0.17629671,-0.18780372,-0.18335819,-0.16721918,-0.1765376,-0.17450538,-0.18156707,-0.17423786,-0.1813181,-0.17730215,0.0062583815
2022-11-29 18:00:00+00:00,-0.16869731,-0.1744026,-0.19128224,-0.18301904,-0.16395958,-0.17801768,-0.17355296,-0.1799927,-0.17314166,-0.1828939,-0.17689596,0.00786932
2022-11-29 19:00:00+00:00,-0.16329077,-0.1722797,-0.1892105,-0.18159491,-0.1633572,-0.1787233,-0.17159095,-0.17457455,-0.17048255,-0.18138075,-0.17464851,0.008239766
2022-11-29 20:00:00+00:00,-0.15952575,-0.17077154,-0.18647052,-0.17950691,-0.16178209,-0.18031123,-0.1699679,-0.16939318,-0.16764185,-0.1792784,-0.17246494,0.008673587
2022-11-29 21:00:00+00:00,-0.15646783,-0.16925918,-0.18353534,-0.17773312,-0.15910725,-0.18075106,-0.16803303,-0.16793253,-0.16515827,-0.17660272,-0.17045803,0.009030787
2022-11-29 22:00:00+00:00,-0.15795758,-0.1701555,-0.18329315,-0.17774794,-0.16080672,-0.18175948,-0.16940872,-0.16922683,-0.16579147,-0.1778945,-0.17140418,0.00860135
2022-11-29 23:00:00+00:00,-0.15839915,-0.17045195,-0.183023,-0.17742978,-0.16074899,-0.18188456,-0.16914974,-0.16949956,-0.16578521,-0.17804551,-0.17144173,0.008492416
2022-11-30 00:00:00+00:00,-0.15528788,-0.16866548,-0.18210015,-0.17632733,-0.1583004,-0.18063137,-0.1667779,-0.16698804,-0.16368148,-0.17556897,-0.1694329,0.00907841
2022-11-30 01:00:00+00:00,-0.15321109,-0.16754983,-0.18001124,-0.17524694,-0.1559234,-0.17971486,-0.16482322,-0.16521727,-0.16197225,-0.17343733,-0.16771074,0.009319525
2022-11-30 02:00:00+00:00,-0.1534956,-0.16766173,-0.18080445,-0.1753155,-0.15593545,-0.1793569,-0.16513513,-0.16493009,-0.16213004,-0.17356071,-0.16783257,0.00934062
2022-11-30 03:00:00+00:00,-0.15674843,-0.16937876,-0.18458155,-0.17679805,-0.15882418,-0.17978358,-0.16819496,-0.16690361,-0.16486165,-0.17681155,-0.17028864,0.00906921
2022-11-30 04:00:00+00:00,-0.16042247,-0.17127152,-0.18752448,-0.17834443,-0.1607008,-0.17965609,-0.17035598,-0.16916186,-0.16750562,-0.1790928,-0.1724036,0.008703479
2022-11-30 05:00:00+00:00,-0.16172051,-0.17171432,-0.18934217,-0.17898035,-0.16112758,-0.17877668,-0.17075694,-0.17117225,-0.16830547,-0.17966485,-0.17315611,0.008696247
2022-11-30 06:00:00+00:00,-0.16459414,-0.17317723,-0.1907932,-0.17981353,-0.1619919,-0.17864156,-0.17206284,-0.1732031,-0.16988912,-0.18096507,-0.17451316,0.008418632
2022-11-30 07:00:00+00:00,-0.16609713,-0.17465901,-0.19124648,-0.18009385,-0.16224644,-0.17913666,-0.17306471,-0.1741478,-0.17079622,-0.1810295,-0.1752518,0.008211797
2022-11-30 08:00:00+00:00,-0.1653609,-0.17414477,-0.1910927,-0.17961155,-0.161854,-0.17899251,-0.17259383,-0.17307572,-0.17017451,-0.18079965,-0.17477001,0.008356816
2022-11-30 09:00:00+00:00,-0.16438764,-0.17369658,-0.18886393,-0.17840433,-0.16101295,-0.18026495,-0.17273414,-0.17024197,-0.16915922,-0.18025711,-0.17390227,0.008292912
2022-11-30 10:00:00+00:00,-0.16387771,-0.17360236,-0.18569,-0.17684995,-0.16005379,-0.18092674,-0.17164232,-0.16980463,-0.16786462,-0.17935136,-0.17296633,0.007948648
2022-11-30 11:00:00+00:00,-0.16363436,-0.17367508,-0.18272443,-0.17516929,-0.1597285,-0.18257713,-0.1699164,-0.17005317,-0.16676395,-0.17745051,-0.17216927,0.00763968
2022-11-30 12:00:00+00:00,-0.1609655,-0.17079778,-0.17833628,-0.17234872,-0.15860012,-0.18250337,-0.16612718,-0.16952135,-0.16399673,-0.1740452,-0.16972421,0.007530903
2022-11-30 13:00:00+00:00,-0.15674806,-0.16590531,-0.17305359,-0.16906267,-0.15618053,-0.18063524,-0.16118027,-0.16705869,-0.15960589,-0.16977212,-0.16592023,0.0077082454
2022-11-30 14:00:00+00:00,-0.15159291,-0.1591233,-0.16449413,-0.16339403,-0.15186009,-0.17727244,-0.15448533,-0.1624714,-0.15284956,-0.16326976,-0.1600813,0.007930484
2022-11-30 15:00:00+00:00,-0.14480883,-0.1509049,-0.15528654,-0.154513,-0.14588404,-0.17159513,-0.14680158,-0.15593928,-0.14472343,-0.15535727,-0.1525814,0.0081293965
2022-11-30 16:00:00+00:00,-0.14156407,-0.14470707,-0.14906639,-0.14617506,-0.1400735,-0.16762486,-0.14129871,-0.1501577,-0.1378557,-0.14882325,-0.14673463,0.0084448075
2022-11-30 17:00:00+00:00,-0.13982692,-0.14127663,-0.1449615,-0.14346582,-0.13639699,-0.16446453,-0.13778384,-0.14629705,-0.1335404,-0.14476916,-0.14327829,0.008507168
2022-11-30 18:00:00+00:00,-0.13225548,-0.13452801,-0.13793512,-0.13685481,-0.12889905,-0.15841189,-0.13131589,-0.1392028,-0.12718508,-0.13809375,-0.13646819,0.008727182
2022-11-30 19:00:00+00:00,-0.12119771,-0.124163575,-0.12981749,-0.12595144,-0.11812354,-0.15130064,-0.12319109,-0.12902027,-0.11718505,-0.12851955,-0.12684704,0.009643995
2022-11-30 20:00:00+00:00,-0.11041946,-0.11374278,-0.1205672,-0.11918016,-0.10688677,-0.14330146,-0.11379624,-0.11812891,-0.10807741,-0.11895134,-0.117305174,0.010325065
2022-11-30 21:00:00+00:00,-0.1019034,-0.10271707,-0.110753834,-0.11157271,-0.094686136,-0.13225886,-0.10298039,-0.10611443,-0.09921722,-0.10754546,-0.10697496,0.010256519
2022-11-30 22:00:00+00:00,-0.09261606,-0.09341425,-0.09893188,-0.10189,-0.08206267,-0.11903923,-0.09102915,-0.09243543,-0.090120286,-0.09326046,-0.095479935,0.009793805
2022-11-30 23:00:00+00:00,-0.08120495,-0.08381921,-0.08581777,-0.09190595,-0.06948455,-0.104531415,-0.08126481,-0.077754445,-0.08087805,-0.07930785,-0.08359689,0.009324501
2022-12-01 00:00:00+00:00,-0.07147711,-0.074334964,-0.074930996,-0.0821988,-0.05879798,-0.09061261,-0.07304822,-0.06416148,-0.07286261,-0.06695358,-0.07293784,0.008938124
2022-12-01 01:00:00+00:00,-0.06344946,-0.065689944,-0.06703059,-0.07290389,-0.04936833,-0.078804605,-0.065967724,-0.052641783,-0.06600925,-0.056741454,-0.0638607,0.008908769
2022-12-01 02:00:00+00:00,-0.057985082,-0.058005385,-0.060877077,-0.0643315,-0.041211322,-0.06849129,-0.059683338,-0.04299835,-0.060464405,-0.04792256,-0.05619703,0.009087823
2022-12-01 03:00:00+00:00,-0.051352046,-0.048758604,-0.05276099,-0.053999186,-0.030528173,-0.055136897,-0.051764205,-0.031496033,-0.05363708,-0.037251823,-0.046668507,0.00967695
2022-12-01 04:00:00+00:00,-0.039247237,-0.031843267,-0.040054813,-0.034074247,-0.009436674,-0.029574998,-0.037031665,-0.014046237,-0.040827952,-0.017610662,-0.029374775,0.011549107
2022-12-01 05:00:00+00:00,-0.024176672,-0.0116830245,-0.023556389,-0.011491835,0.015036441,-0.0075822175,-0.020031035,-0.0015153736,-0.023045406,0.004509084,-0.0103536425,0.013226813
2022-12-01 06:00:00+00:00,-0.009786397,0.0060397387,-0.0076306164,0.00756675,0.029168174,0.009901658,-0.0050972253,0.006963752,-0.0045137405,0.023412228,0.005602432,0.013019936
2022-12-01 07:00:00+00:00,0.003149435,0.021937743,0.007924095,0.024640605,0.039224014,0.02562531,0.0085627735,0.015392274,0.0147039145,0.039906308,0.020106647,0.012616141
2022-12-01 08:00:00+00:00,0.024388105,0.04714778,0.030122861,0.051930115,0.050025314,0.04906007,0.030094028,0.024098039,0.045672864,0.06439537,0.041693456,0.013609382
2022-12-01 09:00:00+00:00,0.040243357,0.064391986,0.05327928,0.07715005,0.05854982,0.06872838,0.048651233,0.036751866,0.065615565,0.08176948,0.059513103,0.014905401
2022-12-01 10:00:00+00:00,0.049178734,0.0730454,0.0664206,0.09004925,0.062624425,0.07900181,0.058652252,0.047306925,0.07141392,0.090226606,0.06879199,0.015030653
2022-12-01 11:00:00+00:00,0.03093712,0.05551189,0.029132143,0.04979509,0.043676406,0.05546374,0.0353657,0.023236632,0.055510372,0.06528419,0.044391327,0.014059253
2022-12-01 12:00:00+00:00,0.012703337,0.036198765,0.0009589642,0.026100129,0.029166192,0.029026948,0.016937196,0.011246264,0.036259502,0.043890595,0.02424879,0.013422772
2022-12-01 13:00:00+00:00,-0.002842851,0.010457814,-0.021940544,0.0055005252,0.016770884,0.0018921345,-5.044043e-05,-0.0015110224,0.017855376,0.023779884,0.004991176,0.013129265
2022-12-01 14:00:00+00:00,-0.011676028,-0.008865602,-0.039196514,-0.010319889,0.008014664,-0.017411046,-0.011692673,-0.015192218,0.0043228716,0.005925238,-0.00960912,0.01383691
2022-12-01 15:00:00+00:00,-0.024080217,-0.028566606,-0.056665175,-0.027586102,-0.01120507,-0.036165528,-0.023667097,-0.028477862,-0.014000863,-0.012525842,-0.026294041,0.013381661
2022-12-01 16:00:00+00:00,-0.045154065,-0.056461833,-0.07499748,-0.052526504,-0.03591554,-0.06424273,-0.04278799,-0.04893335,-0.04228264,-0.03864751,-0.050194968,0.012197131
2022-12-01 17:00:00+00:00,-0.06966954,-0.08264647,-0.09157207,-0.077142894,-0.057362475,-0.09169658,-0.06425968,-0.07835725,-0.06955713,-0.06649924,-0.07487632,0.011471348
2022-12-01 18:00:00+00:00,-0.087962456,-0.1011395,-0.10389593,-0.095063806,-0.07273571,-0.1098078,-0.086408,-0.100016505,-0.088988975,-0.0892575,-0.09352762,0.010686175
2022-12-01 19:00:00+00:00,-0.09936589,-0.11440818,-0.115817904,-0.11242807,-0.091262124,-0.12903255,-0.11010787,-0.11807893,-0.108012944,-0.11061519,-0.11091296,0.01025713
2022-12-01 20:00:00+00:00,-0.11075513,-0.12653777,-0.1348114,-0.13390197,-0.1122935,-0.15177736,-0.12970358,-0.13348337,-0.12739843,-0.1346373,-0.12952998,0.01176995
2022-12-01 21:00:00+00:00,-0.12829563,-0.1357577,-0.1568309,-0.14676793,-0.1295025,-0.16099072,-0.14756222,-0.14943606,-0.13681702,-0.15334517,-0.14453058,0.011372826
